headline,lead_paragraph,date
Popular Chinese-Made Drone Is Found to Have Security Weakness,"Cybersecurity researchers revealed on Thursday a newfound vulnerability in an app that controls the world’s most popular consumer drones, threatening to intensify the growing tensions between China and the United States.",2020-07-23 09:30:07+00:00
"Beijing’s Tightrope: Stand Tough, but Avoid a Full Rupture With the U.S.","BEIJING — Two weeks ago, China’s foreign minister, Wang Yi, pleaded with the United States to step back from the brink and find ways to work together. Just days later, he complained to his Russian counterpart that the United States had “lost its mind, morals and credibility.”",2020-07-23 13:07:25+00:00
TikTok’s Parent Said to Weigh Selling a Majority Stake in the Video App,"ByteDance, the parent company of TikTok, is weighing its ownership options for the popular video app after the Trump administration threatened to ban the app from the United States this month, according to people briefed on the discussions.",2020-07-23 20:51:15+00:00
"China Orders U.S. to Shut Chengdu Consulate, Retaliating for Houston","BEIJING — As the United States lashed out against the “new tyranny” of China, Beijing on Friday ordered the closure of the American consulate in Chengdu, a retaliatory move that threatens to drive the two powers into an even deeper divide.",2020-07-24 04:15:13+00:00
"Coronavirus, U.S.-China Feud, Climate Change: Your Friday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2020-07-24 04:33:39+00:00
The Two China Fires,"We’ll probably never know exactly what sorts of documents were incinerated at China’s Consulate in Houston in the days before the United States forced it to close on Friday, after accusing it of being a hub of espionage. We may also never know what caused this month’s catastrophic fire aboard the U.S.S. Bonhomme Richard, a massive amphibious assault ship that was being fitted out to double as a small aircraft carrier, in the port of San Diego.",2020-07-25 00:03:37+00:00
"Once a Source of U.S.-China Tension, Trade Emerges as an Area of Calm","WASHINGTON — For the better part of three years, President Trump’s trade war with China strained relations between the world’s largest economies. Now, the trade pact the two countries signed in January appears to be the most durable part of the U.S.-China relationship.",2020-07-25 15:24:42+00:00
"As the World Gets Tougher on China, Japan Tries to Thread a Needle","TOKYO — Earlier this year, as it became clear that the coronavirus pandemic was not going to pass quickly, the Japanese government delayed plans for what would be the first state visit by a Chinese leader to Tokyo since 2008.",2020-07-25 23:24:54+00:00
"North Korea, U.S.-China, Olivia de Havilland: Your Monday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2020-07-26 19:32:14+00:00
China’s Claims to the South China Sea Are Unlawful. Now What?,"With China throwing its weight around in the South China Sea, Secretary of State Mike Pompeo rightly declared this month that the country’s aggressive claims to offshore resources in the area were “completely unlawful.” The message aligned the United States with international law in one of the world’s most critical waterways and showed support for the smaller coastal states threatened by Chinese bullying.",2020-07-27 22:41:36+00:00
What Would a Cold War With China Look Like?,This article is part of the Debatable newsletter. You can sign up here to receive it on Tuesdays and Thursdays.,2020-07-28 21:50:03+00:00
The Vatican Is Said to Be Hacked From China Before Talks With Beijing,"WASHINGTON — Chinese hackers infiltrated the Vatican’s computer networks in the past three months, a private monitoring group has concluded, in an apparent espionage effort before the beginning of sensitive negotiations with Beijing.",2020-07-28 22:46:13+00:00
China’s Arms Buildup Threatens the Nuclear Balance,"Nuclear arms control is at a crossroads — not because we are approaching the deadline on an extension of the 2010 New Strategic Arms Reduction Treaty, but because China’s nuclear expansion threatens to upend decades of relative nuclear stability between the United States and Russia.",2020-07-29 09:00:26+00:00
Confronting China,Listen and subscribe to our podcast from your mobile device:Via Apple Podcasts | Via Spotify | Via Stitcher,2020-07-29 10:00:03+00:00
"U.S. Will Cut 12,000 Forces in Germany","The United States is cutting back its deployments in Germany by nearly 12,000 troops and shifting some of those forces around the continent, including relocating some units to Belgium and Italy, Defense Secretary Mark T. Esper announced on Wednesday.",2020-07-29 14:14:33+00:00
U.S. Adds Sanctions Over Internment of Muslims in China,"WASHINGTON — The Trump administration announced sanctions Friday on a powerful government entity and two senior officials who have helped manage it, citing systemic human rights abuses against predominantly Muslim ethnic minorities in the Xinjiang region in China’s far northwest.",2020-07-31 17:19:38+00:00
"Iran Will Expand Nuclear Program and Won’t Talk to U.S., Ayatollah Says","Iran’s supreme leader, Ayatollah Ali Khamenei, has said in a televised address that Iran will expand its nuclear program and will not negotiate with the United States, doubling down on his defiance of the Trump administration’s “maximum pressure” policy.",2020-08-01 09:46:59+00:00
U.S. Small Business Bailout Money Flowed to Chinese-Owned Companies,"WASHINGTON — President Trump has blamed China for the coronavirus pandemic and the ensuing economic crisis, but as the White House looks to stabilize small businesses in the United States, the rescue effort has had an unintended beneficiary: Chinese companies.",2020-08-02 16:45:00+00:00
"How TikTok’s Owner Tried, and Failed, to Cross the U.S.-China Divide",The Chinese entrepreneur behind TikTok took ample precautions when he set out to straddle the tech world’s most treacherous divide: the one separating China’s tightly controlled internet from the rest of the planet.,2020-08-03 13:00:32+00:00
"U.S. Health Secretary to Visit Taiwan, in a Move Likely to Anger Beijing","TAIPEI, Taiwan — The United States’ top health official, Alex M. Azar II, will lead a delegation on a trip to Taiwan, a rare high-level visit to the island by an American official that is likely to further fray ties between Beijing and Washington.",2020-08-05 03:44:10+00:00
U.S. Examines Whether Saudi Nuclear Program Could Lead to Bomb Effort,American intelligence agencies are scrutinizing efforts by Saudi Arabia to build up its ability to produce nuclear fuel that could put the kingdom on a path to developing nuclear weapons.,2020-08-06 01:03:50+00:00
"Trump Targets WeChat and TikTok, in Sharp Escalation With China","WASHINGTON — The Trump administration has announced sweeping restrictions on two popular Chinese social media networks, TikTok and WeChat, a sharp escalation of its confrontation with China that is likely to be met with retaliation.",2020-08-07 02:08:14+00:00
"Targeting WeChat, Trump Takes Aim at China’s Bridge to the World","TAIPEI, Taiwan — In China, WeChat does more than any app rightfully should. People use it to talk, shop, share photos, pay bills, get their news and send money.",2020-08-07 10:16:12+00:00
Pompeo Warned Russia Against Bounties on U.S. Troops in Afghanistan,"WASHINGTON — Secretary of State Mike Pompeo has warned Russia’s foreign minister against Moscow paying bounties to Taliban-linked militants and other Afghan fighters for killing American service members, U.S. officials said.",2020-08-07 16:07:51+00:00
Hong Kong Officials Condemn and Mock Trump Administration Sanctions,"Hong Kong and Chinese officials by turns condemned and mocked a Friday move by the Trump administration to impose sanctions on Hong Kong’s chief executive, Carrie Lam, and 10 other senior officials for their roles in a prolonged crackdown on political dissent in the city.",2020-08-08 10:43:20+00:00
"As U.S. and Taiwan Celebrate a Bond, China Responds With Screaming Jets","TAIPEI, Taiwan — The United States’ top health official lauded Taiwan’s democracy and its response to the coronavirus. Taiwan’s president hailed the island’s growing economic and public health ties with the United States.",2020-08-10 03:16:47+00:00
Why Is China Coming After Americans Like Me in the U.S.?,"WASHINGTON —  On Thursday, July 30, I fell asleep watching reruns of “Law and Order.” The next morning, I woke up a fugitive.",2020-08-10 04:03:11+00:00
U.S. Health Official Praises Taiwan’s Pandemic Response,"In a high-profile visit to Taiwan, Alex M. Azar II, the U.S. secretary of health and human services, contrasted the island’s coronavirus response with China’s.",2020-08-12 15:50:19+00:00
"Israel-U.A.E. Relations, Belarus, Europe Unemployment: Your Friday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2020-08-14 03:28:05+00:00
U.N. Security Council Rejects U.S. Proposal to Extend Arms Embargo on Iran,"The United States suffered an embarrassing diplomatic defeat on Friday when the United Nations Security Council rejected a proposal to indefinitely extend an arms embargo on Iran, with even America’s strongest allies refusing to buckle under pressure from the Trump administration to take a harder line.",2020-08-14 22:46:35+00:00
"As Relations With U.S. Sink, China Tones Down ‘Hotheaded’ Nationalism","For weeks, China fanned nationalist sentiment in its escalating war of words with the Trump administration. Now, it is toning down its message and calling for a truce, as President Trump increasingly makes Beijing a target in his bid for re-election in November.",2020-08-15 09:00:16+00:00
Trump’s Attacks on TikTok and WeChat Could Further Fracture the Internet,WASHINGTON — China and the United States once acted like opposites when it came to governing the internet.,2020-08-17 15:12:51+00:00
Trump Administration Widens Huawei Dragnet,"WASHINGTON — The Trump administration announced on Monday that it was restricting Huawei’s ability to buy a wider array of chips made or designed with American equipment and software, tightening the limits it has placed on the Chinese telecom giant as it looks to cripple its ability to sell smartphones and telecom gear around the world.",2020-08-17 17:12:32+00:00
"U.S. Tries to Bolster Taiwan’s Status, Short of Recognizing Sovereignty",WASHINGTON — A visit to Taiwan by an American cabinet secretary. A sale of advanced torpedoes. Talk of starting negotiations over a potential trade agreement.,2020-08-17 18:20:01+00:00
Why Did a Chinese Diplomat Walk All Over People on a Pacific Island?,"SYDNEY, Australia — The grainy photograph certainly said something about China and the Pacific: It showed the Chinese ambassador, Tang Songgen, walking over the backs of 30 people on a remote island in the nation of Kiribati soon after he had landed on a grassy airstrip.",2020-08-19 13:06:28+00:00
"Local Officials in China Hid Coronavirus Dangers From Beijing, U.S. Agencies Find","WASHINGTON — Trump administration officials have tried taking a political sledgehammer to China over the coronavirus pandemic, asserting that the Chinese Communist Party covered up the initial outbreak and allowed the virus to spread around the globe.",2020-08-19 18:15:57+00:00
U.S. Heads to United Nations to Demand ‘Snapback’ of Sanctions Against Iran,WASHINGTON — The Trump administration will formally demand on Thursday that the United Nations punish Iran with bruising sanctions for violating an agreement to limit its nuclear program — a deal from which the United States withdrew two years ago.,2020-08-19 19:20:14+00:00
"U.S. Suspends Bilateral Agreements With Hong Kong, Escalating Tensions With China","WASHINGTON — The Trump administration on Wednesday suspended or terminated three bilateral agreements with Hong Kong related to extradition and tax exemptions, the latest in a series of measures that escalate tensions between Washington and Beijing.",2020-08-19 21:40:48+00:00
"Instead of Isolating Iran, U.S. Finds Itself on the Outside Over Nuclear Deal","WASHINGTON — A diplomatic standoff over restoring international sanctions against Iran may be the most vivid example yet of how the United States has largely isolated itself from the world order — instead of isolating Tehran, as the Trump administration intended.",2020-08-20 23:24:46+00:00
TikTok Sues U.S. Government Over Trump Ban,"SAN FRANCISCO — TikTok sued the U.S. government on Monday, accusing the Trump administration of depriving it of due process when President Trump used his emergency economic powers to issue an executive order that will block the app from operating in the country.",2020-08-24 15:00:09+00:00
"American and Chinese Officials Take Pulse on Trade Deal, Six Months In","WASHINGTON — American and Chinese officials on Monday discussed the status of the trade deal both nations signed in January, a pact that continues to open up some commerce between the world’s largest economies even as the bilateral relationship deteriorates in other areas.",2020-08-25 01:22:47+00:00
"To Deal With China, Trump Should Learn German","If Joe Biden is elected president, his top foreign policy challenge will be China — but not the China that he dealt with under Barack Obama. It will be a much more aggressive China, a China looking to supplant American technology dominance, smother democracy in Hong Kong and cybersteal your personal data. Pushing back on that China, without blowing up the global trading system, will require reversing one of Donald Trump’s biggest mistakes — his failure to build a partnership with Germany to counter Beijing.",2020-08-25 22:31:15+00:00
Security Council Leader Rejects U.S. Demand for U.N. Sanctions on Iran,"The Trump administration’s lonely insistence on restoring United Nations sanctions against Iran is headed nowhere, the president of the Security Council said on Tuesday, while the U.S. ambassador accused fellow diplomats of having “lost their way.”",2020-08-25 23:19:58+00:00
U.S. Penalizes 24 Chinese Companies Over Role in South China Sea,"WASHINGTON — The Trump administration on Wednesday added 24 Chinese companies to a government list that bans them from buying American products, citing their role in helping the Chinese military construct artificial islands in the disputed South China Sea.",2020-08-26 14:01:30+00:00
"China Fires Missiles Into South China Sea, Sending U.S. a Message","China has fired a barrage of medium-range missiles across considerable distances into the South China Sea, Beijing’s latest move to demonstrate its strategic dominance and sovereignty over the disputed waters.",2020-08-27 11:12:03+00:00
An American Disaster Foretold,"PARIS — Henry Kissinger this month called François Delattre, the former French ambassador to the United States who is now the secretary general of the Foreign Ministry. Kissinger was concerned about the deteriorating state of U.S.-Chinese relations and the risk that the situation could slip out of control.",2020-08-28 23:00:07+00:00
TikTok Deal Is Complicated by New Rules From China Over Tech Exports,"As the sale of TikTok enters its final stages, Beijing is saying it wants the last word.",2020-08-29 18:01:17+00:00
Trump’s Tariffs? Coronavirus? China’s Exports Are Surging Anyway,"ZHONGSHAN, China — This was supposed to be the year that China’s export machine began to stall. President Trump had imposed broad tariffs on Chinese goods. Countries like Japan and France pushed companies to shift production from China. The pandemic had crippled China’s factories by the end of January.",2020-08-31 14:31:53+00:00
TikTok Deal Faces Complications as U.S. and China Ratchet Up Tit-for-Tat,"SAN FRANCISCO — On most days, companies like ByteDance, Microsoft, Walmart and Oracle are considered kings within their fields. But over the weekend, it became increasingly clear that they can also be something else: a set of pawns.",2020-08-31 21:58:21+00:00
"America, Don’t Try to Out-China China","Republicans and Democrats disagree about many foreign policy issues, but not about the perception that the United States risks losing out to China.",2020-09-02 09:01:07+00:00
U.S. Marine Who Killed Transgender Woman in Philippines Is Ordered Released,"MANILA — A United States Marine who was convicted in 2015 of killing a transgender woman in the Philippines has been ordered released, drawing protests from activists.",2020-09-02 15:40:53+00:00
"Forget TikTok. China’s Powerhouse App Is WeChat, and Its Power Is Sweeping.","Just after the 2016 presidential election in the United States, Joanne Li realized the app that connected her to fellow Chinese immigrants had disconnected her from reality.",2020-09-04 14:42:46+00:00
"China Freezes Credentials for Journalists at U.S. Outlets, Hinting at Expulsions","WASHINGTON — The Chinese government has stopped renewing press credentials for foreign journalists working for American news organizations in China and has implied it will proceed with expulsions if the Trump administration takes further action against Chinese media employees in the United States, according to six journalists and U.S. officials with knowledge of the events and statements on Monday by a Chinese Foreign Ministry spokesman.",2020-09-06 14:43:20+00:00
Joe Biden’s China Journey,"WASHINGTON — On a steamy August day along the Chinese coast, Senator Joseph R. Biden Jr. stepped off a minibus at a seaside compound for a series of unusual meetings with China’s Communist Party leaders.",2020-09-06 18:46:37+00:00
Your Monday Briefing,"Nearly 300 people were arrested during protests in Hong Kong on Sunday, the day when a legislative election was initially scheduled to take place. Thousands of police officers in riot gear filled the streets.",2020-09-06 19:48:56+00:00
Xi’s Post-Virus Economic Strategy for China Looks Inward,He inspected fields of corn amid jitters about food supplies. He visited steel works trying to overcome a slump in profits. He toured an innovation center at a time when President Trump has raised barriers against China’s technological takeoff.,2020-09-07 09:00:16+00:00
Duterte Pardons U.S. Marine Who Killed Transgender Woman,"MANILA — President Rodrigo Duterte of the Philippines has pardoned an American Marine convicted of killing a transgender woman, just days after his office blocked a court order to free the service member, the Philippine foreign secretary said on Monday.",2020-09-07 12:41:42+00:00
U.S. May Ban Cotton From Xinjiang Region of China Over Rights Concerns,"WASHINGTON — The Trump administration is weighing a ban on some or all products made with cotton from the Xinjiang region of China, a move that could come as soon as Tuesday as the United States looks to punish Beijing over alleged human rights violations, three people familiar with the matter said.",2020-09-08 00:30:07+00:00
Shots Fired Along India-China Border for First Time in Years,"NEW DELHI — Tensions along the India-China border took an alarming turn on Tuesday after Chinese and Indian officials accused each other’s soldiers of firing warning shots, apparently the first time in decades that guns had been aggressively used along the disputed frontier.",2020-09-08 11:00:08+00:00
New E.U. Trade Chief Will Lead Prickly Talks With China. And U.K. And U.S.,"BRUSSELS — The European Commission on Tuesday named Valdis Dombrovskis, a former Latvian prime minister and senior European Union official, as its new trade chief in a reshuffle following the resignation of the Irish commissioner Phil Hogan last month.",2020-09-08 12:34:44+00:00
"From Asia to Africa, China Promotes Its Vaccines to Win Friends","The Philippines will have quick access to a Chinese coronavirus vaccine. Latin American and Caribbean nations will receive $1 billion in loans to buy the medicine. Bangladesh will get over 100,000 free doses from a Chinese company.",2020-09-11 07:00:10+00:00
Europe Feels Squeeze as Tech Competition Heats Up Between U.S. and China,"BRUSSELS — Lacking a powerful technology sector of its own, the European Union has instead tried to carve out a space in the digital economy as the world’s regulatory superpower, leading the charge on privacy rights and data protection by leveraging its enormous single market against Goliaths like Google and Facebook.",2020-09-11 19:44:28+00:00
A Violinist Lost His Seat and His Job. He Blames China.,"Yi-Wen Jiang, a violinist who was, until recently, billed as a member of the Shanghai Quartet, an internationally known chamber group with roots in China, says he didn’t give the pig emoji a second thought.",2020-09-13 18:13:09+00:00
"Oracle Chosen as TikTok’s Tech Partner, as Microsoft’s Bid Is Rejected","WASHINGTON — The Chinese owner of TikTok has chosen Oracle to be the app’s technology partner for its U.S. operations and has rejected an acquisition offer from Microsoft, according to Microsoft officials and other people involved in the negotiations, as time runs out on an executive order from President Trump threatening to ban the popular app unless its American operations are sold.",2020-09-13 22:59:47+00:00
"With Tensions High, Trump’s Ambassador to China Is Stepping Down","The American ambassador to China, Terry Branstad, announced on Monday that he would step down in early October after a tenure that paralleled a sharp deterioration in relations between China and the United States.",2020-09-14 07:16:03+00:00
"U.S. Restricts Chinese Apparel and Tech Products, Citing Forced Labor","WASHINGTON — The Trump administration on Monday announced new restrictions on imports of apparel, hair products and technology goods from certain Chinese companies, saying those entities had used forced labor in the Xinjiang region to make their products.",2020-09-14 20:24:03+00:00
TikTok’s Proposed Deal Seeks to Mollify U.S. and China,"WASHINGTON — After more than six weeks, two White House executive orders, new Chinese regulations and multiple bidders, a deal for the social media app TikTok has boiled down to one main strategy: mitigation.",2020-09-14 22:56:48+00:00
"Citing New Security Law, U.S. Warns of Hong Kong Travel Risk",HONG KONG — The United States is warning citizens of the risk of arbitrary “police and security power” in Hong Kong and urging Americans to reconsider travel to the city now that the Chinese government has imposed a sweeping security law there.,2020-09-15 13:37:30+00:00
Britain’s Foreign Secretary Visiting Washington at an Awkward Juncture,"LONDON — When Britain’s foreign secretary, Dominic Raab, arrives in Washington for a visit this week, he will carry some extra baggage as an emissary: His country is eager to reach a trade deal with the United States, but his government just introduced a bill that would renege on a landmark treaty with the European Union.",2020-09-15 23:00:08+00:00
"Europe’s Economy, German Police, China: Your Thursday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2020-09-17 02:50:54+00:00
Senate Democrats Present $350 Billion Strategy to Counter China,"Senate Democrats on Thursday presented their most comprehensive strategy yet to confront and compete with China, rolling out sprawling legislation that would provide more than $350 billion over a decade to build the United States’ industrial capacity and challenge Beijing.",2020-09-17 09:00:22+00:00
Trump Is Wrong About TikTok. China’s Plans Are Much More Sinister.,This article has been updated to reflect news developments.,2020-09-17 09:01:08+00:00
"U.S. Official Visits Taiwan, and China Warns of Consequences","TAIPEI, Taiwan — A senior U.S. envoy arrived in Taiwan on Thursday to attend a memorial service for former President Lee Teng-hui, in the Trump administration’s latest move to bolster its support of the island in defiance of threats from Beijing.",2020-09-17 12:19:58+00:00
"China, Seeking a Friend in Europe, Finds Rising Anger and Frustration","After rebuking a senior Czech lawmaker for visiting Taiwan this month, the Chinese foreign minister, Wang Yi, received an obscenity-laced public letter that punctuated just how far China’s standing in Europe has fallen.",2020-09-17 16:36:58+00:00
"U.S. Pushes Large Arms Sale to Taiwan, Including Jet Missiles That Can Hit China","WASHINGTON — The Trump administration is pushing the sale of seven large packages of weapons to Taiwan, including long-range missiles that would allow Taiwanese jets to hit distant Chinese targets in the event of a conflict, say officials familiar with the proposals.",2020-09-17 22:53:29+00:00
"Coronavirus, China, Aleksei Navalny: Your Friday Briefing",(Want to get this briefing by email? Here’s the sign-,2020-09-18 02:33:02+00:00
China Sends Warning to Taiwan and U.S. With Big Show of Air Power,China sent 18 fighter jets and bombers into the Taiwan Strait on Friday in a robust show of force that a military official in Beijing said was a warning to Taiwan and the United States about their increasing political and military cooperation.,2020-09-18 11:16:16+00:00
Trump Administration to Ban TikTok and WeChat From U.S. App Stores,"WASHINGTON — The Trump administration said Friday it would bar the Chinese-owned mobile apps WeChat and TikTok from U.S. app stores as of midnight Sunday, a significant escalation in America’s tech fight with China that takes aim at two popular services used by more than 100 million people in the United States.",2020-09-18 12:13:43+00:00
What Is Happening With TikTok and WeChat as Trump Tries to Ban Them?,The Trump administration is pushing forward with its plan to ban the Chinese social media apps TikTok and WeChat from American app stores.,2020-09-18 15:37:11+00:00
‘It’s So Essential’: WeChat Ban Makes U.S.-China Standoff Personal,"Every day for nearly five years, Juliet Shen’s 94-year-old grandmother in Shanghai has begun her day with a WeChat message to her 40 children and grandchildren scattered across the globe.",2020-09-18 21:44:23+00:00
"After Trump’s TikTok Ban, China Readies Blacklist of Foreign Companies","BEIJING — As the United States and China trade blows over technology, Beijing on Saturday moved to create a blacklist of foreign companies seen as threatening its national security or acting against Chinese business interests.",2020-09-19 07:57:55+00:00
U.S. Reimposes U.N. Sanctions on Iran Over Objections of World Powers,"WASHINGTON — Over the strenuous objections of its closest allies, the Trump administration reimposed United Nations sanctions against Iran on Saturday, though the weight of their repercussions is unclear without the cooperation of the world’s other major powers.",2020-09-19 16:03:00+00:00
N.Y.P.D. Officer Is Accused of Spying on Tibetans for China,"Federal prosecutors on Monday charged a New York City police officer with acting as an illegal agent of the Chinese government, accusing him of providing intelligence about Tibetans living in the United States to officials at the Chinese consulate.",2020-09-21 19:45:23+00:00
"Trying to Hammer Iran With U.N. Sanctions, U.S. Issues More of Its Own","WASHINGTON — The United States issued new economic sanctions against Iran on Monday, inflicting more financial injury on Tehran and insult on American allies as the Trump administration accused other countries of appeasing Iran instead of fostering peace.",2020-09-21 22:53:40+00:00
"In Biden, China Sees an ‘Old Friend’ and Possible Foe","President Trump has brought China’s relations with the United States to their lowest point in years. Joseph R. Biden Jr. could prove, from the Chinese vantage point, to be a tougher and more complex challenge.",2020-09-22 15:07:52+00:00
"The United Nations ‘Must Hold China Accountable,’ Says Trump","In his prerecorded speech to the United Nations General Assembly on Tuesday, President Trump called China the source of spreading the coronavirus.",2020-09-22 15:09:16+00:00
Facebook Takes Down Fake Pages Created in China Aimed at Influencing U.S. Election,"WASHINGTON — Facebook has detected limited Chinese operations intended to both help and hurt President Trump’s re-election chances, the company announced on Tuesday, the first public disclosure of Chinese efforts to influence the presidential election in November.",2020-09-22 19:01:02+00:00
Your Wednesday Briefing,"President Rodrigo Duterte has extended a state of calamity in the country by a year, allowing the government to draw emergency funds more quickly in the pandemic. The special measures will also allow Mr. Duterte to harness the police and military to maintain law and order.",2020-09-22 19:58:16+00:00
Trump Demands U.N. Hold China to Account for Coronavirus Pandemic,"President Trump assailed China as the coronavirus villain Tuesday in a strongly worded United Nations speech, extolling his own actions in the pandemic and demanding that the global organization hold accountable “the nation which unleashed this plague onto the world.”",2020-09-22 22:07:19+00:00
China’s Pledge to Be Carbon Neutral by 2060: What It Means,"Environmentalists have welcomed the pledge by China’s leader, Xi Jinping, to speed up reductions in emissions in the world’s top-polluting nation and reach carbon neutrality by 2060.",2020-09-23 10:56:13+00:00
‘I Feel Sorry for Americans’: A Baffled World Watches the U.S.,BANGKOK — Myanmar is a poor country struggling with open ethnic warfare and a coronavirus outbreak that could overload its broken hospitals. That hasn’t stopped its politicians from commiserating with a country they think has lost its way.,2020-09-25 15:57:19+00:00
Japan Is Paying Firms to Make Things at Home. But China’s Pull Is Still Strong.,"TOKYO — Until July, the Japanese household goods company Iris Ohyama had always made its line of masks at its two factories in China.",2020-09-26 07:00:09+00:00
U.S. Places Restrictions on China’s Leading Chip Maker,"WASHINGTON — The Trump administration has placed new restrictions on exports to Semiconductor Manufacturing International Corporation, China’s most advanced maker of computer chips, a measure that could deepen the technology conflict between China and the United States.",2020-09-26 13:44:37+00:00
"Trump-Biden Debate Prompts Shock, Despair and, in China, Glee","BRUSSELS — The unedifying spectacle of Tuesday night’s presidential debate produced some shock, some sadness and some weariness among American allies and rivals alike on Wednesday.",2020-09-30 11:40:12+00:00
House Reports Push for More Focus on China by Intelligence Agencies,"WASHINGTON — The United States could fall behind in its global competition with China without additional resources to develop better intelligence on the Chinese government, and spy agencies must focus more on the challenge of pandemics and trade, according to a report by the Democrats on the House Intelligence Committee released Wednesday.",2020-09-30 18:45:54+00:00
"Rebuffed by Vatican, Pompeo Assails China and Aligns With Pope’s Critics","ROME — Secretary of State Mike Pompeo recently published a sharp letter excoriating the Vatican’s plans to renew an agreement with the Chinese government on Church operations in China. He promoted the article in a tweet, concluding, “The Vatican endangers its moral authority, should it renew the deal.”",2020-09-30 23:26:29+00:00
"In U.S.-China Tech Feud, Taiwan Feels Heat From Both Sides","TAINAN, Taiwan — The United States and China are wrestling to lead the world in artificial intelligence, 5G wireless and other cutting-edge technologies. But the real wizardry that makes those advancements possible is being performed on a yam-shaped island that sits between them, geographically and politically.",2020-10-01 09:00:26+00:00
"In Wake of Recent India-China Conflict, U.S. Sees Opportunity","WASHINGTON — Weeks after India and China engaged in their deadliest border clash in decades, the sight of an American nuclear-powered aircraft carrier entering the Bay of Bengal drew attention across the region.",2020-10-03 14:05:06+00:00
"China Ramps Up a War of Words, Warning the U.S. of Its Red Lines","The soldiers run through the forest, through the surf, through smoke and flames, ready to die for the motherland. The video, one of a series that has recently appeared online in China, climaxes with the launch of nine ballistic missiles and a fiery barrage of explosions.",2020-10-05 15:43:59+00:00
Top China Critic Becomes Its Defender,"WASHINGTON — For decades, Robert E. Lighthizer, the United States trade representative, was reliably one of Washington’s toughest critics when it came to China and its trade practices.",2020-10-06 07:15:10+00:00
Pompeo’s Message in Japan: Countering China Is Worth Meeting Face to Face,"TOKYO — For Japan, it was the first time its new prime minister hosted international emissaries. For the United States, it was the first trip to Asia by its top diplomat in more than a year.",2020-10-06 12:49:53+00:00
Distrust of China Jumps to New Highs in Democratic Nations,"SYDNEY, Australia — Xi Jinping celebrates China’s battle against the coronavirus as a success. But in the United States and other wealthy democracies, the pandemic has driven negative views of China to new heights, a survey published on Tuesday showed.",2020-10-06 14:35:25+00:00
BTS Honored Korean War Sacrifices. Some in China Detected an Insult.,It seemed an innocuous remark from a wildly popular boy band known more for its open-armed inclusiveness than for any overt provocation.,2020-10-12 12:43:19+00:00
U.S. Rebuffs Putin Bid to Extend Nuclear Arms Pact for a Year,"MOSCOW — Russia on Friday proposed extending a soon-to-expire nuclear arms treaty for one year without any changes, a move seen in Washington as a tactic to delay action on the treaty until after the American presidential election.",2020-10-16 16:16:29+00:00
"With Covid-19 Under Control, China’s Economy Surges Ahead",,2020-10-19 02:01:00+00:00
U.S. Diplomats and Spies Battle Trump Administration Over Suspected Attacks,WASHINGTON — The strange sound came at night: a crack like a marble striking the floor of the apartment above them.,2020-10-19 23:31:20+00:00
U.S. and Russia Appear to Edge Toward Extension of Nuclear Treaty,"The United States and Russia on Tuesday appeared to be edging toward a short-term extension of the main arms control treaty limiting the size of the two nations’ nuclear arsenals, after Russia agreed to add a “political obligation” that would freeze its stockpile of nuclear warheads for a year.",2020-10-20 22:23:55+00:00
U.S. Still Seeking Clues to Mystery Illness Afflicting Diplomats and Spies,"WASHINGTON — The U.S. government has not determined what caused some American diplomats and intelligence officers to suffer from a mysterious, debilitating affliction while they were overseas, despite devoting vast resources over more than three years to investigating it, Secretary of State Mike Pompeo said Wednesday.",2020-10-21 22:05:50+00:00
"Europe Wonders if It Can Rely on U.S. Again, Whoever Wins","BRUSSELS — Treated with contempt by President Trump, who considers them rivals and deadbeats instead of allies, many European leaders look forward to the possibility of a Biden presidency. But they are painfully aware that four years of Mr. Trump have changed the world — and the United States — in ways that will not be easily reversed.",2020-10-22 07:00:14+00:00
Vatican Extends Deal With China Over Appointment of Bishops,"ROME — The Vatican said on Thursday that it had extended an agreement with Beijing over the appointment of bishops in China, weeks after Secretary of State Mike Pompeo traveled to the Vatican on an unsuccessful mission to kill it.",2020-10-22 12:46:56+00:00
An Ex-Trump Insider Looks to Our Future With Russia and China,BATTLEGROUNDSThe Fight to Defend the Free WorldBy H. R. McMaster,2020-10-22 20:00:03+00:00
"In Xi’s Homage to Korean War, a Jab at the U.S.","SEOUL, South Korea — First China’s leader, Xi Jinping, visited the national military museum in Beijing and hailed the country’s “victory in the war to resist American aggression and aid Korea.” Then he wrote a public letter to veterans in a retirement home in Sichuan.",2020-10-23 09:40:24+00:00
"As China Clamps Down, Activists Flee Hong Kong for Refuge in the West","HONG KONG — In Western democracies, they have been welcomed as refugees escaping Beijing’s tightening grip over Hong Kong.",2020-10-24 14:23:01+00:00
U.S. Imposes Sanctions on Iran’s Oil Sector,WASHINGTON — The Trump administration imposed sweeping economic sanctions against Iran’s oil sector on Monday as tensions between Washington and Tehran continue to escalate in the days leading up to the American presidential election.,2020-10-26 22:45:09+00:00
