headline,lead_paragraph,date
Free Trade vs. Jobs,To the Editor: ,2012-01-06 00:22:45+00:00
"Pressed by U.S., Asian Countries Look for Ways to Reduce Purchases of Iranian Oil","HONG KONG — Under growing pressure from the United States, some of Asia’s largest economies are reluctantly looking for options to reduce the amount of oil they buy from Iran, a move that would further tighten the economic vise on an increasingly defiant nation that announced plans for a new round of naval drills in the Strait of Hormuz.",2012-01-06 15:23:07+00:00
An Asian-American Veteran Reflects on When Discipline Becomes Hazing,"The deaths of Army Private Danny Chen and Marine Lance Corporal Harry Lew have sent shock waves through Asian-American communities. Eight U.S. Army service members have been charged with hazing-related crimes against Private Chen, a Chinese-American soldier and, like me, the son of Chinese immigrants. ",2012-01-06 16:03:30+00:00
Chinese News Agency Warns Against U.S. Moves,"SHANGHAI — China’s state-run news media warned Washington on Friday not to “recklessly practice militarism” or engage in “war mongering,” a day after the Obama administration outlined a new military strategy with an increased focus on China.",2012-01-07 03:05:50+00:00
"South Korean Law Casts Wide Net, Snaring Satirists in a Hunt for Spies","SUWON, South Korea — On May 1, 2007, the police locked Kim Myung-soo in a jail cell so small he could spread his arms and touch the facing walls. On one of those walls, a television was showing trains in North and South Korea preparing to cross the border for the first time since the 1950-53 Korean War. The report also noted that South Korea was donating 400,000 tons of rice to North Korea. ",2012-01-07 21:40:56+00:00
America Abroad,"LONDON — Perhaps the most successful U.S. chief executive of the past decade is stepping down this month. Samuel Palmisano of I.B.M. has presided over a remarkable transformation of the technology giant, extracting it from the personal computer business and shifting it toward services and software to power a “Smarter Planet.”",2012-01-09 12:43:01+00:00
Morning Take-Out,U.S. Inquiry of MF Global Gains Speed  |  The investigation into MF Global is intensifying as federal authorities unearth new details and confront potential obstacles in their hunt for roughly $1.2 billion in customer money that disappeared from the brokerage firm.,2012-01-10 13:32:13+00:00
"In Talks With the Chinese, Geithner Faces an Uphill Climb","BEIJING — Timothy F. Geithner, the Treasury secretary, came to Beijing on Tuesday hoping to persuade Chinese leaders to toughen their stance toward Iran and to soften their opposition to a stronger renminbi, a move that could help the American economy.",2012-01-10 16:35:51+00:00
China Braces for Turbulent Year,"BEIJING — The Year of the Dragon begins Jan. 23, and even rationalists are getting jumpy.",2012-01-11 12:00:48+00:00
Adversaries of Iran Said to Be Stepping Up Covert Actions,"WASHINGTON — As arguments flare in Israel and the United States about a possible military strike to set back Iran’s nuclear program, an accelerating covert campaign of assassinations, bombings, cyberattacks and defections appears intended to make that debate irrelevant, according to current and former American officials and specialists on Iran.",2012-01-12 02:16:07+00:00
"Warming to U.S. Plea, Japan Pledges to Cut Oil From Iran","TOKYO — Japan pledged on Thursday to cut its oil imports from Iran, responding to a plea from the visiting United States Treasury Secretary, Timothy Geithner, who was rebuffed by China on the matter a day earlier.",2012-01-12 19:42:04+00:00
U.S. Restores Full Ties to Myanmar After Rapid Reforms,"WASHINGTON — The United States moved to restore full diplomatic relations with Myanmar on Friday, rewarding the sweeping political and economic changes that the country’s new civilian government has made, including a cease-fire with ethnic rebels and, only hours before, the release of hundreds of political prisoners.",2012-01-13 06:42:42+00:00
The Prospect of War With Iran,"This is the first post in the Viewfinder series, a roundup of opinion and commentary from international media.",2012-01-13 12:02:47+00:00
Former U.S. Diplomat Rattles Taiwan Before Election,"TAIPEI, Taiwan — In a closely fought election rife with verbal attacks and partisan rancor, the comments of a foreign academic with no official government position might normally be subsumed by the storm and stress of the campaign. ",2012-01-13 21:12:43+00:00
This Week in Small Business: Destroying the Internet,"What’s affecting me, my clients and other small-business owners this week.",2012-01-16 12:00:56+00:00
"Trust, but Verify","A few items came across the desk last week that underscore the challenge America faces in making policy toward the Islamist parties that are emerging as the early beneficiaries of the uprisings across the Arab world. The first was a news article about the Jan. 11 meeting in Cairo between Bill Burns, a deputy secretary of state, and Muhammad Morsi, the chairman of the Muslim Brotherhood’s political party, during which Morsi said his party “believes in the importance of U.S.-Egyptian relations,” but said they “must be balanced.” ",2012-01-18 02:33:34+00:00
Russian Says Western Support for Arab Revolts Could Cause a ‘Big War’,"MOSCOW — Russia’s foreign minister, Sergey V. Lavrov, warned Wednesday that outside encouragement of antigovernment uprisings in the Middle East and North Africa could lead to “a very big war that will cause suffering not only to countries in the region, but also to states far beyond its boundaries.” ",2012-01-18 14:44:19+00:00
Turning Off the Dark in Myanmar?,"PARIS — It has been almost giddy, almost gooey, even meteoric, the recent Western embrace of the regime in Myanmar.",2012-01-18 15:05:53+00:00
U.S. Warns It May Close Embassy in Syria,"DAMASCUS, Syria — The continuing violence in Syria prompted the United States on Friday to warn that it may close its embassy here in the capital unless the Syrian government acts on a request to bolster security around the compound.",2012-01-21 02:55:46+00:00
How About Not Bombing Iran?,"If you need more convincing of the grave risks of a preemptive bombing attack on Iran, I recommend these freshly published arguments from Colin H. Kahl, who was until recently Deputy Assistant Secretary of Defense for the Middle East in the Obama administration; R. Nicholas Burns, who was Under Secretary of State for Political Affairs in the George W. Bush administration; and my Times colleague Roger Cohen, who sums it up this way:",2012-01-23 01:00:44+00:00
Europe and U.S. Tighten Vise of Sanctions on Iran,"BRUSSELS — The European Union agreed Monday to impose a phased ban on oil purchases from Iran that officials said was needed to help force a shift in policy and avert the risk of military strikes against Tehran, as the United States expanded its sanctions to include the country’s third-largest bank. ",2012-01-23 10:56:52+00:00
What's Left to Do About Damascus?,"BERLIN — So far, it is hard to fault the Europeans.",2012-01-23 18:20:38+00:00
Obama Gives China the Business,"HONG KONG — President Obama repeatedly attacked Chinese trade practices in his State of the Union speech Tuesday night in Washington. But with the exception of Myanmar, where Mr. Obama said “a new beginning’’ was taking shape, most of the rest of Asia got no mention at all. No Japan, no India and neither Korea.",2012-01-25 06:21:33+00:00
Will Israel Attack Iran?,"As the Sabbath evening approached on Jan. 13, Ehud Barak paced the wide living-room floor of his home high above a street in north Tel Aviv, its walls lined with thousands of books on subjects ranging from philosophy and poetry to military strategy. Barak, the Israeli defense minister, is the most decorated soldier in the country’s history and one of its most experienced and controversial politicians. He has served as chief of the general staff for the Israel Defense Forces, interior minister, foreign minister and prime minister. He now faces, along with Prime Minister Benjamin Netanyahu and 12 other members of Israel’s inner security cabinet, the most important decision of his life — whether to launch a pre-emptive attack against Iran. We met in the late afternoon, and our conversation — the first of several over the next week — lasted for two and a half hours, long past nightfall. “This is not about some abstract concept,” Barak said as he gazed out at the lights of Tel Aviv, “but a genuine concern. The Iranians are, after all, a nation whose leaders have set themselves a strategic goal of wiping Israel off the map.”",2012-01-25 09:58:07+00:00
How Obama’s Tough Talk Plays in China,"BEIJING — President Obama took a new swipe at China’s economic policies in his State of the Union speech on Tuesday, and leaders here are unlikely to be surprised. China’s rulers know that Mr. Obama faces a tough re-election battle, and they know that he must address his opponents’ repeated claims that he has failed to stand up to Beijing.",2012-01-25 18:09:47+00:00
Manila Negotiates Broader Military Ties With U.S.,"WASHINGTON — The United States and the Philippines are exploring increased joint military exercises and other military cooperation that would not entail a major buildup or a reopening of permanent bases, officials in both capitals said Thursday.",2012-01-26 13:36:12+00:00
"At Euro Talks, a Calm Arm-Twister From the U.S.","WASHINGTON — The world’s financiers and finance ministers have descended on the annual forum in Davos, Switzerland, at another perilous moment, with the sovereign debt woes in Europe sapping strength from emerging markets and threatening global growth.",2012-01-26 18:23:33+00:00
Obama Buttresses Case for U.S. Resilience With Book From Unlikely Source,"WASHINGTON — When Senator Barack Obama was photographed clutching a copy of “The Post-American World” as he left his campaign plane during the Democratic primaries in May 2008, some critics viewed it as a telling sign that he embraced a view of the United States as a waning world power.",2012-01-28 02:05:00+00:00
Russia’s Reasons for Saying ‘No’ on Syria,"LONDON – Two decades after the collapse of the Soviet Union, Russia is regaining a reputation in international diplomacy as the country that likes to say nyet. ",2012-01-31 11:25:06+00:00
Intelligence Report Lists Iran and Cyberattacks as Leading Concerns,"WASHINGTON — Some senior Iranian leaders are now more willing to carry out attacks inside the United States in response to perceived American threats against their country, the Obama administration’s top intelligence official said on Tuesday, pointing to last fall’s  suspected assassination plot against the Saudi ambassador to Washington. ",2012-01-31 15:21:09+00:00
Who’s Financing the ‘Super PACs’,The Times is tracking donors to “super PACs” as they filed regular reports with the Federal Election Commission.,2012-01-31 19:30:14+00:00
U.S. Envoy Pushes for Improved Ties Between Koreas,"SEOUL, South Korea — A senior American diplomat said Wednesday that Washington was “open to diplomacy” with the new leadership emerging in North Korea after the death of Kim Jong-il but that it wanted the government there to improve ties with South Korea first.",2012-02-01 09:49:06+00:00
"In Myanmar, Karen Rebels Deny Signing a Cease-Fire","TAY BAY HTA, MYANMAR — When Myanmar announced a cease-fire last month with one of the country’s most prominent rebel groups, images of longstanding enemies shaking hands across a table were beamed around the globe and touted as evidence of further reconciliation in a country emerging from decades of military dictatorship and interethnic strife.",2012-02-03 19:34:28+00:00
Learning to Share the Stage,"Fifty years ago Monday, in a Waseda University auditorium in Tokyo, someone pulled the plug on Robert Kennedy’s microphone. The attorney general had come to Japan to repair the U.S.-Japan alliance in the wake of a major crisis two years before. That crisis, and Kennedy’s trip to Japan, hold important lessons for today’s problems in the alliance, and indeed for U.S. alliance relationships all over the world.",2012-02-05 11:57:16+00:00
Solution on Syria Remains Elusive for White House,"WASHINGTON — The Obama administration, dismayed by the escalating violence in Syria and the blocking of tougher action against the Syrian government by Russia and China over the weekend, vowed Sunday to “redouble efforts” to push President Bashar al-Assad out of power. ",2012-02-06 01:56:42+00:00
U.S. Embassy in Syria Closes as Violence Flares,"BEIRUT, Lebanon — The United States closed its embassy in Syria on Monday and withdrew its staff in the face of escalating mayhem for which American officials blamed the Syrian government’s unbridled repression of an 11-month-old uprising.",2012-02-06 09:27:35+00:00
Veto Powers,The governments of Russia and China have received heaps of criticism for vetoing on Saturday a U.N. Security Council resolution designed to end the violence in Syria. But there are other points of view.,2012-02-06 13:40:48+00:00
Obama Imposes Freeze on Iran Property in U.S.,"WASHINGTON — The White House moved to enforce tightened sanctions against Iran on Monday because of the country’s suspect nuclear program, freezing all property of the Central Bank of Iran, other Iranian financial institutions and the Iranian government in the United States. ",2012-02-06 17:07:35+00:00
Asia Bad. Take Many Jobs. Not Fair.,"HONG KONG — The adjectives of outrage — creepy, deplorable, racist — are being hurled with more than a little force in Asia after an American political ad was shown featuring an Asian woman speaking deliberately broken English.",2012-02-07 04:33:18+00:00
Myanmar Visit Is Possible for Petraeus,"BANGKOK — The director of the Central Intelligence Agency, David H. Petraeus, may visit Myanmar this year, officials said Tuesday, in what would be the latest signal of warming relations with the United States as Myanmar emerges from years of military rule and diplomatic isolation.",2012-02-07 12:30:00+00:00
Can Germany Summon the Will to Lead?,"BERLIN — Basic question awaiting a clear answer: As Germany tries out its would-be status as Europe’s international heavyweight, what does Angela Merkel have to say about Vladimir Putin’s certain victory in what is called a presidential election on March 4?",2012-02-07 13:23:15+00:00
Nixon’s Trip and Cronkite’s Socks,"HONG KONG — He was shy, secretive, socially awkward and an anti-Semite. He was exceedingly polite in public, but swore like a stevedore in private. He hounded Communists in the United States, then later tampered with the Constitution and resigned the presidency. One biographer called him America’s “most peculiar and haunted of presidents.”",2012-02-08 05:13:34+00:00
"U.S. and Japan Are in Talks to Expedite Exit of 8,000 Marines on Okinawa","TOKYO — Japan and the United States said Wednesday that they were renegotiating a 2006 agreement in order to expedite the removal of 8,000 Marines from Okinawa. Under the current terms, their departure has been stalled until progress is made on relocating an important Marine air station on the island, a chronic underlying irritant in relations between the two countries.",2012-02-08 16:47:14+00:00
What Now for the Rock Star of Chinese Politics?,"Anyone interested in the campaign shenanigans in the United States, or la comédie politique française, might also be intrigued by the political tea leaves now being read in China. ",2012-02-09 08:41:05+00:00
Morning Take-Out,"Credit Suisse Reports First Quarterly Loss in 3 Years  |  Credit Suisse, one of Switzerland’s biggest banks, reported its first quarterly loss in three years on Thursday as its core businesses experienced a slowdown in a weak economic environment.",2012-02-09 13:18:33+00:00
"India Explores Economic Opportunities in Iran, Denting Western Sanctions Plan","India emerged as a major new irritant on Thursday in Western efforts to isolate Iran, announcing that it was sending a large trade delegation there within weeks to exploit opportunities created by the American and European antinuclear sanctions that are increasingly disrupting Iran’s economy.",2012-02-09 22:15:00+00:00
"In Charged Moment, China’s Political Heir Tries Introducing Himself to U.S.","BEIJING — When China’s vice president and presumptive next president, Xi Jinping, arrives at the White House on Tuesday, American leaders will be scrutinizing him for hints of future stances on crucial issues, from Chinese military intentions to the nuclear programs of Iran and North Korea. ",2012-02-11 22:48:37+00:00
The Delicately Poised Chemistry of Diplomacy,"HONG KONG — This will be the autumn of the patriarch in China, with Hu Jintao stepping down in the fall and presumably passing the leadership of the Communist Party to the current vice president, Xi Jinping. ",2012-02-12 06:07:51+00:00
Historian Who Influences Both Obama and Romney,One thing Barack Obama and Mitt Romney seem to have in common these days is an appreciation for the neoconservative historian Robert Kagan. ,2012-02-13 21:08:53+00:00
U.S. to Meet North Koreans for New Talks,"WASHINGTON — The Obama administration announced on Monday that it would hold its first talks with North Korea over its nuclear weapons program since the death of the country’s leader, Kim Jong-il, in December. ",2012-02-13 23:04:32+00:00
"With Edge, U.S. Greets China’s Heir Apparent","WASHINGTON — China’s vice president and likely future leader, Xi Jinping, embarked on a get-to-know-you tour of the United States on Tuesday, with a day of meetings from the White House to the Pentagon. But he was met with blunt criticism from his host, Vice President Joseph R. Biden Jr., who declared that the United States and China could cooperate “only if the game is fair.”",2012-02-14 15:54:31+00:00
"Like Father, Like Son","Watching the Syrian Army pummel the Syrian town of Homs to put down the rebellion there against the regime of President Bashar al-Assad is the remake of a really bad movie that starred Bashar’s father, Hafez, exactly 30 years ago this month. I know. I saw the original.",2012-02-15 02:25:44+00:00
U.S. to Share Cautionary Tale of Trade Secret Theft With Chinese Official,"WASHINGTON — China’s next leader, Xi Jinping, may never have heard of American Superconductor Corporation before he arrived here Monday, but by the end of his visit United States officials hope to make the small Massachusetts wind-energy company an object lesson in the impact of Chinese trade secret theft on American business. ",2012-02-15 04:05:37+00:00
Communist Party to U.S.: Stop Your Whining,"HONG KONG — The future leader of the unfree world was in the house, and his visit was expected to be so polite, so scripted, so anodyne. Let a hundred platitudes bloom. Air kiss. Air kiss. Xie xie.  ",2012-02-16 04:48:14+00:00
Mr. Xi Goes to Washington,"As Xi Jinping, China’s vice president and heir apparent, traveled to the United States this week, commentators took stock of relations between the two powers.",2012-02-16 11:31:07+00:00
Chinese Vice President Ends U.S. Tour on Friendly Note,"LOS ANGELES — Vice President Xi Jinping of China wrapped up a carefully scripted cross-country tour of the United States on Friday having tried to cast himself not just as a fitting leader to follow President Hu Jintao, as he almost certainly will this fall, but as an unusually approachable one as well.",2012-02-17 17:30:52+00:00
The End of American Intervention,"FOR the last 20 years we have lived amid the furious clangor of war — and debates over how to wage it. The intense and urgent clashes in the 1990s over “humanitarian intervention” gave way to pitched battles over “regime change” and “democracy promotion” after 9/11, and then to arguments over “counterinsurgency strategy,” a new battle for hearts and minds, as Barack Obama ramped up the war in Afghanistan.",2012-02-18 22:36:13+00:00
Two Senators Say U.S. Should Arm Syrian Rebels,"KABUL, Afghanistan — With the Syrian government continuing its deadly crackdown on its citizens, two senior American senators who were on their way to the Middle East spoke out strongly on Sunday in favor of arming the Syrian opposition forces.",2012-02-19 19:12:14+00:00
Is This the End of Market Democracy?,The 2012 election will offer voters a stark choice between right and left alternatives.,2012-02-20 02:00:03+00:00
Iran Warns U.S. as Syria Intensifies Crackdown,"CAIRO — Two Iranian warships docked in a Syrian port on Monday as a senior Iranian lawmaker denounced American calls for arming the Syrian opposition, adding to the international tensions over the nearly yearlong crackdown by the government of President Bashar al-Assad.",2012-02-20 22:12:08+00:00
U.S. Influence in China,To the Editor:,2012-02-20 23:55:30+00:00
Egypt’s Step Backward,"Sadly, the transitional government in Egypt today appears determined to shoot itself in both feet. ",2012-02-22 02:41:02+00:00
U.S. and North Korea Hold Talks in China,"BEIJING — The first official talks between the United States and North Korea since a youthful new North Korean leader came to power were “serious and substantial,” the senior American negotiator said Thursday, and would extend into a second day.",2012-02-23 14:39:24+00:00
Elder Statesman Steps Into Syrian Breach,"LONDON — No apologies for turning again to the subject of Syria, a topic that will dominate the international agenda until there is a resolution of what is now turning into as much a humanitarian crisis as a political one.",2012-02-24 10:30:28+00:00
Talks Between U.S. and North Korea End,"BEIJING — Two days of talks designed to start the process of ridding North Korea of its nuclear arsenal made some progress but fell short of any concrete results, the chief American negotiator said on Friday.",2012-02-24 16:06:51+00:00
U.S.-Russian Trade Ties Face Some Political Snags,"MOSCOW — With relations between Russia and the United States on edge over Syrian policy and strident anti-American statements by the Russian government in response to political protests here, the Obama administration and its Democratic allies in Congress have begun an aggressive push to end cold-war-era trade restrictions and make Russia a full trade partner. ",2012-02-25 02:28:28+00:00
North Korea Stance on Nuclear Plan Unchanged,"SEOUL, South Korea — North Korea said on Saturday that “nuclear weapons are not the monopoly of the United States,” a day after an American special envoy reported after two days of talks with North Korean officials that there was little change in their negotiating style on their nuclear programs under a new leadership taking shape in Pyongyang.",2012-02-25 18:01:39+00:00
Telefónica's 20-Year Gamble Pays Off,"BARCELONA — When Telefónica, the Spanish phone company, entered Latin America in 1992 by purchasing control of an operator in Chile, the company was criticized for exposing itself to a region prone to debt crises, political instability and corruption.",2012-02-27 00:21:10+00:00
Arm Syria’s Rebels,"LONDON — Here are some home truths about Syria. It’s going to get worse before it gets better. Nobody can put this genie back in a bottle. This is the mother of all proxy fights. The remorseless Assad regime is finished, when it dies being the only question.",2012-02-27 13:49:26+00:00
"One Year Later, Nokia and Microsoft Deliver","BARCELONA, Spain — One year ago, Jo Harlow, the head of smart devices at Nokia, stood before a packed convention hall at the Mobile World Congress, the cellphone industry’s most important trade show, to explain the Finnish company’s new software alliance with Microsoft. ",2012-02-27 21:29:45+00:00
North Koreans Agree to Freeze Nuclear Work; U.S. to Give Aid,WASHINGTON — North Korea announced on Wednesday that it would suspend its nuclear weapons tests and uranium enrichment and allow international inspectors to monitor activities at its main nuclear complex. The surprise announcement raised the possibility of ending a diplomatic impasse that has allowed the country’s nuclear program to continue for years without international oversight.,2012-02-29 14:40:46+00:00
Critics Worry About Influence of Chinese Institutes on U.S. Campuses,"LONDON — Stanford University welcomed one with open arms. The University of Pennsylvania took a look and passed. Columbia University has one, and so does the London School of Economics. But last month, Dickinson State College in North Dakota became the most recent university to turn down a Confucius Institute — a cultural outpost of the Chinese government that already has 350 branches on campuses around the world, from Paris Diderot University to Penn State University, and from Argentina to Zimbabwe.",2012-03-04 14:08:01+00:00
"Candidates Hammer Obama Over Iran, but Approaches Differ Little","WASHINGTON — To rein in Tehran’s nuclear ambitions, Mitt Romney says he would conduct naval exercises in the Persian Gulf to remind Iran of American military might. He would try to ratchet up Security Council sanctions on Iran, targeting its Revolutionary Guards, and the country’s central bank and other financial institutions. And if Russia and China do not go along, he says, the United States should team up with other willing governments to put such punitive measures in place.",2012-03-06 04:06:53+00:00
Should U.S. Food Aid Be Made in China?,"HONG KONG — Somewhere, presumably, ships are about to be loaded with protein bars, animal crackers and oatmeal, the cargo bound for North Korea as part of a new diplomatic bargain with the United States. The bare bones of the deal are this: The North has agreed to a monitored shutdown of its main atomic reactor in exchange for a quarter-million tons of U.S. food aid.",2012-03-06 04:26:48+00:00
"On Iran, Questions of Detection and Response Divide U.S. and Israel","WASHINGTON — When President Obama and Prime Minister Benjamin Netanyahu of Israel met in the White House on Monday, the main subject was how to calibrate the resumption of negotiations with Iran while continuing to accelerate sanctions and sabotage against its nuclear program. But they remained divided on two central questions: If Iran decided to race for a nuclear weapon, would the West detect that in time to stop it? And even if it were detected, would an airstrike be the best option?",2012-03-06 17:34:06+00:00
"Despite Kremlin’s Signals, U.S. Ties Remain Strained After Russian Election","MOSCOW — Now that Russia’s presidential campaign is over, the Kremlin signaled on Tuesday that it was prepared for its relationship with Washington to get back to normal, potentially including swift cooperation on containing Iran’s nuclear program amid the prospect of a military strike by Israel. ",2012-03-07 01:05:53+00:00
Top Pentagon Officials Stress Risks in Syria,"WASHINGTON — The Pentagon’s top two officials said Wednesday that President Obama had asked for preliminary military options to respond to the increasingly violent Syria conflict, but they emphasized the risks and said that the administration still believed that diplomatic and economic pressure was the best way to protect Syrians from the Assad government’s repression.",2012-03-07 09:21:37+00:00
Iran and U.S. Election-Year Politics,Myths and facts conflate all too easily in our opinion-driven politics. One of the most dangerous these days is that President Obama’s Iran policy has been taken hostage by election year pandering to Israel and the pro-Israel community in America. ,2012-03-07 12:29:10+00:00
"Closer Look: Deep Poverty in Retreat, Even Through the Great Recession",This is as close to a palindrome as a truism can get:,2012-03-08 18:46:35+00:00
Hillary Clinton: From Campaign Defeat to Diplomatic Triumph,WASHINGTON — What a difference four years makes if you’re Hillary Rodham Clinton.,2012-03-11 16:40:15+00:00
Military Points to Risks of a Syrian Intervention,"WASHINGTON — Despite growing calls for the United States to help stop the bloodshed in Syria, senior Pentagon officials are stepping up their warnings that military intervention would be a daunting and protracted operation, requiring at least weeks of exclusively American airstrikes, with the potential for killing vast numbers of civilians and plunging the country closer to civil war.",2012-03-12 03:46:12+00:00
Six Monks vs. One Warship,"HONG KONG — Asia has seen varying displays of hard power and soft power in recent days, as the region struggles to come to grips with some frozen and seemingly intractable conflicts.",2012-03-15 04:59:55+00:00
Koreas' War of Words Raises Concerns,"SEOUL — Since early this month, North Korea’s state-run news media have featured workers vowing to “tear Lee Myung-bak to pieces” and soldiers hurling daggers and spraying machine-gun bullets at targets bearing the image of “the rabid dog Lee Myung-bak.” They even reported a “rumor” that Mr. Lee, the South Korean president, had “dropped dead.”",2012-03-15 16:39:57+00:00
Firm Romney Founded Is Tied to Chinese Surveillance,"BEIJING — As the Chinese government forges ahead on a multibillion-dollar effort to blanket the country with surveillance cameras, one American company stands to profit: Bain Capital, the private equity firm founded by Mitt Romney.",2012-03-16 02:21:32+00:00
North Korea Says It Will Launch Satellite Into Orbit,"SEOUL, South Korea — North Korea announced Friday that it planned to launch a satellite into orbit next month, threatening to scuttle a new agreement with the United States that had briefly raised hopes of easing diplomatic and military tensions surrounding the North’s nuclear weapons program. ",2012-03-16 06:14:00+00:00
North Korean Missile Could Be in Japanese Cross Hairs,"HONG KONG — The last time this happened, when North Korea said it was launching a satellite using a long-range missile, Japan said it had the right to shoot the thing down.",2012-03-18 07:23:47+00:00
Indonesian Acts in 'Giving Back to Society',"SINGAPORE — “You have to give people the bait, not the fish,” said Tahir, the founder of a vast Indonesia-based business empire. “The fish, you can finish it in a week. But you give them the bait — the talent, the education — they can use this for their whole life.” ",2012-03-18 22:25:00+00:00
Into Thin Air," Last month, North Korea agreed to suspend nuclear efforts and missile launches in exchange for U.S. food aid. Last Friday, it announced that it would use a long-range missile to launch a satellite into orbit in mid-April, to mark the 100th anniversary of state founder Kim Il-sung’s birthday. Whither the negotiations?",2012-03-20 09:03:34+00:00
Pakistani Parliament Demands End to U.S. Drone Strikes,"ISLAMABAD, Pakistan — A major parliamentary review of relations with the United States opened on Tuesday with calls for an end to drone strikes and for an unconditional apology for an American attack that killed Pakistani soldiers last November. ",2012-03-20 11:06:04+00:00
North Korea Complicates Nuclear Talks With Plans,"SEOUL, South Korea — When regional powers gather in Seoul next week to discuss nuclear terrorism, they will have to deal with another urgent matter: how to pressure North Korea to cancel its plans to launch a satellite, President Lee Myung-bak of South Korea said Tuesday.",2012-03-20 15:52:33+00:00
U.S. Exempts Japan and 10 Other Countries From Sanctions Over Iran Oil,"WASHINGTON — The Obama administration on Tuesday exempted Japan and 10 European nations from the prospect of biting sanctions intended to punish countries that continue to buy oil from Iran, but it left open the fate of other major importers, including China, India and South Korea.",2012-03-21 01:03:27+00:00
"U.S. Exempts Some From Iran Oil Sanctions, but not India","The Obama administration on Tuesday exempted Japan and 10 European nations from the prospect of biting sanctions intended to punish countries that continue to buy oil from Iran, but it left open the fate of other major importers, including China, India and South Korea, Steven Lee Myers writes in The New York Times. ",2012-03-22 05:45:58+00:00
The False Iran Debate,"LONDON — Jeffrey Goldberg of The Atlantic has been perhaps the most vigorous, influential and informed voice relaying the view that Prime Minister Benjamin Netanyahu of Israel sees the Iranian leadership as a “messianic apocalyptic cult” and will bomb Iran to stop its nuclear program.",2012-03-22 13:04:27+00:00
U.S. Inches Toward Goal of Energy Independence,"MIDLAND, Tex. — The desolate stretch of West Texas desert known as the Permian Basin is still the lonely domain of scurrying roadrunners by day and howling coyotes by night. But the roar of scores of new oil rigs and the distinctive acrid fumes of drilling equipment are unmistakable signs that crude is gushing again.",2012-03-22 19:03:25+00:00
"Overseas Internships Can Benefit, for a Price","AS the world becomes more interconnected, employers are clamoring for global experience in their work forces. So it should come as no surprise that college internships are going global, too.",2012-03-24 17:47:16+00:00
Oxford's New School of Government,"LONDON — In the days when Britannia still ruled the waves, and the men who ruled the British Empire learned the arts of public policy by studying the classics of ancient Greece and Rome, Ngaire Woods would have been an unlikely choice to head an Oxford school of government.",2012-03-25 10:42:05+00:00
Repression in Tibet,To the Editor:,2012-03-26 22:54:08+00:00
Nuclear Conference in Korea Collides With U.S. Election,"SEOUL, South Korea — Politics, diplomats like to say, stops at the water’s edge. But this week, the American presidential campaign crashed into a nuclear security summit meeting half a world away.",2012-03-27 08:03:24+00:00
How India Became an Outsourcing Magnet,"NEW DELHI — An inoffensive history of the Indian software industry, written by a good-natured man who frequently uses the word “proactive” in its telling, was released this week.",2012-03-28 12:30:17+00:00
U.S. and China Press for Influence in Myanmar,"HSIPAW, Myanmar — As Chinese workers in hard hats and red overalls bulldoze deep trenches into the orange soil across northern Myanmar for gas and oil pipelines to China, China’s largest energy conglomerate is paying cash for land and trees in the pipelines’ path, and building schools and health clinics for some of the poorest people on earth.",2012-03-30 04:21:57+00:00
About All That War Buzz,Re “Lessons From Another Way” (March 11):,2012-03-31 20:41:05+00:00
In Search of Sustainable Swagger,"RIO DE JANEIRO — I came to Brazil in the 1980s at a time of funny money. Inflation peaked at 6,821 percent in April 1990. Today it’s a place of funny prices. An ordinary Chilean red may go for $100 and brand-name sneakers for $350. Paris and New York seem like a steal.",2012-04-02 12:41:56+00:00
Selling America Abroad,"Time was when just the mention of the Grand Canyon, the Pacific Coast Highway or the New York skyline was enough to entice tourists from around the world. But that was before 9/11 and the rise of security barriers on entering the United States. And it was before Asia’s economic renaissance drew travelers there.",2012-04-02 20:09:51+00:00
"As Part of Pact, U.S. Marines Arrive in Australia, in China’s Strategic Backyard","SYDNEY, Australia — Defense Minister Stephen Smith greeted about 180 Marines in the northern coast city of Darwin on Wednesday, presiding at a welcome ceremony for the first of 2,500 American troops to be deployed here under an agreement increasing the American military presence in China’s strategic backyard.",2012-04-04 07:43:17+00:00
Will Putin Delete the Reset?,"In February 2009, Vice President Joe Biden called for the reset button to be pressed in the U.S.-Russia relationship, and for the next three years Presidents Barack Obama and Dmitri Medvedev fostered a rapprochement between Washington and Moscow. However, the message I picked up from recent conversations in Moscow was that the reset is unlikely to survive Vladimir Putin’s return to the Russian presidency in May.",2012-04-04 12:32:17+00:00
U.S. Marine Deployment Won’t Put China At Ease,"HONG KONG — The new deployment of U.S. marines to Australia is part of the much-discussed “pivot” by the United States toward the Asia-Pacific region, a series of muscular military and diplomatic initiatives intended to balance the rise of China. ",2012-04-05 05:31:45+00:00
"China Buys Inroads in the Caribbean, Catching U.S. Notice","NASSAU, the Bahamas — A brand new $35 million stadium opened here in the Bahamas a few weeks ago, a gift from the Chinese government. ",2012-04-07 16:06:03+00:00
U.S. Defines Its Demands for New Round of Talks With Iran,"WASHINGTON — The Obama administration and its European allies plan to open new negotiations with Iran by demanding the immediate closing and ultimate dismantling of a recently completed nuclear facility deep under a mountain, according to American and European diplomats.",2012-04-07 23:13:10+00:00
"On Iran, Reality Bites",PARIS — Bad news: the Obama administration and the West hold a lousy hand as they go into talks with Iran.,2012-04-09 11:40:51+00:00
