headline,lead_paragraph,date
"At the End of a Chaotic G7 Meeting, Trump Changes His Tone on China and Iran. Again.","BIARRITZ, France — President Trump shifted his tone on the trade war with China yet again on Monday, expressing confidence that the two sides can reach a deal and calling President Xi Jinping a “great leader” three days after branding him an “enemy.”",2019-08-26 17:14:18+00:00
Australian Writer Yang Hengjun Charged With Espionage in China,"SYDNEY, Australia — Yang Hengjun, a well-known Australian writer and democracy activist detained by the Chinese authorities in January, has been formally charged with spying, Australian officials said Tuesday, intensifying tensions over Beijing’s treatment of its critics.",2019-08-27 03:08:38+00:00
"On Politics: Trump Pivots on Trade War, Again",Good Tuesday morning. Here are some of the stories making news in Washington and politics today.,2019-08-27 05:10:12+00:00
How the U.S.-China Trade War Hurts the Rest of the World,Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher,2019-08-27 10:00:05+00:00
How China Uses LinkedIn to Recruit Spies Abroad,WASHINGTON — One former senior foreign policy official in the Obama administration received messages from someone on LinkedIn offering to fly him to China and connect him with “well paid” opportunities. ,2019-08-27 16:56:20+00:00
Call Me Maybe? Conflicting Views Show Gap Between U.S. and China,WASHINGTON — The trade conflict between the United States and China has become so caustic that the two countries cannot even agree if they are talking.,2019-08-27 20:52:00+00:00
China Rejects U.S. Warship’s Visit Amid Trade War Tensions,"HONG KONG — China has denied an American warship permission to visit a Chinese port, the United States Navy said on Wednesday, an apparent reflection of flaring trade and military tensions between the two countries.",2019-08-28 07:09:55+00:00
"U.S. Cyberattack Hurt Iran’s Ability to Target Oil Tankers, Officials Say","WASHINGTON — A secret cyberattack against Iran in June wiped out a critical database used by Iran’s paramilitary arm to plot attacks against oil tankers and degraded Tehran’s ability to covertly target shipping traffic in the Persian Gulf, at least temporarily, according to senior American officials.",2019-08-28 17:27:09+00:00
"In Iran’s Hierarchy, Talks With Trump Are Now Seen as Inevitable","In the power circles of Tehran, where “Death to America” is regularly chanted, the idea has taken hold that Iran must eventually negotiate with President Trump, according to several people with knowledge of the shift.",2019-08-29 17:12:56+00:00
World Bank to Investigate if China Loan Funded Muslim Detention Camps,WASHINGTON — The World Bank is investigating whether a $50 million loan it granted in 2015 for an education project in China’s Xinjiang region has been used to fund Muslim detention camps.,2019-08-30 21:38:14+00:00
U.S. Imposes Sanctions on Wandering Iranian Oil Tanker,"WASHINGTON — The Treasury Department on Friday imposed sanctions on an Iranian oil tanker at the center of a power struggle between the United States and Iran, a move that threatened to further escalate tensions between the two countries.",2019-08-31 01:41:40+00:00
"U.S.-China Trade War Hits a New Phase, and a Boot Maker Trembles","DONGGUAN, China — Bruce Xu’s factory in southern China produces just about the most all-American footwear there is: real leather cowboy boots, complete with generous heels and expressive stitching up the sides.",2019-08-31 20:00:05+00:00
"As Trump Escalates Trade War, U.S. and China Move Further Apart With No End in Sight","WASHINGTON — President Trump’s trade war with China entered new territory on Sunday as his next round of tariffs took effect, changing the rules of trade in ways that have no recent historic precedent and driving the world’s two largest economies further apart.",2019-09-01 04:01:05+00:00
"U.S. Will Drill With Southeast Asian Navies, Echoing Move by China","HONG KONG — Southeast Asian countries tend to be deeply reluctant to collectively challenge China’s growing military and economic prowess in their region. But this week, they appear to be doing just that — by holding their first joint naval drills with the United States Navy.",2019-09-02 03:51:13+00:00
"Huawei Says, Without Evidence, That U.S. Pressured Its Employees","BEIJING — The Chinese technology giant Huawei said on Tuesday, without providing evidence, that the United States government had pressured the company’s employees to turn against it and had used cyberattacks to infiltrate the firm’s computer systems in recent months.",2019-09-03 15:15:12+00:00
Trump Says China Will Suffer as Data Shows Trade War Hurting U.S.,"WASHINGTON — President Trump said on Tuesday that Chinese manufacturing would “crumble” if the country did not agree to the United States’ trade terms, as newly released data showed his trade war was washing back to American shores and hurting the factories that the president has aimed to protect.",2019-09-03 19:35:53+00:00
U.S. Imposes Sanctions on Iranian Shipping Network,"WASHINGTON — The Trump administration on Wednesday imposed sanctions on an elaborate shipping network that Iran uses to sell oil, and unveiled a $15 million reward to anyone with information that disrupts the scheme, stepping up its effort to exert pressure on the Iranian economy.",2019-09-04 18:48:09+00:00
This Is How a War With China Could Begin,"TAIPEI, Taiwan — If the United States gets embroiled in a war with China, it may begin with the lights going out here in Taipei.",2019-09-04 23:14:05+00:00
"U.S. and China Agree to Resume Trade Talks, Sending Markets Higher","SHANGHAI — The United States and China will hold trade talks in Washington early next month, officials from both countries said on Thursday, but new tariffs will make it difficult to find a way to end their economic clash.",2019-09-05 02:11:28+00:00
"In Hong Kong Protests, China Angrily Connects Dots Back to U.S.","HONG KONG — Jenny Lee, 26, marched with a friend through the sweltering streets of Hong Kong the other day, hoisting an American flag over her shoulder. “We hold this to tell the world that we want democracy and freedom,” she explained.",2019-09-05 09:00:07+00:00
"Brexit, Hong Kong, ‘Friends’: Your Friday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2019-09-05 20:28:07+00:00
"Cheating, Inc.: How Writing Papers for American College Students Has Become a Lucrative Profession Overseas","Tuition was due. The rent was, too. So Mary Mbugua, a university student in Nyeri, Kenya, went out in search of a job. At first, she tried selling insurance policies, but that only paid on commission and she never sold one. Then she sat behind the reception desk at a hotel, but it ran into financial trouble.",2019-09-07 09:00:11+00:00
Mnuchin Dismisses Data Showing Trade War Pain,"WASHINGTON — Treasury Secretary Steven Mnuchin said on Monday that President Trump’s tariffs on Chinese imports were having no impact on the United States economy, an assertion that was at odds with a raft of increasingly gloomy economic data and industry surveys.",2019-09-09 19:57:21+00:00
China Lifts Tariffs on Some U.S. Goods in Modest Olive Branch to Trump,"BEIJING — Beijing extended a modest olive branch to President Trump on Wednesday amid the continuing trade war between the United States and China, publishing a short list of products to be spared from retaliatory tariffs on American-made goods.",2019-09-11 07:01:26+00:00
Trump Delays Planned Tariff Increase in ‘Gesture of Good Will’ to China,"WASHINGTON — President Trump said Wednesday night that the United States would delay its next planned tariff increase on China by two weeks, as “a gesture of good will” that may help to mend the seriously damaged ties between the world’s two biggest economies.",2019-09-11 17:01:42+00:00
Trump Leaves Open Possibility of Easing Iranian Sanctions to Spur Nuclear Talks,"WASHINGTON — President Trump appeared to take a step back from his administration’s “maximum pressure” campaign against Iran on Wednesday, leaving open the possibility of easing economic sanctions before starting new nuclear negotiations with Tehran.",2019-09-11 18:39:02+00:00
"With Trade Talks Looming, U.S. and China Move to Relax Tensions","WASHINGTON — The trade war between the United States and China showed signs of easing on Thursday, as China reportedly made its first large purchase in months of American soybeans after President Trump agreed to briefly delay his next round of tariffs.",2019-09-12 16:56:41+00:00
Trade Tensions Ease as China Drops Some Pork and Soybean Tariffs,"BEIJING — China will exempt some American soybeans, pork and other agricultural products from additional tariffs, state media reported on Friday, in the latest move by Beijing to ease trade tensions with the United States.",2019-09-13 09:54:14+00:00
"Fearing ‘Spy Trains,’ Congress May Ban a Chinese Maker of Subway Cars","CHICAGO — America’s next fight with China is unfolding at a glistening new factory in Chicago, which stands empty except for the shells of two subway cars and space for future business that is unlikely to come.",2019-09-14 19:00:12+00:00
Senators Urge F.C.C. to Review Licenses of 2 Chinese Telecom Companies,WASHINGTON — The Senate’s top Democrat on Monday asked the Federal Communications Commission to consider whether two major Chinese telecommunications companies should be barred from operating in the United States.,2019-09-16 02:31:06+00:00
Spanish Court Calls U.S. Extradition Request Politically Motivated,"MADRID — Spain rejected a United States request to extradite Hugo Carvajal, the former intelligence chief of Venezuela, because the request was politically motivated, a Spanish court said on Tuesday.",2019-09-17 20:45:54+00:00
U.S. Outlines Plans to Scrutinize Chinese and Other Foreign Investment,WASHINGTON — The Trump administration proposed new rules on Tuesday that would allow the United States to exert greater control over foreign investment by broadening the government’s authority to block technology and real estate transactions.,2019-09-17 23:41:05+00:00
"As Taiwan Loses Influence, China Gains Ground in Race With U.S.","BEIJING — In its contest with the United States for influence in the Pacific, China is quickly gaining momentum.",2019-09-20 08:01:37+00:00
Iranian Students Set to Start at U.S. Universities Are Barred From Country,At least a dozen Iranian students who were set to begin graduate programs in engineering and computer science say their visas were abruptly canceled and they were barred from their flights to the United States this month.,2019-09-20 22:46:09+00:00
"Despite Tough Talk, U.S.-China Trade Negotiations Continue",SHANGHAI — The combination on Friday of tough words from President Trump and the cancellation of a planned trip by Chinese agriculture officials to two farm states seemed to cast a cloud over prospects for a trade deal and caused a sell-off in New York stock trading.,2019-09-21 15:26:50+00:00
"To Influence El Salvador, China Dangled Money. The U.S. Made Threats.","ISLA PERICO, El Salvador — The offer was befuddling: A little over a year ago, families living on Isla Perico, a speck of an island in a destitute corner of El Salvador, were offered $7,000 each to pack up and move to the mainland.",2019-09-21 16:00:12+00:00
What to Expect at the U.N. General Assembly This Week,The annual United Nations General Assembly will unfold this week against a backdrop of crises — from the warming planet to economic uncertainty to flaring conflicts that threaten to further entangle the United States in the volatile Middle East.,2019-09-22 09:12:58+00:00
"India, U.N. General Assembly, China: Your Monday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2019-09-22 20:17:34+00:00
"At U.N. Climate Summit, Few Commitments and U.S. Silence","UNITED NATIONS — The United Nations Climate Action Summit on Monday was meant to highlight concrete promises by presidents, prime ministers and corporate executives to wean the global economy from fossil fuels to avoid the worst effects of global warming.",2019-09-23 14:28:20+00:00
Trump Celebrates Nationalism in U.N. Speech and Plays Down Iran Crisis,"President Trump delivered a sharp nationalist message and assailed “globalists” in remarks to the world’s leading international body on Tuesday, while stopping short of urging any specific action against Iran for a major attack on Saudi oil facilities that his administration has said was Tehran’s responsibility. ",2019-09-24 16:16:25+00:00
White House Bars Iranian Officials From U.S. as Its Diplomatic Efforts Falter,"UNITED NATIONS — The Trump administration barred senior Iranian government officials from entering the United States on Wednesday, just hours after a failed attempt to renew diplomacy with President Hassan Rouhani as he attended an annual gathering of world leaders in New York.",2019-09-25 14:32:29+00:00
Trump Announces a Trade Pact With Japan,"The United States and Japan signed a limited trade deal on Wednesday that will open Japanese markets to American farm goods and secure a win for an administration that has struggled to complete trade pacts with China, Canada, Mexico and other countries.",2019-09-25 16:36:50+00:00
Who’s the Obstacle to Talks? Iran and U.S. Point at Each Other,"UNITED NATIONS — President Hassan Rouhani of Iran said Friday that President Trump had offered to meet with him at the United Nations this week and then lift all sanctions, but that Mr. Rouhani declined because the “optics” of such a meeting were unacceptable.",2019-09-27 16:18:46+00:00
White House Weighs Blocking Chinese Companies From U.S. Exchanges,"WASHINGTON — The Trump administration is discussing whether to block Chinese companies from listing shares on American stock exchanges, the latest push to try to sever economic ties between the United States and China, according to people familiar with the deliberations.",2019-09-27 23:22:11+00:00
"China, Hong Kong, Impeachment: Your Tuesday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2019-09-30 20:38:26+00:00
California Man Charged With Smuggling Fabricated U.S. Secrets to China,"The United States ran a double-agent operation against China’s Ministry of State Security, an indictment unsealed in California revealed on Monday, as it announced that it had arrested an American citizen and charged him with smuggling what he thought were classified American secrets to China’s leading intelligence agency.",2019-09-30 23:27:29+00:00
China’s Global Message: We Are Tough but Not Threatening,"BEIJING — As President Xi Jinping watched from a rostrum above the iconic portrait of Mao, the weapons came one after the other down the Avenue of Eternal Peace, a propaganda-filled show of force to celebrate the 70th anniversary of Communist rule in China. Intercontinental ballistic missiles capable of delivering multiple nuclear warheads. Drones built for precision strikes. Tanks and armored personnel carriers bearing soldiers in green uniforms. ",2019-10-02 11:33:41+00:00
"U.S. to Tax European Aircraft, Agriculture and Other Goods","WASHINGTON — The Trump administration said Wednesday that it would impose tariffs on European aircraft, French wine and cheese, Spanish olive oil and other goods starting Oct. 18, after the World Trade Organization granted the United States permission to tax as much as $7.5 billion of European exports annually.",2019-10-02 14:05:50+00:00
DealBook Briefing: Europe Deals a Big Blow to Facebook,"Good Thursday morning. Vanity Fair just published its latest New Establishment list, and those riding high include Jeff Bezos, Susan Wojcicki of YouTube and Ted Sarandos of Netflix. (Was this email forwarded to you? Sign up here.). ",2019-10-03 10:19:32+00:00
Trump Publicly Urges China to Investigate the Bidens,"WASHINGTON — President Trump, already facing impeachment for pressuring Ukraine to investigate his political rivals, publicly called on China on Thursday to examine former Vice President Joseph R. Biden Jr. as well, an extraordinary request for help from a foreign power that could benefit him in next year’s election.",2019-10-03 15:27:44+00:00
Trump’s Call to China to Investigate Biden Could Complicate Trade Talks,"WASHINGTON — President Trump’s public call for the Chinese government to investigate a political rival could complicate next week’s trade talks, which are set to resume Thursday when American and Chinese negotiators meet in Washington to see if they can find a path to a trade deal.",2019-10-04 21:32:49+00:00
China Loves News About Trump’s Controversies. Not This Time.,"BEIJING — Since a trade war broke out with the United States, China’s state-run media has not held back from commenting on the swirl of political controversies around President Trump. At least, not until now.",2019-10-05 08:53:48+00:00
North Korea Rules Out Quick Resumption of ‘Sickening’ Talks with U.S.,"SEOUL, South Korea — North Korea said on Sunday that it had no desire to engage in “sickening negotiations” with the United States anymore, rejecting Washington’s suggestion that negotiators from both countries meet again in Stockholm in two weeks.",2019-10-06 13:10:40+00:00
U.S. Blacklists 28 Chinese Entities Over Abuses in Xinjiang,"WASHINGTON — The Trump administration said Monday that it had added 28 Chinese organizations to a United States blacklist over concerns about their role in human rights violations, effectively blocking those entities from buying American products.",2019-10-07 20:48:27+00:00
The N.B.A.’s China Problem Is Getting Worse,Good Tuesday. (Sign up here to get this in your inbox each morning.),2019-10-08 10:49:37+00:00
"By Taking Aim at Chinese Tech Firms, Trump Signals a Strategy Shift","SHANGHAI — The world has largely sat by for nearly two years as China detained more than one million people, mostly Muslims and members of minority ethnic groups, in internment camps to force them to embrace the Communist Party.",2019-10-08 15:53:32+00:00
China Is Now a Minefield for Western Companies,Good Wednesdayg. Breaking: The O.E.C.D. proposed new corporate tax rules this morning that would make it harder for multinationals to minimize their tax bills by shifting profits to different regions. (Sign up here to get this in your inbox every morning.),2019-10-09 10:12:51+00:00
Let’s Not Take Cues From a Country That Bans Winnie the Pooh,What happens when China’s enforcers come after Winnie-the-Pooh?,2019-10-10 00:24:06+00:00
China Trade Talks Restart as White House Explores Escalation Options,WASHINGTON — American and Chinese officials met for the 13th round of trade negotiations on Thursday amid growing expectations of a limited deal that could ease tensions and address some of President Trump’s concerns about China’s economic practices.,2019-10-10 09:00:08+00:00
China’s N.B.A. Fans Feel the Tug of Loyalty Toward Beijing,"SHANGHAI — The Los Angeles Lakers and the Brooklyn Nets tipped off on Thursday night in Shanghai in, undoubtedly, the most geopolitically important exhibition game in N.B.A. history. Yezi Zhang, a college student, was there, too, and her emotions were decidedly mixed. ",2019-10-10 11:47:15+00:00
U.S. and China May Be Headed for Mini-Deal on Trade This Week,"WASHINGTON — The United States and China could announce a limited trade agreement this week that would prevent President Trump’s planned tariff increase from going into effect this month and set rules around how China manages its currency, according to a U.S. Chamber of Commerce official who has been briefed by both negotiating teams.",2019-10-10 17:53:10+00:00
Trump Reaches ‘Phase 1’ Deal With China and Delays Planned Tariffs,"WASHINGTON — President Trump said Friday that the United States had reached an interim deal with China that would forestall a tariff increase slated for next week, providing a temporary détente in a prolonged and economically painful trade war.",2019-10-11 14:31:37+00:00
"For Both Trump and Xi, Trade Deal Comes Amid Growing Pressures at Home",BEIJING — The interim trade pact announced Friday between the United States and China came together as both countries’ leaders faced mounting political pressures and rising economic worries at home.,2019-10-12 19:42:04+00:00
China Conflict Mutes N.B.A.’s New-Season Buzz,Want more basketball in your inbox? Sign up for Marc Stein’s weekly N.B.A. newsletter here.,2019-10-12 22:17:35+00:00
What’s Really in the Trade Deal Trump Announced With China,"President Trump portrayed the “Phase 1” agreement he announced on Friday with China with typical fanfare, describing the pact as “massive” and “the largest contract” ever signed. ",2019-10-15 19:30:38+00:00
"Under New Rule, Chinese Diplomats Must Notify State Dept. of Meetings in U.S.","WASHINGTON — The United States has begun requiring Chinese diplomats to notify the State Department before any meetings they plan to have with local or state officials and with educational and research institutions, the State Department said Wednesday.",2019-10-16 21:42:55+00:00
"Peter Navarro Invented an Expert for His Books, Based on Himself","Peter Navarro, a top White House trade adviser, has developed a reputation in Washington as a Rasputin-like China hawk who whispers anti-China musings in President Trump’s ear.",2019-10-16 22:28:15+00:00
China Detains 2 Americans Amid Growing Scrutiny of Foreigners,"BEIJING — The authorities in southern China have detained two Americans who led an Idaho-based English-language teaching company, the latest sign of the Chinese government’s growing scrutiny of foreigners working and traveling in the country.",2019-10-17 11:38:34+00:00
"Putin and Erdogan Announce Plan for Northeast Syria, Bolstering Russian Influence","SOCHI, Russia — His jets patrol Syrian skies. His military is expanding operations at the main naval base in Syria. He is forging closer ties to Turkey. He and his Syrian allies are moving into territory vacated by the United States.",2019-10-22 10:39:14+00:00
"In Hungary, a Freewheeling Trump Ambassador Undermines U.S. Diplomats","BUDAPEST — The annual Independence Day celebration at the United States Embassy in Budapest is usually a modest garden party, a chance for the ambassador to celebrate American freedom, democracy and the rule of law.",2019-10-22 16:22:22+00:00
Trump Officials Battle Over Plan to Keep Technology Out of Chinese Hands,WASHINGTON — The Trump administration is divided over how aggressively to restrict China’s access to United States technology as it looks for ways to protect national security without undercutting American industry.,2019-10-23 09:01:04+00:00
Pence Says U.S. Companies Leave ‘Conscience at the Door’ Over China,"WASHINGTON — Vice President Mike Pence criticized American companies on Thursday for trying to silence speech that expresses support for democratic, liberal values in order to maintain access to the Chinese market, saying the corporations should adhere to American principles while doing business with China.",2019-10-24 18:38:35+00:00
Citgo Gets a U.S. Lifeline in Holding Off Creditors,HOUSTON — The Trump administration moved Thursday to protect the Venezuelan-owned refining company Citgo from creditors by closing a narrow loophole on sanctions intended to topple the Venezuelan government.,2019-10-24 22:48:55+00:00
China’s Response to Pence Speech: ‘Sheer Arrogance’,"BEIJING — After Vice President Mike Pence excoriated China and American companies that he accused of selling out their principles to do business there, a sharp response from Beijing was to be expected. But perhaps not this sharp.",2019-10-25 11:39:28+00:00
"Hong Kong Protests Spread to U.S. Colleges, and a Rift Grows","For much of the year, Frances Hui followed the Hong Kong demonstrations from her dorm room at Emerson College, feeling guilty that she was safe in Boston while clashes grew increasingly violent for her fellow Hong Kongers.",2019-10-26 17:08:13+00:00
"Chile, Rocked by Unrest, Withdraws From Hosting Climate and Trade Summits","President Sebastián Piñera of Chile said on Wednesday that his country, which has been rocked by a wave of recent protests, would back out of hosting two important international events: a United Nations climate change meeting and a major Asia-Pacific trade summit later this year. ",2019-10-30 15:08:52+00:00
TikTok Said to Be Under National Security Review,"The United States government has opened a national security review of a Chinese company’s acquisition of the American company that became TikTok, the hugely popular short-form video app, according to people briefed on the inquiry.",2019-11-01 19:07:59+00:00
W.T.O. Allows China to Impose Trade Sanctions on U.S. Goods,"The World Trade Organization gave China the go-ahead on Friday to impose sanctions on up to $3.6 billion of American goods in a fight over unfairly cheap Chinese goods, a decision that is likely to further inflame the Trump administration’s antipathy toward the global trade body. ",2019-11-01 22:57:59+00:00
Hong Kong Protesters Call for U.S. Help. China Sees a Conspiracy.,"HONG KONG — The Hong Kong protests at times seem like love fests with the United States. Depending on the day, demonstrators wave American flags or Uncle Sam recruitment posters, and even dress as Captain America, complete with shield.",2019-11-03 17:39:18+00:00
Trump Vowed to Shrink the Trade Gap. It Keeps Growing.,"WASHINGTON — The overall United States trade deficit widened in the first nine months of 2019, to nearly $500 billion, a sign that the Trump administration’s approach to trade has so far done little to make a dent in the imbalance.",2019-11-05 14:43:48+00:00
U.S. and China Agree to Roll Back Some Tariffs if Deal Is Struck,"WASHINGTON — The United States and China have agreed that an initial trade deal between the two countries would roll back a portion of the tariffs they are placing on each other’s products, officials from both countries said, a significant step toward defusing tensions between the world’s largest economies.",2019-11-07 10:57:55+00:00
"Engage China, or Confront It? What’s the Right Approach Now?","Stephen K. Bannon, the former White House adviser, calls the United States’ relationship with China’s Communist Party an economic and information “war,” while Eric Schmidt, a Google founder, says American interests are entangled with China, our biggest competitor in the race for global technological dominance.",2019-11-11 22:03:33+00:00
Trump Renews Tariff Threat Against China and Touts U.S. Economic ‘Boom’,"WASHINGTON — President Trump on Tuesday said the United States was “close” to an interim deal with China and that an agreement “could happen soon,” even as he renewed his threat of additional tariffs. ",2019-11-12 19:39:39+00:00
China’s Internet Is Flowering. And It Might Be Our Future.,What most Westerners don't know about China's highly integrated approach to mobile apps: It’s amazing.,2019-11-13 09:50:38+00:00
South Korea Resists U.S. Pressure to Improve Ties With Japan,"SEOUL, South Korea — South Korea on Friday adamantly rejected an American request to continue sharing military intelligence with Japan, as the two American allies remained locked in festering disputes over trade and history.",2019-11-15 10:09:18+00:00
How Not to Plot Secret Foreign Policy: On a Cellphone and WhatsApp,"Rudolph W. Giuliani, the former New York mayor at the center of the impeachment investigation into the conduct of Ukraine policy, makes a living selling cybersecurity advice through his companies. President Trump even named him the administration’s first informal “cybersecurity adviser.” ",2019-11-18 22:28:40+00:00
"U.S. Offers Huawei Reprieve on Monday, but May Crack Down on Friday","WASHINGTON — This week began with the Trump administration giving Huawei, the Chinese telecom giant, a reprieve. It will most likely end with a different set of regulators voting to make it more difficult for the company to do business in America.",2019-11-19 00:04:21+00:00
"Senate Passes Bill to Support Hong Kong Protesters, Putting Pressure on Trump",WASHINGTON — The Senate on Tuesday passed a bill that compels the government to support Hong Kong pro-democracy activists by requiring it to impose sanctions on Chinese and Hong Kong officials responsible for human rights abuses in the territory.,2019-11-20 01:31:46+00:00
U.S.-India Defense Ties Grow Closer as Shared Concerns in Asia Loom,"WASHINGTON — As Indian helicopters touched down this week on the deck of an American warship in the Bay of Bengal, what was billed as a modest military simulation became the latest sign of progress in a growing great power partnership in Asia. ",2019-11-20 14:37:46+00:00
U.S. Bill Supporting Hong Kong Rights Heads to Trump’s Desk,"A bill compelling the United States to support pro-democracy activists in Hong Kong could arrive on President Trump’s desk as soon as Thursday morning, potentially complicating the administration’s talks with China to end the trade war. ",2019-11-21 00:55:53+00:00
Trump Floats Tariff Exclusions for Apple at Texas Manufacturing Plant,WASHINGTON — President Trump said on Wednesday that China had not yet made enough concessions to secure a trade deal with the United States and suggested that he might exempt Apple from an upcoming round of tariffs as he toured a Texas plant that assembles Mac Pro computers. ,2019-11-21 02:01:44+00:00
Trump’s Bizarre Apple Factory Visit,Charles Schwab is reportedly in talks to buy TD Ameritrade in a $26 billion deal that could be announced as early as today. (Want this by email? Sign up here.),2019-11-21 11:27:32+00:00
White House Won’t Say if Trump Will Sign Hong Kong Bill That Has Angered China,WASHINGTON — President Trump has spent months delicately sidestepping Hong Kong’s escalating battle between pro-democracy demonstrators and security services enforcing China’s authoritarian government line.,2019-11-22 01:19:34+00:00
"Under U.S. Pressure, South Korea Stays in Intelligence Pact With Japan","TOKYO — Under intense pressure from the United States, South Korea reversed itself at the last minute Friday and extended an intelligence-sharing pact with Japan, a sign that the Seoul government wanted to halt fraying relations with the two countries.",2019-11-22 09:08:37+00:00
Trump Says He’s ‘Standing’ With Xi (and With Hong Kong’s Protesters),"WASHINGTON — President Trump refused to commit Friday to signing legislation overwhelmingly passed by Congress to support pro-democracy activists in Hong Kong, saying that he supported the protesters but that President Xi Jinping of China was “a friend of mine.” ",2019-11-22 15:39:28+00:00
Pompeo Warns China to Honor ‘Human Rights Standards’ in Hong Kong,"WASHINGTON — Secretary of State Mike Pompeo on Tuesday stopped just short of endorsing legislation that would punish violent crackdowns against pro-democracy activists in Hong Kong, a plan that could imperil trade with both the Hong Kong government and China.",2019-11-26 22:18:15+00:00
The World-Shaking News That You’re Missing,SINGAPORE — One of the most negative byproducts of the Trump presidency is that all we talk about now is Donald Trump. Don’t get me wrong: How can we not be fixated on a president who daily undermines the twin pillars of our democracy: truth and trust? ,2019-11-27 00:28:17+00:00
Inside Epstein’s Embellished Charitable Giving," DealBook will take a Thanksgiving break tomorrow and Friday, and will be back on Monday. (Want this by email? Sign up here.)",2019-11-27 11:09:11+00:00
"Trump Signs Hong Kong Democracy Legislation, Angering China","WEST PALM BEACH, Fla. — President Trump on Wednesday signed tough legislation that authorizes sanctions on Chinese and Hong Kong officials responsible for human rights abuses in Hong Kong, signaling support for pro-democracy activists and escalating tensions with Beijing as Mr. Trump tries to negotiate a trade deal with Chinese leaders. ",2019-11-27 23:16:05+00:00
China Condemns U.S. Over Hong Kong. That Won’t Stop Trade Talks.,SHANGHAI — China vented on Thursday after President Trump signed new human rights legislation covering the protest-wracked city of Hong Kong. It denounced the new law as illegal interference in its own affairs. It summoned the American ambassador for the second time in a week. It vowed retaliation.,2019-11-28 12:36:55+00:00
China Cracks Down on Fentanyl. But Is It Enough to End the U.S. Epidemic?,"When things go wrong, those in power often promise to make it right. But do they? In this series, The Times investigates to see if those promises were kept.",2019-12-01 07:55:09+00:00
He Gave a Cryptocurrency Talk in North Korea. The U.S. Arrested Him.,He was a former hacker from Alabama who styled himself a “disruptive technologist” and believed that he was using his data-mining expertise as a force for good.,2019-12-02 08:00:09+00:00
Trump Says U.S. Will Impose Metal Tariffs on Brazil and Argentina,"WASHINGTON — President Trump said on Monday that he would impose tariffs on steel and aluminum from Brazil and Argentina, a move that would shatter previous agreements with those countries and widen a global trade war that the president had appeared ready to scale back.",2019-12-02 11:32:57+00:00
Trump Warns Trade Talks With China May Last Past 2020 Election,"LONDON — President Trump signaled on Tuesday that he was in no rush to end a long trade war with China, suggesting that he could wait until after the 2020 presidential election to strike a deal and sending stock prices tumbling.",2019-12-03 12:56:06+00:00
Trump Volatility in Markets Is Back,"After weeks of relative calm and record highs, stocks in the United States fell Tuesday for the third straight day after President Trump’s comments on his China trade war rattled investors and revived some of the market volatility that has become a signature of the dispute between the world’s two largest economies.",2019-12-03 13:41:15+00:00
"Trump Inflames the Trade Wars, Again","LONDON — President Trump left the global economy unsettled on Tuesday when he threatened NATO allies and suggested that he could wait a year to reach a trade agreement with China, sending stock markets swooning. ",2019-12-03 23:27:47+00:00
Kim Jong-un Visits Sacred Mountain on Horseback. Analysts Watch His Next Move.,"SEOUL, South Korea — North Korea’s leader, Kim Jong-un, this week took a second ride in less than two months on a white horse to the country’s sacred, snow-covered Mount Paektu. The images showing him “riding a steed through knee-high virgin snow” may look like typical propaganda. ",2019-12-04 10:40:59+00:00
"With Internal Squabbling on Vivid Display, What’s Next for NATO?","LONDON — When President Trump left the NATO gathering early and in a huff on Wednesday, it only reinforced the fear that with America distracted and retreating, the West’s celebrated alliance has lost focus. ",2019-12-04 22:20:19+00:00
"Huawei Sues the F.C.C., Ramping Up Fight With Critics and Foes","SHENZHEN, China — Huawei, the Chinese technology powerhouse, is suing the Federal Communications Commission for choking off its sales in the United States, the latest in the besieged company’s widening efforts to hit back at regulators and critics across the globe. ",2019-12-05 02:41:12+00:00
U.S. Objects to World Bank’s Lending Plans for China,"WASHINGTON — The Trump administration has formally objected to the World Bank’s plans to continue lending to China, the latest flash point in a long-running battle between the world’s largest economies. ",2019-12-05 23:51:41+00:00
Trump Is Pushing Protectionism. But Polls Show Americans Embracing Trade.,"Welcome to Poll Watch, our weekly look at polling data and survey research on the candidates, voters and issues that will shape the 2020 election.",2019-12-06 15:00:07+00:00
"In Prisoner Swap, Iran Frees American Held Since 2016","WASHINGTON — Iran on Saturday freed an American graduate student who had been imprisoned in Tehran for more than three years on suspicion of being a spy, in an exchange of prisoners at a moment of high tensions with Washington.",2019-12-07 11:03:18+00:00
Trump Cripples W.T.O. as Trade War Rages,"WASHINGTON — The United States has spent two years chipping away at the World Trade Organization, criticizing it as unfair, starving it of personnel and disregarding its authority, as President Trump seeks to upend the global trade system. ",2019-12-08 21:24:43+00:00
Russian Foreign Minister Likely to Discuss Nuclear Arms With Trump and Pompeo,"WASHINGTON — The last time President Trump met in the Oval Office with Sergey V. Lavrov, the Russian foreign minister, it did not go so well.",2019-12-10 00:12:26+00:00
