headline,lead_paragraph,date
Russia Tries to Control the Reset Button,"BRUSSELS — When Russia issues a reminder that it wants to buy an advanced, helicopter-carrying warship from France that’s built for amphibious assaults — hello all you folks along the Black, Baltic and Caspian Seas — then it’s pressing deeper its own reset button on altered relations with the United States and NATO.",2009-09-21 10:00:48+00:00
A U.S. Envoy Makes a Case for the U.N.,"UNITED NATIONS  The small bus carrying a group of United Nations Security Council ambassadors through the teeming streets of Port-au-Prince, Haiti, this spring was moving at a good clip, with heavily armed guards in police vehicles fore and aft blaring their sirens. ",2009-09-22 01:26:08+00:00
"In China, Philanthropy as a New Measuring Stick","HONG KONG  As the 10th anniversary of his company approached this month, Jack Ma sat down and penned a note to his 15,000 employees at Alibaba Group. The chief executive reflected briefly on the success of his enterprise, which in a decade has become an e-commerce juggernaut with more than 100 million users and has vaulted him into the ranks of China’s ultrarich. But the bulk of his message concerned another theme: philanthropy.",2009-09-23 00:05:44+00:00
Cracks in Iran’s Clique,"For the first time since Iran began enriching uranium that could be used in a nuclear weapon, we have a glimmer of hope for a diplomatic solution to this problem  as long as we are not too diplomatic, as long as the Iranian regime is made to understand that biting economic sanctions are an absolute certainty and military force by Israel is a live possibility.",2009-09-23 03:32:11+00:00
"In China, Philanthropy as a New Measuring Stick","HONG KONG  As the 10th anniversary of his company approached this month, Jack Ma sat down and penned a note to his 15,000 employees at the Alibaba Group. The chief executive reflected briefly on the success of his enterprise, which in a decade has become an e-commerce juggernaut with more than 100 million users and has vaulted him into the ranks of China’s ultra- rich. ",2009-09-24 00:23:35+00:00
Burmese Opposition Supports New U.S. Approach,"BANGKOK  The decision by the United States to engage the ruling junta in Myanmar drew the endorsement Thursday of the nation’s most high-profile dissident, Daw Aung San Suu Kyi, but analysts cautioned that the change would not have a significant effect in the near term.",2009-09-24 11:46:31+00:00
China Opposes Iran Sanctions Sought by U.S.,"BEIJING  China will not support increased sanctions on Iran as a way to curb its nuclear program, a government spokeswoman said Thursday. ",2009-09-24 12:31:39+00:00
U.S. and Allies Warn Iran Over Nuclear ‘Deception’,"PITTSBURGH  President Obama and his allies raced Friday to use their revelation of a secret Iranian nuclear enrichment plant as long-sought leverage against Tehran, demanding that the country allow highly intrusive international inspections and propelling the confrontation with Tehran to a new and volatile pitch.",2009-09-25 08:22:40+00:00
Can Sanctions Work Against Iran?,"Updated, Sept. 28, 9:30 a.m. | Obama administration officials said on Sunday that they were seeking harsher sanctions against Iran, including, possibly, a cutoff of investments to the country’s oil-and-gas industry and restrictions on many more Iranian banks. ",2009-09-25 19:39:49+00:00
The U.S.-Iranian Triangle,NEW YORK — France and Germany fought three wars in 70 years before the bright idea dawned of enfolding their problem into something larger: the European Union. The United States and Iran have not gone to war but have a relationship of psychotic mistrust. The answer can only be the same: Broaden the context.,2009-09-27 05:00:00+00:00
The U.S.-Iranian Triangle,NEW YORK — France and Germany fought three wars in 70 years before the bright idea dawned of enfolding their problem into something larger: the European Union. The United States and Iran have not gone to war but have a relationship of psychotic mistrust. The answer can only be the same: Broaden the context.,2009-09-27 14:00:50+00:00
U.S. Is Seeking a Range of Sanctions Against Iran,"WASHINGTON  The Obama administration is scrambling to assemble a package of harsher economic sanctions against Iran over its nuclear program that could include a cutoff of investments to the country’s oil-and-gas industry and restrictions on many more Iranian banks than those currently blacklisted, senior administration officials said Sunday.",2009-09-27 16:48:46+00:00
Warmer U.S.-Russia Relations May Yield Little in Action Toward Iran,"MOSCOW  The Kremlin has long responded to proposals for tougher sanctions against Iran with arms folded and a scowl. Last week, that attitude began softening, bringing the Obama administration closer to a diplomatic coup in its efforts to contain the Iranian nuclear program.",2009-09-28 01:52:57+00:00
John Burns Q and A: Ending the War in Iraq," This week, John F. Burns, The Times’s chief foreign correspondent, is answering readers’ questions on the end of the American war in Iraq.",2009-09-29 14:52:49+00:00
Back to Her Golden Court in Beijing," Technically, the defending women’s champion at the China Open is Jelena Jankovic, the slumping Serbian who defeated Svetlana Kuznetsova in the final last year when Jankovic’s game and self-belief were in better shape.",2009-09-30 05:00:00+00:00
Eight Ideas Behind China's Success,"BEIJING — Beijing is celebrating the 60th anniversary of the People’s Republic on Thursday, and the fanfare will undoubtedly irk those whose ideological inclinations do not tolerate a “Communist country” being so self-righteous. ",2009-09-30 05:00:00+00:00
Germany's No. 2 Looks to the Spotlight,"BERLIN — There is a great boon to being Germany’s foreign minister. Within a short time, the minister usually becomes one of the country’s most popular politicians.",2009-09-30 05:00:00+00:00
Germany's No. 2 Looks to the Spotlight,"BERLIN — There is a great boon to being Germany’s foreign minister. Within a short time, the minister usually becomes one of the country’s most popular politicians.",2009-09-30 15:20:31+00:00
Eight Ideas Behind China's Success,"BEIJING — Beijing is celebrating the 60th anniversary of the People’s Republic on Thursday, and the fanfare will undoubtedly irk those whose ideological inclinations do not tolerate a “Communist country” being so self-righteous. ",2009-09-30 15:20:52+00:00
Back to Her Golden Court in Beijing," Technically, the defending women’s champion at the China Open is Jelena Jankovic, the slumping Serbian who defeated Svetlana Kuznetsova in the final last year when Jankovic’s game and self-belief were in better shape.",2009-09-30 19:00:52+00:00
Solar Panel Tariff May Further Strain U.S.-China Trade,HONG KONG  Companies that import solar panels to the United States are facing up to $70 million in unexpected tariffs.,2009-09-30 19:53:52+00:00
"As U.S. Plots Iran Strategy, Envoy’s Visit Hints at a Thaw","WASHINGTON  As the United States and Iran prepared for critical talks over Tehran’s nuclear program, the Iranian foreign minister arrived quietly in Washington on Wednesday to visit the unofficial embassy here, the first visit to the capital by an Iranian of that rank in a decade.",2009-10-01 01:30:03+00:00
Iran Again: Is Everyone Bluffing?,"Iran is back in the forefront of public diplomacy. President Obama, jointly with Prime Minister Gordon Brown of Britain and President Nicolas Sarkozy of France, held a press conference in which they seemed to give Iran one more ultimatum: Conform to their demands, what they called the demands of the “international community,” by December of this year or face new sanctions. Mr. Obama said that Iran is “breaking the rule that all nations must follow.”",2009-10-01 13:40:54+00:00
Now Comes the Hard Part,"Europe is in love with Barack Obama, according to recent polls. But will this affair of the heart be a brief flirtation or something more enduring? Like many relationships, the partners themselves may not really know until times get tough. With troubles looming in Afghanistan and Iran, that day of reckoning is fast approaching. ",2009-10-04 05:00:00+00:00
Now Comes the Hard Part,"Europe is in love with Barack Obama, according to recent polls. But will this affair of the heart be a brief flirtation or something more enduring? Like many relationships, the partners themselves may not really know until times get tough. With troubles looming in Afghanistan and Iran, that day of reckoning is fast approaching. ",2009-10-04 13:00:56+00:00
Mending Fences for 2 Asian Leaders,"SEOUL — The North Korean leader, Kim Jong-il, held talks with the visiting prime minister of China, Wen Jiabao, on Sunday as his government tried to mend ties with Beijing, while international attention focused on whether Pyongyang could be coaxed back to the negotiating table over its nuclear weapons program.",2009-10-04 13:32:23+00:00
Black Market Shows Iran Can Adapt to Sanctions,"WASHINGTON  President Obama has vowed to keep the pressure on Iran over its nuclear program after last week’s meeting in Geneva, and his advisers said the United States was intensively recruiting other nations to join in a harsher economic embargo against Tehran should diplomacy fail.",2009-10-04 23:28:33+00:00
Critics Protest Gap in Dalai Lama’s Schedule,"WASHINGTON  When the Dalai Lama landed here on Monday, he set off on a characteristically hectic, weeklong schedule including lectures, seminars, an awards ceremony and meetings with a senior State Department official and the House speaker, Nancy Pelosi.",2009-10-06 01:10:19+00:00
"Near Whistler, a Place to Play for Less","In the last 5,000 years, the Squamish Valley of British Columbia has seen all kinds of people come and go. Long ago there were native bands who lived on salmon and shellfish and gave the region their name, followed in the 19th century by European traders, trappers, farmers, loggers and prospectors, who brought Chinese and Sikh laborers to build dikes and to work sawmills.",2009-10-07 03:00:40+00:00
"Near Whistler, a Place to Play for Less","In the last 5,000 years, the Squamish Valley of British Columbia has seen all kinds of people come and go. Long ago there were native bands who lived on salmon and shellfish and gave the region their name, followed in the 19th century by European traders, trappers, farmers, loggers and prospectors, who brought Chinese and Sikh laborers to build dikes and to work sawmills.",2009-10-07 03:00:40+00:00
Marking 8 Years of the Afghan War,To the Editor:,2009-10-08 03:50:43+00:00
Chinese Premier Calls for Dialogue Between U.S. and North Korea,BEIJING  China’s prime minister called Saturday for the United States and North Korea to engage in a “conscientious and constructive dialogue” aimed at reviving multilateral talks over the North’s nuclear weapons program.,2009-10-10 20:05:41+00:00
The Early Word: The Health Care Vote,"On Tuesday, it becomes five-for-five.",2009-10-13 12:05:23+00:00
The Early Word: The Health Care Vote,"On Tuesday, it becomes five-for-five.",2009-10-13 12:05:23+00:00
Russia Resists U.S. Position on Sanctions for Iran,"MOSCOW  Denting President Obama’s hopes for a powerful ally in his campaign to press Iran on its nuclear program, Russia’s foreign minister said Tuesday that threatening Tehran now with harsh new sanctions would be “counterproductive.”",2009-10-13 15:11:06+00:00
America the Hegemon,Charles Krauthammer has got a cure for what ails America. ,2009-10-14 21:34:56+00:00
America the Hegemon,Charles Krauthammer has got a cure for what ails America. ,2009-10-14 21:34:56+00:00
"With Obama in White House, U.S. Words Have New Weight in Guinea","CONAKRY, Guinea  The Club Obama does not look like much, just a square thatched-roof platform jutting out to the ocean where jembe music, beer and the young mix at the edge of the pungent Boulbinet fish market. ",2009-10-15 01:25:22+00:00
Anxiety in Canada Over Near Parity With U.S. Dollar,"OTTAWA  For Canadians looking to escape winter’s premature arrival in many parts of the country by visiting the United States, the equally unexpected movement of the Canadian dollar toward parity with its American counterpart is welcome news. For corporate Canada, however, the development is less inspiring.",2009-10-15 01:56:32+00:00
"In Face of Sanctions, China Premier Warms to Iran","WASHINGTON  The Obama administration’s effort to marshal global support for new sanctions against Iran hit another snag on Thursday, when China said it was seeking to increase cooperation and high-level exchanges with Iran, suggesting that it would not support additional punitive measures over Tehran’s nuclear program.",2009-10-15 20:22:07+00:00
China Looks to Britain Before U.S. for Deals,"From Julia Werdigier, a DealBook colleague:",2009-10-16 15:29:12+00:00
China Looks to Britain Before U.S. for Deals,"From Julia Werdigier, a DealBook colleague:",2009-10-16 15:29:12+00:00
$70 a Barrel: A New Floor for the Oil Industry?,"NEW YORK — After years of volatility, oil prices have found a level that seems to satisfy producing nations, oil companies and major consumers. ",2009-10-19 05:00:00+00:00
Beijing Goes After U.S.-Made Nylon,BEIJING — Toothbrushes and nylon socks have become the latest projectiles in the continuing trade skirmish between the China and the United States.,2009-10-19 13:16:49+00:00
$70 a Barrel: A New Floor for the Oil Industry?,"NEW YORK — After years of volatility, oil prices have found a level that seems to satisfy producing nations, oil companies and major consumers. ",2009-10-19 14:30:10+00:00
Watching Beijing's Air Power Grow,BEIJING — Welding torches flare at dusk in the coastal Chinese city of Dalian as workers mill about on the flight deck of an unfinished aircraft carrier once intended for the Soviet navy.,2009-10-20 05:00:00+00:00
Watching Beijing's Air Power Grow,BEIJING — Welding torches flare at dusk in the coastal Chinese city of Dalian as workers mill about on the flight deck of an unfinished aircraft carrier once intended for the Soviet navy.,2009-10-20 10:30:16+00:00
The Early Word: Seeking Legitimacy,"With Afghans digesting the news that they must return to the polls in three weeks to decide a presidential election, the Obama administration is caught up in a debate about whether the president can wait that long to decide whether to send thousands more American soldiers to fight insurgents in the region.",2009-10-21 12:16:20+00:00
What's With Iran?,"As a former U.S. national security official, I have been straining — along with many fellow Americans — to understand the Iranian nuclear puzzle. What is really going on with Iran? While it is difficult to know exactly what or whom to believe, we can try to connect the dots of recent news reports and put forth several hypotheses.",2009-10-21 13:00:50+00:00
Where Is U.S. Foreign Policy Headed?,"eoliberalism, which dominated the decade before 9/11, had an exuberantly simple vision. Communism and authoritarianism had failed; therefore markets and free elections were the answer. Free-market democracy, conveniently spread by globalization, would transform the world into a community of productive, peace-loving nations. Instead, the ensuing years saw repeated economic crises outside the West, genocide in Rwanda and the former Yugoslavia, intensifying fundamentalism, virulent anti-Americanism and finally the attacks on the World Trade Center and the Pentagon.",2009-10-22 20:28:53+00:00
South Korea Rising,"HO CHI MINH CITY — Squeezing news from summit meetings of the Association of South East Asian Nations is always difficult, and the meeting that began Oct. 23 in Thailand is unlikely to be an exception. ",2009-10-23 05:00:00+00:00
South Korea Rising,"HO CHI MINH CITY — Squeezing news from summit meetings of the Association of South East Asian Nations is always difficult, and the meeting that began Oct. 23 in Thailand is unlikely to be an exception. ",2009-10-23 12:01:06+00:00
Don’t Build Up,"It is crunch time on Afghanistan, so here’s my vote: We need to be thinking about how to reduce our footprint and our goals there in a responsible way, not dig in deeper. We simply do not have the Afghan partners, the NATO allies, the domestic support, the financial resources or the national interests to justify an enlarged and prolonged nation-building effort in Afghanistan. ",2009-10-28 02:58:33+00:00
The China List,"As the White House prepares for President Obama’s inaugural visit to China in November, it’s faced with two possible approaches in planning for what the trip can achieve. ",2009-10-30 05:00:00+00:00
The China List,"As the White House prepares for President Obama’s inaugural visit to China in November, it’s faced with two possible approaches in planning for what the trip can achieve. ",2009-10-30 13:00:57+00:00
U.S. prepares to broach hard issues with China,"WASHINGTON — The Obama administration plans to realign the United States' relationship with China by putting more emphasis on climate change, energy and human rights, widening the focus beyond the economic concerns of the Bush years, according to senior administration officials.",2009-11-01 05:00:00+00:00
North Korea Presses U.S. to Agree to Bilateral Talks,"SEOUL  North Korea has again pressed the United States for a decision about starting bilateral talks, with a diplomat warning Monday that the North was “ready to go our own way” with its nuclear weapons program.",2009-11-02 04:49:53+00:00
Beijing's 'Marshall Plan',"China’s foreign policy is about to change, and not entirely by choice.",2009-11-03 05:00:00+00:00
Clinton will ask Asian leaders for better effort to solve global problems,"NEW YORK — Secretary of State Hillary Rodham Clinton will take a message demanding a ""more rigorous and persistent engagement"" by Asian leaders in solving global problems when she travels to the region for her first overseas trip next week, Clinton said Friday.",2009-11-03 05:00:00+00:00
Beijing's 'Marshall Plan',"China’s foreign policy is about to change, and not entirely by choice.",2009-11-03 12:41:22+00:00
China Approves Disney Theme Park in Shanghai,"LOS ANGELES  After a courtship of about 20 years, the Walt Disney Company has won approval from the central government of China to build a Disneyland-style theme park in Shanghai, Robert A. Iger, Disney’s chief executive, said Tuesday.",2009-11-04 00:36:03+00:00
Groups Press U.S. and China on Carbon,BEIJING  Three prominent American research organizations that are pushing for greater cooperation between the Obama administration and China on the issue of climate change say the two governments should make a priority of supporting the use of carbon capture technology and the creation of a market for carbon.,2009-11-04 00:40:36+00:00
Chimerica: A Marriage on the Rocks?,"NEW YORK — “Superfusion” — that’s the name of a new book by Zachary Karabell, which describes how “the unique relationship between China and the United States has become the axis of the world economy.” ",2009-11-04 05:00:00+00:00
Uniting All of the Allies Some of the Time,"Having fulfilled its promise to restore respect and support from America’s allies, the Obama administration should now be reaping the benefits of Western unity as it faces international crises like Afghanistan and Iran. But the unfortunate truth is that where Western unity is sufficient, it is not real. And where it is real, it is not sufficient.",2009-11-04 05:00:00+00:00
Chimerica: A Marriage on the Rocks?,"NEW YORK — “Superfusion” — that’s the name of a new book by Zachary Karabell, which describes how “the unique relationship between China and the United States has become the axis of the world economy.” ",2009-11-04 10:20:32+00:00
Uniting All of the Allies Some of the Time,"Having fulfilled its promise to restore respect and support from America’s allies, the Obama administration should now be reaping the benefits of Western unity as it faces international crises like Afghanistan and Iran. But the unfortunate truth is that where Western unity is sufficient, it is not real. And where it is real, it is not sufficient.",2009-11-04 12:20:57+00:00
Groups Push U.S. and China on Carbon Capture and Storage Technology,Three prominent American research organizations that are pushing for greater cooperation between the Obama administration and China on the issue of climate change say the two governments should make a priority of supporting the use of carbon capture technology and the creation of a market for carbon.,2009-11-04 15:43:14+00:00
U.S. Diplomat Meets Myanmar’s Top Dissident and Urges Junta to Work With Her,BANGKOK  A senior American diplomat who completed a rare visit to Myanmar on Wednesday said that Washington would improve relations with the nation if its military government embraced reconciliation with Myanmar’s democratic opposition. ,2009-11-04 16:34:57+00:00
"Israel after elections, In recession, cheaper wins, Maintaining commercial jets; Bailing out America",Israel after elections,2009-11-05 05:00:00+00:00
"Asia welcomes Clinton, and renewed attention","TOKYO — When Hillary Rodham Clinton visits China and other Asian nations this week in her first trip abroad as U.S. secretary of state, she will not just be breaking with the tradition that America's top diplomat visit Europe or the Middle East first.",2009-11-05 05:00:00+00:00
Clinton hails alliance with Japan,"TOKYO — In words and gestures, Secretary of State Hillary Rodham Clinton offered reassurance to Japan on Tuesday, calling its alliance with the United States a ""cornerstone"" of American foreign policy and meeting with families of Japanese citizens abducted by North Korea.",2009-11-07 05:00:00+00:00
Britain and U.S. Clash at G-20 on Tax to Insure Against Crises,"ST. ANDREWS, Scotland  The United States and Britain voiced disagreement Saturday over a proposal that would impose a new tax on financial transactions to support future bank rescues.",2009-11-07 20:08:36+00:00
Optimism grows for U.S.-China military talks,HONG KONG — The commander of American forces in the Pacific said Wednesday that he hoped a visit to the region by Secretary of State Hillary Rodham Clinton would lead to a resumption of high-level military exchanges with China.,2009-11-08 05:00:00+00:00
The Legacy of 1989 Is Still Up for Debate,"PARIS  The historical legacy of 1989, when the Berlin Wall fell and the cold war thawed, is as political as the upheavals of that decisive year.",2009-11-09 01:31:44+00:00
No Clear Map for Democrats on Path to New Energy Plan,"On health care, President Obama and fellow Democrats face a straightforward calculus: sign an overhaul bill into law or suffer grave political damage.",2009-11-09 04:53:13+00:00
"'Wiggle room' on Beckham, Galaxy says","Despite a deadline set last week by Major League Soccer, the Los Angeles Galaxy appears willing to continue negotiating with AC Milan regarding Milan's bid to keep David Beckham.",2009-11-09 05:00:00+00:00
U.S. Officer Revisits His Past in Vietnam,"DA NANG, Vietnam  Cmdr. H. B. Le, the first Vietnamese-American to command a United States Navy destroyer, had just stepped ashore on a formal port call, making an emotional return to Vietnam for the first time since he fled as a young boy on a fishing boat at the end of the war in 1975.",2009-11-09 19:06:53+00:00
Beijing's Path Forward,"China’s rapidly growing economy, which has weathered the global recession better than that of any large country, tends to garner big headlines. But the country’s rise coincides with another development that receives far less attention: its legal institutions. ",2009-11-10 05:00:00+00:00
Beijing's Path Forward,"China’s rapidly growing economy, which has weathered the global recession better than that of any large country, tends to garner big headlines. But the country’s rise coincides with another development that receives far less attention: its legal institutions. ",2009-11-10 12:41:15+00:00
Early Word: Fort Hood Service,"President Obama heads to Texas on Tuesday to attend a memorial service at Fort Hood, the site of last week’s shootings.",2009-11-10 13:38:51+00:00
Creaky Alliance,President Obama lands in Tokyo this week as U.S.-Japan relations hit their lowest point in years. ,2009-11-11 05:00:00+00:00
Creaky Alliance,President Obama lands in Tokyo this week as U.S.-Japan relations hit their lowest point in years. ,2009-11-11 12:20:44+00:00
Forum Reflects Copenhagen Divisions,"Speaking at a symposium organized by the Council on Foreign Relations in Washington on Tuesday, Atul Arya, the chief adviser for energy and climate policy for BP, the British oil company, said the odds of achieving a broad, global agreement at climate talks in Copenhagen next month were “very, very low.” ",2009-11-11 15:07:28+00:00
Japan Cools to America as It Prepares for Obama Visit,"WASHINGTON  President Obama will arrive in Tokyo on Friday, at a time when America’s relations with Japan are at their most contentious since the trade wars of the 1990s  and back then, the fights were over luxury cars and semiconductors, not over whether the two countries should re-examine their half-century-old strategic relationship.",2009-11-12 00:30:24+00:00
Waiting for Obama,PARIS — Who would have thought a year ago that most of the issues of conflict in America’s foreign relations would be made worse during the first year following Barack Obama’s election as U.S. president? Even those disputes or differences that were appeased or quiet a year ago are now worse. ,2009-11-13 05:00:00+00:00
Obama Says U.S. Seeks to Build Stronger Ties to China,"TOKYO  The United States is not threatened by a rising China, President Obama said Saturday, but will seek to strengthen its ties with Beijing even as it maintains close ties with traditional allies like Japan.",2009-11-13 07:58:44+00:00
Waiting for Obama,PARIS — Who would have thought a year ago that most of the issues of conflict in America’s foreign relations would be made worse during the first year following Barack Obama’s election as U.S. president? Even those disputes or differences that were appeased or quiet a year ago are now worse. ,2009-11-13 13:01:11+00:00
China Focuses on Territorial Issues as It Equates Tibet to U.S. Civil War South,"BEIJING  The Chinese government had a special message for President Obama on Thursday: He is black, he admires Abraham Lincoln, so he, of all people, should sympathize with Beijing’s effort to prevent Tibet from seceding and sliding back into what it was before its liberation by Chinese troops: a feudalistic, slaveholding society headed by the Dalai Lama.",2009-11-14 01:50:39+00:00
"Obama, in Japan, Says U.S. Will Study Status of a Marine Base on Okinawa","TOKYO  President Obama, seeking to mend fences with Japan, America’s most important Asian ally, announced Friday that he would establish a high-level working group on the contentious issue of the continuing presence of a Marine base on Okinawa.",2009-11-14 03:35:43+00:00
China’s Role as Lender Alters Obama’s Visit,"When President Obama visits China for the first time on Sunday, he will, in many ways, be assuming the role of profligate spender coming to pay his respects to his banker.",2009-11-14 18:15:07+00:00
Why Europe Feels Rejected by Obama,"Why would an American president not come to a celebration marking the fall of the Berlin Wall, and with it, the triumphant end of the Cold War — one of the high points of the United States’ and Europe’s common 20th-century history?",2009-11-16 05:00:00+00:00
China Curbs Its Appetite,"The bigger the doubts about the West’s prospects, the greater become the assumptions about China’s economic power. China, it is said, will have a massive foreign exchange surplus for the foreseeable future, gobbling up natural resources producers in Australia, Africa and Latin America, buying U.S. technology companies to transfer know-how back to China, and using an open checkbook to pick up big stakes in famous European brands.",2009-11-16 05:00:00+00:00
"In Beijing, Obama Calls for ‘Strong Dialogue’","BEIJING  President Obama and President Hu Jintao of China met in private off Tiananmen Square here on a frigid Tuesday morning to discuss issues like trade, climate change and the nuclear programs of Iran and North Korea, in a session that signaled the central role of China on the world stage.",2009-11-16 11:27:12+00:00
Why Europe Feels Rejected by Obama,"Why would an American president not come to a celebration marking the fall of the Berlin Wall, and with it, the triumphant end of the Cold War — one of the high points of the United States’ and Europe’s common 20th-century history?",2009-11-16 12:41:33+00:00
China Curbs Its Appetite,"The bigger the doubts about the West’s prospects, the greater become the assumptions about China’s economic power. China, it is said, will have a massive foreign exchange surplus for the foreseeable future, gobbling up natural resources producers in Australia, Africa and Latin America, buying U.S. technology companies to transfer know-how back to China, and using an open checkbook to pick up big stakes in famous European brands.",2009-11-16 13:01:14+00:00
China Holds Firm on Major Issues in Obama’s Visit,"BEIJING  In six hours of meetings, at two dinners and during a stilted 30-minute news conference in which President Hu Jintao did not allow questions, President Obama was confronted, on his first visit, with a fast-rising China more willing to say no to the United States.",2009-11-17 13:56:47+00:00
"During Visit, Obama Skirts Chinese Political Sensitivities","BEIJING  Whether by White House design or Chinese insistence, President Obama has steered clear of public meetings with Chinese liberals, free press advocates and even average Chinese during his first visit to China, showing a deference to the Chinese leadership’s aversions to such interactions that is unusual for a visiting American president.",2009-11-17 17:32:19+00:00
"Equals at Last, for Better or for Worse","While no breakthroughs came out of the Barack Obama-Hu Jintao summit meeting, the U.S. president’s maiden trip to China will go down in history as a pivotal event in the relations between the two most powerful countries of the 21st century. ",2009-11-18 05:00:00+00:00
Tokyo Drift,A perception that Japan’s new government is distancing itself from the United States.,2009-11-18 09:12:10+00:00
"Equals at Last, for Better or for Worse","While no breakthroughs came out of the Barack Obama-Hu Jintao summit meeting, the U.S. president’s maiden trip to China will go down in history as a pivotal event in the relations between the two most powerful countries of the 21st century. ",2009-11-18 12:41:17+00:00
America's Conflicting Destinies,President Barack Obama’s departure for his first trip to Asia as president was delayed by a day to allow him to attend the memorial service for victims of the Fort Hood massacre. The delay symbolized well the tension between America’s two destinies. ,2009-11-18 12:41:23+00:00
A Small Step to Bridging the Taiwan Strait,"Once China and Taiwan had agreed on the substance of the financial cooperation deal they signed this week, they still had a few details to decide: Where should they sign the pact, what names should they use to sign it, and which Chinese script should they write in?",2009-11-18 17:39:58+00:00
Obama’s Soft Approach on Human Rights,"Even before his trip to China, President Obama showed deference to China’s leaders by postponing a meeting with the Dalai Lama until after his trip. During his visit, he did not meet with Chinese political activists and chose not to confront the Beijing government on human rights and its treatment of dissidents.",2009-11-18 20:58:47+00:00
The Queasy Side of Theodore Roosevelt’s Diplomatic Voyage,"James Bradley’s incendiary new book about Theodore Roosevelt is not really packed with secrets. Much of the material it discusses has long been hidden in plain sight. But Roosevelt biographers often subscribe to certain orthodoxies, and one of them is this: When Roosevelt made noxiously racist and ethnocentric remarks about Anglo-Saxon greatness, so what? He was just voicing the tenets of his time. ",2009-11-19 00:20:55+00:00
The View From the Summit: Holding a Symposium on China,"Overview | What are the implications of China’s growing strength and global power? Regarding China, what should the Obama administration’s policies be? In this lesson, students develop their understanding of and knowledge about key issues in U.S.-China relations, and participate in a symposium on the subject. They then develop policy and diplomacy recommendations. ",2009-11-20 18:40:39+00:00
U.S. Presses China in Case of Geologist,"HONG KONG  The Chinese government has held an American oil geologist on suspicion of stealing state secrets for nearly two years, prompting President Obama to raise the issue during his visit to Beijing this week, the American Embassy in Beijing said Friday.",2009-11-20 20:50:04+00:00
"China Gains in U.S. Eyes, and India Feels Slights","NEW DELHI  The statement, on its surface, seemed like any other bland missive released at the end of a polite visit by a head of state. It was put out by the United States and China after President Obama’s visit there, and said that the two countries would “work together to promote peace, stability and development” in South Asia. ",2009-11-23 19:19:46+00:00
Obama Loses a Round,"While the jury is still out on what President Obama’s China visit has achieved for the long term, the president has most decidedly lost the war of symbolism in his first close encounter with China. ",2009-11-24 12:40:47+00:00
After Cheney,"When Vice President Biden travels to Iraq, which he does every two months or so, he flies on Air Force Two to an airbase in southern England and then transfers to a cargo plane, a C-17, retrofitted for vice-presidential comfort with an Airstream trailer bolted on to tracks in the center of the hold. With its porthole and shiny rivets and gleaming chrome, this strange conveyance looks like something out of Jules Verne. Captain Biden holds court in a wood-paneled galley just large enough for his half-dozen or so aides to pile into. Unlike Nemo, he is a gregarious knee-squeezer who has to be ordered by his staff to stop talking so he can get some rest. ",2009-11-24 19:57:44+00:00
China Joins U.S. in Pledge of Hard Targets on Emissions,"BEIJING  The Chinese government announced Thursday that it had set a target to slow the growth of its greenhouse gas emissions by 2020, a day after the Obama administration set a provisional target for reducing United States emissions.",2009-11-26 09:29:38+00:00
Reality TV Makes Reality Its Victim," Today’s idea: Reality TV degrades real life itself, an article says. It has “not only ruined network values, destroyed the classic documentary, and debased the art of bad acting, but also fomented class warfare, antisocial behavior and murder.” ",2009-11-30 11:33:25+00:00
Waterford Toasts ‘A New Beginning’,"Editor's Note: The advertising newsletter for Nov. 30 has been re-sent to fix an incorrect link in the article ""People and Accounts of Note.""",2009-11-30 16:35:15+00:00
Japan’s Relationship With U.S. Gets a Closer Look,"TOKYO  Two months after taking power, Japan’s new leadership is still raising alarms in the United States with its continued scrutiny of the countries’ more than half-century-old security alliance. But this reconsideration is not a pulling away from the United States so much as part of a broader, mostly domestic effort to outgrow Japan’s failed postwar order, say political experts here. ",2009-12-02 01:24:31+00:00
Clinton paints China policy with a green hue,"BEIJING — Declaring that ""we hope you won't make the same mistakes we made,"" Secretary of State Hillary Rodham Clinton invited China to join the United States in an ambitious effort to curb greenhouse gases, as she toured an energy-efficient power plant in Beijing on Saturday.",2009-12-02 05:00:00+00:00
A U.S. Parallel to Dubai World,"Fannie Mae and Freddie Mac are not exactly America’s answer to Dubai World. But creditors of the two mortgage finance giants should not forget that, like Dubai’s investment arm, they have only implicit government backing.",2009-12-03 05:30:40+00:00
Will the Dragon Swat Down the Eagle?,"The title of Martin Jacques’s new book, “When China Rules the World: The End of the Western World and the Birth of a New Global Order” has a willfully alarmist ring to it, signaling the rise of China as the new global superpower and the coming fall of America and the rest of the West. Mr. Jacques, a columnist for The Guardian of London, argues that “we stand on the eve of a different kind of world,” and that common assumptions in the West  China will become increasingly like us, and the international system “will remain broadly as it now is with China acquiescing in the status quo”  are symptoms of Americans’ state of denial. ",2009-12-03 22:11:23+00:00
Demoting human rights,"Secretary of State Hillary Clinton may have set back the cause of human rights in China when she said on her Asia tour that while the United States will continue to press China on issues such as Tibet, Taiwan and human rights, ""our pressing on those issues can't interfere with the global economic crisis, the global climate change crisis and the security crisis.""",2009-12-04 05:00:00+00:00
Human rights and China; Building bridges with Iran; Time to include Russia;  ‘Wishful thinking’ economics,Human rights and China,2009-12-04 05:00:00+00:00
