headline,lead_paragraph,date
Philippines’ Deal With China Pokes a Hole in U.S. Strategy,"BEIJING — For years, the United States and its allies have struggled to contain China’s ambitions in the South China Sea, even as China steadily seeded the waters with artificial islands and military installations.",2016-11-02 12:47:24+00:00
"Rodrigo Duterte Plays U.S. and China Off Each Other, in Echo of Cold War","President Rodrigo Duterte of the Philippines traveled to Beijing recently, promising to announce his country’s “separation” from the United States and alarming the White House and his own defense secretary.",2016-11-03 15:25:12+00:00
An American in a Strange Land,"I heard it often, traveling around Europe as a journalist. I even heard it from an immigration officer at Gatwick Airport outside London, who teased me as he looked at my passport. I was an American abroad, which meant being held accountable for the strange and fevered state of my homeland, which meant facing some version of the question “What is going on in the United States?” Sometimes the query had an air of schadenfreude, but just as often there was a hint of real concern. The rest of the world already seemed to be going off the rails. It couldn’t afford to have America follow.",2016-11-04 09:00:10+00:00
Europeans View Obama’s Exit With a Mix of Admiration and Regret,"BERLIN — When a Democratic presidential candidate named Barack Obama stood at the Berlin Victory Column in 2008 espousing his vision of hope and change, he was surrounded by 200,000 exuberant Europeans, eager to give him a chance.",2016-11-07 00:59:07+00:00
"Clinton, Trump, Prince Harry: Your Tuesday Evening Briefing", (Want to get this briefing by email? Here’s the sign-up.),2016-11-08 23:09:26+00:00
"Donald Trump, Republican Party, Aleppo: Your Wednesday Briefing",Good morning.,2016-11-09 05:02:44+00:00
"Across the World, Shock and Uncertainty at Trump’s Victory",The election of Donald J. Trump as president of the United States has shocked the world — and has the potential to reshape it.,2016-11-09 06:35:17+00:00
Donald Trump’s Victory Promises to Upend the International Order,"JERUSALEM — Donald J. Trump’s stunning election victory on Tuesday night rippled way beyond the nation’s boundaries, upending an international order that prevailed for decades and raising profound questions about America’s place in the world.",2016-11-09 07:53:34+00:00
Mexico Braces for the Fallout of a Trump Presidency,"MEXICO CITY — For Mexico, the nightmare came true.",2016-11-09 09:28:13+00:00
Trump Business Partner Is Philippines’ New Trade Envoy to U.S.,"BANGKOK — The timing of President Rodrigo Duterte of the Philippines couldn’t be better. Before Donald J. Trump’s election victory, the Philippine leader had already named Mr. Trump’s business partner in Manila as a special envoy to the United States.",2016-11-09 12:22:21+00:00
Uncertainty Over Donald Trump’s Foreign Policy Risks Global Instability,"Whether or not Donald J. Trump follows through on his campaign pledges to diminish or possibly abandon American commitments to security alliances such as NATO, his election victory forces nations around the world to begin preparing for the day they can no longer count on the American-backed order.",2016-11-09 12:49:08+00:00
"Asia, a Target of Trump’s Criticism, Greets His Election With Caution","HONG KONG — For more than half a century, Asia has benefited from an American commitment to free trade and bilateral alliances in the region. But the election of Donald J. Trump left both statesmen and citizens here asking whether that commitment — and the prolonged era of peace and prosperity that has accompanied it — might be coming to an end.",2016-11-09 13:03:50+00:00
‘Strange New Land’: America in a Time of Trump,WASHINGTON — A Trump presidency will plunge the United States into an era of unknowns that has little parallel in the nation’s 240-year history.,2016-11-09 15:22:50+00:00
Want to Move to Canada? Europe? Somewhere? Trump’s Impact Will Follow You,"It has become a reflexive pledge, often half-joking, after an election: Worried about the next president? Move to another country.",2016-11-09 18:53:36+00:00
"Where the U.S. Is a Rival, Trump Election Is Greeted With a Smile","KOTOR, Montenegro — Just over an hour after Donald J. Trump secured his stunning triumph, President Vladimir V. Putin of Russia congratulated the victor and looked forward to “constructive dialogue.” China’s president, Xi Jinping, waited a little longer, sending Mr. Trump a similarly measured message of hope and appealing for “cooperation for mutual gain.”",2016-11-10 08:30:23+00:00
Abe to Meet Trump to Press Japan’s Case on Security and Trade,"TOKYO — Japan’s prime minister, Shinzo Abe, did not take long to recover from the shock of Donald J. Trump’s victory. By Thursday morning — Wednesday night in the United States — Mr. Abe had called the president-elect and arranged to meet him in New York next week.",2016-11-10 11:21:09+00:00
‘A Moment of Great Peril’: Foreign Observers on Trump’s Success,Editorial writers and opinion columnists around the world have reacted to Donald J. Trump’s election as the 45th president of the United States. Below is a sampling of their views.,2016-11-10 12:53:24+00:00
Donald Trump Could Put Climate Change on Course for ‘Danger Zone’,"WASHINGTON — For a look at how sharply policy in Washington will change under the administration of Donald J. Trump, look no further than the environment.",2016-11-10 15:39:35+00:00
"In China-U.S. Trade War, Trump Would Have Weapons","SHANGHAI — As a candidate, Donald J. Trump aimed some of his most blistering words at China, declaring that “we already have a trade war” and suggesting ominously that “we have the power over China, economic power.”",2016-11-10 20:59:24+00:00
International Readers on How a Trump Presidency Could Affect Them,"David Parting, a reader in Germany, wrote that a Donald J. Trump presidency could mend ties between the United States and Russia, which would “overall reduce the potential for international conflicts.”",2016-11-12 15:23:40+00:00
Guantánamo Deal Could Lead to Prosecution in Indonesia Terrorist Attacks,"WASHINGTON — The Obama administration is negotiating with Malaysia over a deal to repatriate and continue to incarcerate a Guantánamo Bay detainee accused of being an accessory to two major terrorist attacks in Indonesia, officials said.",2016-11-12 19:14:41+00:00
He Made America Feel Great Again,"While I cannot verify its provenance, the following appears to be my Sunday column from Nov. 8, 2020, which slipped through a small rift in the space-time continuum while I was writing a panicked, “It’s the Trump Apocalypse!” column this week.",2016-11-12 19:30:09+00:00
"Obama Heads Overseas, Where Topic of Trump Will Follow Him","WASHINGTON — On his last foreign trip while in office, President Obama will have a lot of explaining to do.",2016-11-13 22:01:17+00:00
Donald Trump’s Long To-Do List for Day 1,"WASHINGTON — On the morning of Jan. 21, 2017, his first full day in office, President Donald J. Trump will take a minute to settle behind the 19th-century Resolute desk, first used in the Oval Office by John F. Kennedy.",2016-11-14 01:33:42+00:00
"As Transition Pace Picks Up, Trump Nears Cabinet Nominations",,2016-11-14 10:00:27+00:00
"Trump and Xi Jinping, China’s Leader, Hold Cordial First Phone Call","BEIJING — Donald J. Trump has called China a “currency manipulator,” threatened to impose stiff tariffs on Chinese imports and accused the country of inventing the idea of climate change to hurt American businesses.",2016-11-14 13:42:49+00:00
"Donald Trump, Julian Assange, Gwen Ifill: Your Tuesday Briefing",Good morning. ,2016-11-14 21:00:54+00:00
"Trump, Obama, Gwen Ifill: Your Monday Evening Briefing",(Want to get this briefing by email? Here’s the sign-up.),2016-11-14 23:06:35+00:00
Donald Trump’s Far-Flung Holdings Raise Potential for Conflicts of Interest,"WASHINGTON — Just a few blocks down Pennsylvania Avenue from the White House sits the Trump International Hotel, one of the newest luxury additions to President-elect Donald J. Trump’s real estate empire, and perhaps the most visible symbol of the ethical quandary he now confronts.",2016-11-15 02:26:07+00:00
"Donald Trump, Barack Obama, Russia: Your Tuesday Briefing",Good morning.,2016-11-15 04:57:57+00:00
The Trump Effect on Tokyo,"TOKYO — Prime Minister Shinzo Abe of Japan is making an urgent trip to New York this week to meet with the American president-elect, Donald J. Trump. The government in Tokyo is on high alert.",2016-11-15 15:01:16+00:00
Probing Worst-Case Environmental Outcomes Under Trump and the G.O.P.," I was just interviewed by the English-language France 24 news service, and the video is here:",2016-11-15 18:44:23+00:00
"At U.N. Meeting, Diplomats Worry Trump Could Cripple Climate Pact","MARRAKESH, Morocco — Diplomats at an annual United Nations global warming summit meeting here expressed shock at the election of Donald J. Trump, who has called climate change a hoax and vowed to withdraw the United States from the Paris climate change accord, worrying that Mr. Trump’s presidency could cripple a decade of climate diplomacy.",2016-11-16 00:32:35+00:00
Want America First? Try Free Trade,"IF you bought yourself or someone you love medicine, a smartphone, new clothes or a child’s toy today, your purchase was most likely made from a mix of components from many countries. The same was true for the meal you bought, the car you drove, the plane on which you recently flew and the carpet where your feet rest as you read these words.",2016-11-16 08:21:04+00:00
"U.S. Should Get Tougher on China’s Deal Making, Panel Says","Congress should exercise greater scrutiny over trade and investment practices between the United States and China in order to prevent China from taking advantage of the economic relationship, a congressional commission said in a report released on Wednesday.",2016-11-17 08:22:37+00:00
Jeff Sessions Appears Headed to a Trump Cabinet Position,The lobby of Trump Tower had a frenetic pace on Thursday as a parade of current and former officeholders and others came to meet with President-elect Donald J. Trump as he works to build his nascent administration.,2016-11-17 10:00:22+00:00
"From Iran to Syria, Trump’s ‘America First’ Approach Faces Its First Tests",WASHINGTON — Lurking behind the turmoil and the jockeying for advantage in President-elect Donald J. Trump’s effort to assemble a national security team lies the more fundamental question of how he will address the immediate and complex challenges he inherits upon taking office.,2016-11-17 10:00:22+00:00
"U.S., in Shift, Backs Arms Embargo for South Sudan as Genocide Risk Rises","UNITED NATIONS — The United States said Thursday that it was ready to impose an arms embargo against South Sudan, a shift in position that many rights groups called long overdue to help stop the deadly violence convulsing the world’s youngest country.",2016-11-17 23:19:59+00:00
"Donald Trump, After Fits and Starts, Focuses on Foreign Policy","WASHINGTON — President-elect Donald J. Trump embarked on one of the rituals of the American presidency on Thursday, meeting in New York with the prime minister of Japan, Shinzo Abe, as he continued his fitful adjustment to the protocols of high-level diplomacy.",2016-11-18 02:07:00+00:00
"Michael Flynn, Anti-Islamist Ex-General, Offered Security Post, Trump Aide Says","WASHINGTON — President-elect Donald J. Trump has offered the post of national security adviser to Lt. Gen. Michael T. Flynn, potentially putting a retired intelligence officer who believes Islamist militancy poses an existential threat in one of the most powerful roles in shaping military and foreign policy, according to a top official on Mr. Trump’s transition team.",2016-11-18 03:48:38+00:00
"Michael Flynn, Anti-Islamist Ex-General, Offered Security Post, Trump Aide Says","WASHINGTON — President-elect Donald J. Trump has offered the post of national security adviser to Lt. Gen. Michael T. Flynn, potentially putting a retired intelligence officer who believes Islamist militancy poses an existential threat in one of the most powerful roles in shaping military and foreign policy, according to a top official on Mr. Trump’s transition team.",2016-11-18 03:48:38+00:00
Obama Tries to Reassure Latin America About a Future With Donald Trump,"LIMA, Peru — President Obama said here on Saturday that, while President-elect Donald J. Trump was unlikely to reverse the warming of ties with Cuba, he would almost certainly re-examine trade deals in Latin America.",2016-11-20 01:00:19+00:00
"How Apple Empowers, and Employs, the American Working Class","AUSTIN, Tex. — During the presidential campaign, President-elect Donald J. Trump complained that America had lost too many manufacturing jobs and promised to force big companies like Apple to bring that work home. “I’m going to get Apple to start making their computers and their iPhones on our land, not in China,” he said.",2016-11-20 21:56:52+00:00
A Retreat From TPP Would Empower China,"The limits of President Obama’s ability to reassure the world about America’s future role in the international sphere was apparent at the summit meeting of Asia-Pacific leaders in Lima, Peru, on Sunday. There is no way to ease the concerns of those leaders about America’s retreat from the 12-nation Trans-Pacific Partnership trade pact, a casualty of anti-globalization fervor, American politics and, in particular, the objections of President-elect Donald Trump, who has called it a “disaster.”",2016-11-21 08:21:14+00:00
"As Obama’s Tour Ends, He Says U.S. Involvement Abroad Must Not","LIMA, Peru — President-elect Donald J. Trump, with his “America First” campaign slogan, sees an America that has for years been taken for granted by weaker nations and is too quick to intervene in intractable conflicts far away.",2016-11-21 18:56:38+00:00
U.N.’s Syria Envoy Suggests Donald Trump Has Limited Window to Work With Russia,"BEIRUT, Lebanon — The United Nations special envoy to Syria offered unsolicited advice on Monday to President-elect Donald J. Trump: Pay attention to what happens between now and January in Syria, particularly in Aleppo, the storied city at risk of obliteration by Russian-backed Syrian forces.",2016-11-22 01:25:59+00:00
Nikki Haley’s Path: From Daughter of Immigrants to Trump’s Pick for U.N.,"ATLANTA — Gov. Nikki R. Haley of South Carolina is the daughter of immigrants, favors free markets and global trade, and earned international attention for speaking out against the Confederate battle flag in the aftermath of the 2015 massacre at a black church in Charleston. During Donald J. Trump’s presidential campaign, she sharply criticized his demeanor and warned what it might mean for American diplomacy — even suggesting that his tendency to lash out at critics could cause a world war.",2016-11-23 20:37:46+00:00
"With North Korea Looming, Trump May Be Rethinking China Showdown","BEIJING — As a presidential candidate, Donald J. Trump talked about China almost solely in the context of trade, such as when he promised to slap punishing tariffs on cheap Chinese imports that he argued had ruined the lives of working-class Americans.",2016-11-25 14:04:56+00:00
"Fidel Castro, Cuban Revolutionary Who Defied U.S., Dies at 90","Fidel Castro, the fiery apostle of revolution who brought the Cold War to the Western Hemisphere in 1959 and then defied the United States for nearly half a century as Cuba’s maximum leader, bedeviling 11 American presidents and briefly pushing the world to the brink of nuclear war, died on Friday. He was 90.",2016-11-26 05:59:17+00:00
"Potential Conflicts Around the Globe for Trump, the Businessman President","MANILA — On Thanksgiving Day, a Philippine developer named Jose E. B. Antonio hosted a company anniversary bash at one of Manila’s poshest hotels. He had much to be thankful for.",2016-11-26 19:23:36+00:00
What Unions Got Wrong About Trump,"For the nation’s labor unions, the day after Election Day was going to be a victory lap. They planned to boast to the world that their vaunted get-out-the-vote operation had delivered the White House to Hillary Clinton by winning three crucial Rust Belt states for her: Michigan, Pennsylvania and Wisconsin. But the unions, to their shock and horror, failed to deliver those states — or victory — to Mrs. Clinton.",2016-11-26 19:30:27+00:00
"Combative, Populist Steve Bannon Found His Man in Donald Trump","When Julia Jones arrived at her office in Santa Monica at 8 a.m. — by Hollywood screenwriter standards, the crack of dawn — she found Stephen K. Bannon already at his desk, which was cluttered with takeout coffees. They were co-writers on a Ronald Reagan documentary, but Mr. Bannon had pretty much taken it over. He had been at work for hours, he told her, writing feverishly about his political hero.",2016-11-27 22:38:32+00:00
"Fidel Castro, Aleppo, Donald Trump: Your Tuesday Briefing",Good morning. ,2016-11-28 19:22:32+00:00
‘Trump Effect’ Is Already Shaping Events Around the World,"JERUSALEM — Within days of Donald J. Trump’s election to the presidency, Jerusalem’s city planning chief declared an end to the era of holding up new housing for Jewish residents in contentious neighborhoods out of deference to American objections.",2016-11-28 19:40:58+00:00
Trump to Announce Carrier Plant Will Keep Jobs in U.S.,"From the earliest days of his campaign, Donald J. Trump made keeping manufacturing jobs in the United States his signature economic issue, and the decision by Carrier, the big air-conditioner company, to move over 2,000 of them from Indiana to Mexico was a tailor-made talking point for him on the stump.",2016-11-30 00:33:56+00:00
"Michael Flynn, a Top Trump Adviser, Ties China and North Korea to Jihadists","President-elect Donald J. Trump’s pick for national security adviser, retired Lt. Gen. Michael T. Flynn, has been much more outspoken about militant Islamists than he has about China and North Korea, the two main strategic concerns of the United States in Asia.",2016-11-30 08:14:56+00:00
A World of Trouble for Donald Trump,That Donald Trump is having trouble choosing a secretary of state underscores concerns about his ability to manage the international challenges he will face in office — from the aggression of leaders like Russia’s Vladimir Putin to the Islamic State to strains among NATO allies.,2016-12-01 08:21:26+00:00
Trump’s Breezy Calls to World Leaders Leave Diplomats Aghast,WASHINGTON — President-elect Donald J. Trump inherited a complicated world when he won the election last month. And that was before a series of freewheeling phone calls with foreign leaders that has unnerved diplomats at home and abroad.,2016-12-02 02:12:50+00:00
Obama Moves to Block Chinese Acquisition of a German Chip Maker,"HONG KONG — President Obama on Friday moved to block a Chinese deal to buy a high-tech company on national security grounds, an unusual step that could set the stage for greater tensions between his successor, Donald J. Trump, and a Chinese government determined to bolster its technological capabilities.",2016-12-02 23:25:44+00:00
How Trump’s Calls to World Leaders Are Upsetting Decades of Diplomacy,President-elect Donald J. Trump has broken with decades of diplomatic practice in freewheeling calls with foreign leaders.,2016-12-03 00:36:09+00:00
Rodrigo Duterte Says Donald Trump Endorses His Violent Antidrug Campaign,"MANILA — President Rodrigo Duterte of the Philippines said on Saturday that President-elect Donald J. Trump had endorsed his brutal antidrug campaign, telling Mr. Duterte that the Philippines was conducting it “the right way.”",2016-12-03 05:37:05+00:00
China Sees New Ambiguity With Donald Trump’s Taiwan Call,"BEIJING — China’s leaders have been markedly reticent about what kind of leader they think Donald J. Trump will be. A pragmatic dealmaker, as his business background might indicate? Or a provocateur who tests the ways of statecraft?",2016-12-03 15:12:04+00:00
"Donald Trump Thrusts Taiwan Back on the Table, Rattling a Region","WASHINGTON — Over the past two decades, Taiwan has slipped from its position atop the list of flash points in the complex relationship between the United States and China. In meetings between President Obama and President Xi Jinping of China, it has typically come up after half a dozen more pressing issues, like trade, cyberattacks and Beijing’s aggressive moves in the South China Sea.",2016-12-03 21:11:28+00:00
"Trump, Taiwan and China: The Controversy, Explained","When President-elect Donald J. Trump spoke on the phone with Taiwan’s president on Friday, he was wading into one of Asia’s longest-running and sensitive issues: the dispute between Taiwan and mainland China.",2016-12-03 22:11:36+00:00
Trump Expands Search for His Secretary of State,WASHINGTON — President-elect Donald J. Trump is broadening the field of candidates for secretary of state as his transition team remains divided nearly a month after the election over how to fill the most prominent gap in his prospective cabinet.,2016-12-04 18:54:32+00:00
Taiwan City Planning a Makeover Says a Trump Agent Showed Interest,"TAOYUAN, Taiwan — The fields are overgrown with weeds. Warehouses lie abandoned, their corrugated shells covered in rust. In the distance, an air base, where pilots once took off on reconnaissance missions over mainland China, is devoid of activity, its camouflaged hangars and guard towers symbols of a Cold War long over.",2016-12-05 00:04:27+00:00
The Sisterhood of the Shared Style,"Jewelry can send powerful signals. Dr. Sarah Burton, who teaches writing at Cambridge University, said that historically, when powerful men gave jewelry to women, it was a badge of ownership. But “when women give each other jewelry, they are reclaiming the beauty of the thing itself: It’s an emblem not of patriarchy but of sisterhood.”",2016-12-05 07:10:37+00:00
Trump’s Call With Taiwan: A Diplomatic Gaffe or a New Start?,"WASHINGTON — President-elect Donald J. Trump’s motives for his unorthodox call with the leader of Taiwan remain mysterious, but some Republicans are hailing his improvisational diplomacy as a refreshing break with diplomatic rituals that date to the Richard M. Nixon administration. It could lay the groundwork, they say, for a healthier relationship with China.",2016-12-05 13:02:11+00:00
"Trump Call Gauged Positively, but Cautiously, in Taiwan","TAIPEI, Taiwan — What a difference a phone call makes.",2016-12-05 17:32:27+00:00
Russia Says Talks With U.S. Will Discuss Deal for Aleppo Rebels,"BEIRUT, Lebanon — With the Syrian rebel enclave of eastern Aleppo shriveling, Russia said on Monday that it would start talks with the United States this week on a deal for holdout insurgents to leave, and that any who refused would be regarded as terrorists subject to deadly assault.",2016-12-05 17:51:23+00:00
Bob Dole Worked Behind the Scenes on Trump-Taiwan Call,"WASHINGTON — Former Senator Bob Dole, acting as a foreign agent for the government of Taiwan, worked behind the scenes over the past six months to establish high-level contact between Taiwanese officials and President-elect Donald J. Trump’s staff, an outreach effort that culminated last week in an unorthodox telephone call between Mr. Trump and Taiwan’s president.",2016-12-06 22:46:26+00:00
How Trump’s Call With Taiwan Could Affect U.S. Goals in Asia,"President-elect Donald J. Trump has already made a significant foreign policy move by speaking on the phone with Tsai Ing-wen, the president of Taiwan. The call shattered decades of diplomatic protocol and raised questions about Mr. Trump’s China strategy.",2016-12-07 10:29:38+00:00
Taiwan Feels Forgotten. But Not by Trump.,"TAIPEI, Taiwan — The atmosphere here is almost jubilant. The phone call last weekend from President Tsai Ing-wen of Taiwan to President-elect Donald J. Trump — the first contact between a Taiwanese president and an American president or president-elect since at least 1979 — has received rare bipartisan support here on this self-governing island off southern China. It was, many agree, a great thing for the country.",2016-12-07 11:58:01+00:00
China Pushes Back on Michael Flynn’s ‘Radical Islamist’ Remarks,"A Chinese Foreign Ministry spokesman pushed back on Wednesday against assertions by Lt. Gen. Michael T. Flynn, who is President-elect Donald J. Trump’s choice for national security adviser, that China was allied with “radical Islamists.”",2016-12-07 15:44:06+00:00
"Terry Branstad, Iowa Governor, Is Trump’s Pick as China Ambassador","WASHINGTON — Terry Branstad, the Iowa governor who has long embraced China as a market for his state’s pork and soybeans, was tapped Wednesday by President-elect Donald J. Trump to represent the United States in one of its most complex and increasingly contentious foreign relationships, as his ambassador to China.",2016-12-07 18:37:16+00:00
"Michael Jordan Owns Right to His Name in Chinese Characters, Too, Court Rules",BEIJING — Michael Jordan has pulled out a victory in an arena long known as unfriendly to visitors: the Chinese legal system.,2016-12-08 04:40:29+00:00
The World Fears Trump’s America. That’s a Good Thing.,"Among global elites, Donald J. Trump’s recent phone call with Taiwan’s president has induced fear on a scale seldom matched since Ronald Reagan’s “Evil Empire” speech. The Sydney Morning Herald warned that the phone call “risks provoking a cold war between the United States and China with potentially catastrophic economic and security implications.” The fright appears to confirm the narrative formed earlier this year by headlines like “Donald Trump Terrifies World Leaders.”",2016-12-09 08:21:21+00:00
"Russian Hackers Acted to Aid Trump in Election, U.S. Says","WASHINGTON — American intelligence agencies have concluded with “high confidence” that Russia acted covertly in the latter stages of the presidential campaign to harm Hillary Clinton’s chances and promote Donald J. Trump, according to senior administration officials.",2016-12-09 17:42:17+00:00
Exxon Mobil Chief Rises as Trump’s Choice for Secretary of State,"Rex W. Tillerson, the president and chief executive of Exxon Mobil, has emerged as President-elect Donald J. Trump’s top choice to become secretary of state, according to a person with direct knowledge of the search process.",2016-12-10 02:16:13+00:00
"Trump, Mocking Claim That Russia Hacked Election, at Odds with G.O.P.","WASHINGTON — An extraordinary breach has emerged between President-elect Donald J. Trump and the national security establishment, with Mr. Trump mocking American intelligence assessments that Russia interfered in the election on his behalf, and top Republicans vowing investigations into Kremlin activities.",2016-12-10 17:07:38+00:00
"Rex Tillerson, Exxon Chief, Is Expected to Be Pick for Secretary of State","WASHINGTON — Rex W. Tillerson, the chief executive of Exxon Mobil, whose extensive deal-making for the energy giant has plunged him into global politics from Yemen to Russia, is expected to be offered the secretary of state post this weekend by President-elect Donald J. Trump, according to two people close to Mr. Trump’s transition team.",2016-12-10 21:12:52+00:00
"With Uncertainties Roiling Washington and Seoul, What Next for North Korea?","SEOUL, South Korea — Since October, when the corruption scandal involving President Park Geun-hye of South Korea first erupted, North Korea has been uncharacteristically restrained.",2016-12-11 05:05:24+00:00
"Aleppo, Donald Trump, Istanbul: Your Morning Briefing",Good morning. ,2016-12-11 19:10:08+00:00
Trump Suggests Using Bedrock China Policy as Bargaining Chip,"WASHINGTON — President-elect Donald J. Trump, defending his recent phone call with Taiwan’s president, asserted in an interview broadcast on Sunday that the United States was not bound by the One China policy, the 44-year diplomatic understanding that underpins America’s relationship with its biggest rival.",2016-12-11 19:37:38+00:00
"Rex Tillerson, an Aggressive Dealmaker Whose Ties With Russia May Prompt Scrutiny","HOUSTON — Twenty years ago, as Rex W. Tillerson was rising through the ranks at Exxon, he was charged with negotiating with the government of Yemen to build a natural gas export plant. The talks got bogged down over Yemen’s insistence that it have veto power over important business decisions.",2016-12-11 23:30:08+00:00
"Aleppo, Istanbul, OPEC: Your Monday Briefing",Good morning.,2016-12-12 05:00:23+00:00
Clinton Campaign Demands Intelligence on Possible Russian Efforts to Elect Trump,■ President-elect Donald J. Trump is postponing until January his announcement about how he will handle his private business interests.,2016-12-12 12:47:03+00:00
Donald Trump Says His Company Will Do ‘No New Deals’ During His Term,"WASHINGTON — President-elect Donald J. Trump said late Monday night that “no new deals will be done” by his real estate business while he is in the Oval Office, a promise that appeared meant to address ethical concerns about conflicts of interest between his elected position and his real estate empire.",2016-12-13 00:56:52+00:00
Flawed Choices for the State Department,"Set aside the fact that Rex Tillerson, the chief executive of Exxon Mobil and Donald Trump’s choice for secretary of state, knows scores of world leaders and is a skilled businessman. Why would Mr. Trump choose as his top diplomat a man whose every decision or action would be tainted by suspicion that he’s capitulating to Russian interests or those of the oil industry, having spent his entire career at Exxon Mobil?",2016-12-13 01:51:10+00:00
What Is America Without Influence? Trump Will Find Out.,"WASHINGTON — In February 1945, in the twilight of World War II, Franklin D. Roosevelt, Joseph Stalin and Winston Churchill convened in Yalta, a Russian resort town in the Crimea, to deliberate on the direction of the war and the peace to follow. They agreed to a postwar order managed by Roosevelt’s “Four Policemen” — the United States, Britain, Russia and China.",2016-12-13 08:21:02+00:00
Trump Lines Up Establishment Republicans to Vouch for Rex Tillerson,"WASHINGTON — After waging an 18-month assault on the Republican establishment, President-elect Donald J. Trump changed course on Tuesday and enlisted the party’s high priests of foreign policy to help him win the confirmation of Rex W. Tillerson as secretary of state.",2016-12-13 13:38:41+00:00
"Under Rex Tillerson, Exxon Mobil Forged Its Own Path Abroad","BEIRUT, Lebanon — Struggling to keep Iraq from splintering, American diplomats pushed for a law in 2011 to share the country’s oil wealth among its fractious regions.",2016-12-13 20:44:31+00:00
"For Taiwan, a Dilemma Over Identity, Economy and China","Syaru Shirley Lin, a native of Taiwan, is a political economist who teaches at both the University of Virginia and the Chinese University of Hong Kong. Previously she was a partner at Goldman Sachs, where she was responsible for private equity and venture capital investments in Asia and spearheaded the firm’s investments in technology start-ups, including Alibaba. Her new book, “Taiwan’s China Dilemma,” published by Stanford University Press, focuses on the emergence of Taiwanese national identity and how it has influenced the island’s economic policy toward China over the past three decades.",2016-12-14 04:36:34+00:00
"No Change in U.S. Commitment to Asia-Pacific Under Trump, Admiral Says","SYDNEY, Australia — The commander of United States military operations in the Asia-Pacific region said on Wednesday that America’s commitment to the region would continue after Donald J. Trump became president, as would its opposition to Chinese expansion in the South China Sea.",2016-12-14 08:46:19+00:00
"For China’s State Media, Trump Victory Can’t Cure ‘American Disease’",BEIJING — Donald J. Trump isn’t Mr. Popular in Beijing lately. But China’s ruling elite seems to be consoling itself with the idea that the American president-elect will take charge of a country staggering into decline and disunion.,2016-12-14 11:18:49+00:00
"Rodrigo Duterte, Aleppo, Donald Trump: Your Morning Briefing",Good morning. ,2016-12-14 18:59:34+00:00
Taiwan Is Both Exhilarated and Unnerved by Trump’s China Remarks,"TAIPEI, Taiwan — Lin Fei-fan led the charge nearly three years ago when hundreds of students occupied Taiwan’s legislature to protest a trade deal with China. With the island’s economy increasingly tied to the mainland’s, and Beijing’s global influence on the rise, he worried that Taiwan’s independence was at stake — and might be a lost cause.",2016-12-15 11:58:02+00:00
U.S. Halts Aid Package to Philippines Amid Drug Crackdown,MANILA — The United States said on Thursday that it had deferred giving economic aid to the Philippines because of concerns about the rule of law as the brutal campaign on drugs under President Rodrigo Duterte appears to show no signs of slowing down.,2016-12-15 14:36:20+00:00
Obama Says U.S. Will Retaliate for Russia’s Election Meddling,"WASHINGTON — President Obama said on Thursday that the United States would retaliate for Russia’s efforts to influence the presidential election, asserting that “we need to take action,” and “we will.”",2016-12-15 19:32:50+00:00
U.S. Faces Tall Hurdles in Detaining or Deterring Russian Hackers,"WASHINGTON — When a suspected Russian cybercriminal named Dmitry Ukrainsky was arrested in a Thai resort town last summer, the American authorities hoped they could whisk him back to New York for trial and put at least a temporary dent in Russia’s arsenal of computer hackers.",2016-12-15 20:48:46+00:00
A Charity Auction for Coffee With Ivanka Trump Appears to Be Canceled,In other transition news:,2016-12-16 10:00:04+00:00
Obama Says He Told Putin: ‘Cut It Out’ on Hacking,"WASHINGTON — President Obama said for the first time on Friday that he had held back from retaliating against Russia’s meddling in the presidential race for fear of inciting further hacking “that could hamper vote counting.” But he said he was weighing a mix of public and covert actions against the Russians in his last 34 days in office, actions that would increase “the costs for them.”",2016-12-16 21:05:41+00:00
"China Agrees to Return Seized Drone, Ending Standoff, Pentagon Says","BEIJING — The Pentagon on Saturday said that Beijing had agreed to return an underwater drone seized by China in international waters, an indication that the two countries were moving to resolve an unusual incident that risked sharpening tensions in the run-up to the inauguration of President-elect Donald J. Trump.",2016-12-17 15:35:24+00:00
Obama Confronts Complexity of Using a Mighty Cyberarsenal Against Russia,"WASHINGTON — Over the past four months, American intelligence agencies and aides to President Obama assembled a menu of options to respond to Russia’s hacking during the election, ranging from the obvious — exposing President Vladimir V. Putin’s financial ties to oligarchs — to the innovative, including manipulating the computer code that Russia uses in designing its cyberweapons.",2016-12-17 19:44:10+00:00
Muted U.S. Response to China’s Seizure of Drone Worries Asian Allies,"BEIJING — Only a day before a small Chinese boat sidled up to a United States Navy research vessel in waters off the Philippines and audaciously seized an underwater drone from American sailors, the commander of United States military operations in the region told an audience in Australia that America had a winning military formula.",2016-12-18 14:06:49+00:00
"Hong Kong’s Leader, Loyal to a Fault","Hong Kong — In the quiet of a recent Friday afternoon, Hong Kong’s hard-line leader, Leung Chun-ying, announced in a subdued, sometimes hesitant, voice that he would not seek a second term as chief executive. He cited the need for more time with his family: One of Mr. Leung’s daughters has long been afflicted with mental-health issues.",2016-12-18 21:08:34+00:00
"Electoral College, Mosul, Zsa Zsa Gabor: Your Monday Briefing", (Want to get this briefing by email? Here’s the sign-up.),2016-12-19 10:43:55+00:00
