headline,lead_paragraph,date
Trump Renews Trade War as China Talks End Without a Deal,WASHINGTON — Trade talks between China and the United States ended on Friday without a deal as President Trump raised tariffs on $200 billion worth of Chinese imports and signaled he was prepared for a prolonged economic fight.,2019-05-10 12:13:52+00:00
How Trump’s Tariffs on Chinese Goods Will Hit Your Shopping Cart,"The more President Trump escalates his trade war with China, the more American shoppers will notice higher prices in their favorite grocery stores, hardware shops and big-box retailers.",2019-05-10 13:25:10+00:00
Trump Sees a China Trade Deal Through a New Prism: The 2020 Election,"WASHINGTON — When President Trump had finished mocking the field of Democratic presidential candidates at a rally in Florida this week (“Sleepy Joe,” “Crazy Bernie” and “Boot-edge-edge”), he pivoted abruptly to his intensifying trade war with China. The segue was no accident: Mr. Trump is determined to present himself as tougher on the Chinese than any of his potential challengers in 2020.",2019-05-11 01:31:15+00:00
Australia and the U.S. Are Old Allies. China’s Rise Changes the Equation.,"SYDNEY, Australia — To understand why the Trump administration has struggled to build a global coalition of allies in its trade war with China, it helps to understand what is happening in the rolling hills and valleys of Australia’s southeast and southwest coasts.",2019-05-11 09:00:07+00:00
Killing the Pax Americana,"O.K., they weren’t supposed to start the trade war until I got back from vacation. And I really have too many kilometers to cover and hills to climb to weigh in on a regular basis or at great length. But since I’m currently sitting in an outdoor cafe with my coffee and croissant, I thought I might take a few minutes to address two misconceptions that, I believe, are coloring discussion of the trade conflict.",2019-05-11 10:52:29+00:00
U.S.-China Trade Standoff May Be Initial Skirmish in Broader Economic War,"WASHINGTON — A yearlong trade war between the United States and China is proving to be an initial skirmish in an economic conflict that may persist for decades, as both countries battle for global dominance, stature and wealth.",2019-05-11 16:55:37+00:00
"Larry Kudlow Breaks With Trump, Saying ‘Both Sides Will Pay’ in Trade War With China","WASHINGTON — President Trump’s chief economic adviser said on Sunday that American consumers would bear a burden from the escalating trade war with China, contradicting Mr. Trump’s claim that his tariffs were a multibillion-dollar, one-way payment by China to the United States Treasury.",2019-05-12 18:50:41+00:00
"China Trade, India, Australia: Your Monday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2019-05-12 19:58:36+00:00
"With Higher Tariffs, China Retaliates Against the U.S.","BEIJING — China moved to retaliate against the United States, announcing plans on Monday to raise tariffs on American goods ranging from beer and wine to swimsuits, shirts and liquefied natural gas.",2019-05-13 13:02:33+00:00
Why the U.S.-China Trade War Could Be Long and Painful: No Offramps,"Just two weeks ago, the United States and China seemed to be gliding toward a trade deal meant to resolve tensions between the world’s two largest economies.",2019-05-14 14:54:21+00:00
Republicans Balk at More Tariffs as Trump Mulls More Farm Aid,"WASHINGTON — At a White House meeting this month, Senator Chuck Grassley of Iowa, the powerful Republican chairman of the Senate Finance Committee, pressed President Trump to repeal the metal tariffs he imposed on Canada and Mexico, which he argued were hurting the struggling farmers the president had vowed to protect.",2019-05-14 20:24:19+00:00
"Trump’s Tariffs, Once Seen as Leverage, May Be Here to Stay","WASHINGTON — President Trump’s tariffs were initially seen as a cudgel to force other countries to drop their trade barriers. But they increasingly look like a more permanent tool to shelter American industry, block imports and banish an undesirable trade deficit.",2019-05-14 20:49:03+00:00
"Trade, Boeing, Orban: Your Wednesday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2019-05-15 03:08:33+00:00
Learning With: ‘U.S.-China Trade Standoff May Be Initial Skirmish in Broader Economic War’,Before reading the article: ,2019-05-15 08:00:00+00:00
White House Reassesses Auto Tariffs as It Focuses on China Fight,"WASHINGTON — The White House has decided to delay for six months a decision due Friday about whether to impose levies on foreign cars and car parts, people familiar with the situation said. Such a move would have taken aim at Japan and Europe, big auto manufacturers, and likely disrupted trade talks that the Trump administration had just begun.",2019-05-15 17:06:08+00:00
Bill Shorten Wants Australia to Embrace China. But at What Cost?,"SYDNEY, Australia — In a recent online discussion, Bill Shorten, the front-runner in the race to be Australia’s next prime minister, left little doubt about where he stood on the politically delicate issue of relations with China — and where the world’s other superpower fit into his calculus.",2019-05-15 19:00:05+00:00
Huawei Is a Target as Trump Moves to Ban Foreign Telecom Gear,"WASHINGTON — President Trump moved on Wednesday to ban American telecommunications firms from installing foreign-made equipment that could pose a threat to national security, White House officials said, stepping up a battle against China by effectively barring sales by Huawei, the country’s leading networking company.",2019-05-15 20:45:35+00:00
"Was It an Invisible Attack on U.S. Diplomats, or Something Stranger?",An “unknown energy source” has been blamed for debilitating symptoms suffered by Americans posted in Cuba. The real cause may be more surprising.,2019-05-16 01:20:30+00:00
A Losing China Bet,This article is part of David Leonhardt’s newsletter. You can sign up here to receive it each weekday.,2019-05-16 12:18:15+00:00
How Xi’s Last-Minute Switch on U.S.-China Trade Deal Upended It,"BEIJING — China’s leader, Xi Jinping, seemed confident three weeks ago that a yearlong trade war with the United States could soon subside, handing him a potent political victory.",2019-05-16 20:06:47+00:00
"As Trade War Rages, China’s Sway Over the U.S. Fades","China usually gets its way. In Washington, on Wall Street and in corporate boardrooms, Beijing has used the country’s size and promise for decades to quell opposition and reward those who helped its rise.",2019-05-17 09:00:18+00:00
"To Many Chinese, America Was Like ‘Heaven.’ Now They’re Not So Sure.","BEIJING — Qi Haohan describes with pride the times he has leaped and pirouetted with American dancers across stages in China, and he counts as a major influence Daniil Simkin, a principal dancer with the American Ballet Theater.",2019-05-18 07:00:07+00:00
Huawei’s U.S. Restrictions Expose a High-Tech Achilles’ Heel for China,"BEIJING — For all of China’s efforts to become a global force in high technology rivaling the United States, it has mostly failed to produce top-flight contenders in one crucial area: the industry that gave Silicon Valley its name. ",2019-05-21 15:01:00+00:00
"Trump Administration Could Blacklist China’s Hikvision, a Surveillance Firm","WASHINGTON — The Trump administration is considering limits to a Chinese video surveillance giant’s ability to buy American technology, people familiar with the matter said, the latest attempt to counter Beijing’s global economic ambitions.",2019-05-22 00:21:00+00:00
A Populist Win Could Dull Europe’s Appetite for Free Trade,FRANKFURT — The chlorinated chickens are back. That’s a bad sign for free trade.,2019-05-22 10:16:47+00:00
DealBook Briefing: Qualcomm Violated Antitrust Law,Good Wednesday morning. (Want this by email? Sign up here.),2019-05-22 10:31:56+00:00
Mnuchin Presses Companies for Trade War Contingency Plans,"WASHINGTON — Treasury Secretary Steven Mnuchin said on Wednesday that he was personally questioning some of America’s largest companies about their plans for weathering the Trump administration’s trade war with China, including encouraging firms to reorient their supply chains and source their products elsewhere.",2019-05-22 13:59:14+00:00
Stocks Slide Over Worsening U.S.-China Trade Tensions,"Investors hunkered down Thursday, as signals from China and the United States suggested that both nations were girding for a long-term trade fight.",2019-05-23 11:01:32+00:00
Trump Gives Farmers $16 Billion in Aid Amid Prolonged China Trade War,"WASHINGTON — President Trump on Thursday unveiled a $16 billion bailout for farmers hurt by his trade war with Beijing, signaling a protracted fight ahead that is already prompting some American companies to shift business away from China.",2019-05-23 12:13:51+00:00
China’s Supply of Minerals for iPhones and Missiles Could Be a Risky Trade Weapon,"SHANGHAI — President Xi Jinping of China strode this week through a high-ceilinged factory that makes magnets out of rare earths, minerals that are essential to global manufacturing and a sector that his country dominates. His top trade negotiator, Vice Premier Liu He, stood near.",2019-05-23 14:36:57+00:00
Huawei’s European Customers Are Put on Hold by U.S. Ban,LONDON — Europe has been one of Huawei’s biggest success stories. Now it is on the front line of the trade and technology war between China and the United States.,2019-05-24 04:01:07+00:00
Latest Arena for China’s Growing Global Ambitions: The Arctic,"ROVANIEMI, Finland — The Arctic is thawing, and China is seizing the chance to expand its influence in the north. ",2019-05-24 14:24:19+00:00
"Trump Wants to Wall Off Huawei, but the Digital World Bridles at Barriers","President Trump has finally succeeded in building his wall: not the one he keeps demanding on the southwestern border, but a far more complex barrier meant to block China’s national telecommunications champion, Huawei, from operating in the United States and starve it of American technology as it builds networks around the globe.",2019-05-27 21:26:51+00:00
The Trade War’s Next Battle Could Be China’s Access to Wall Street,"BEIJING — President Trump’s trade war with China has prompted a broad rethinking of how the two economies have become so intertwined, leading some manufacturers to trim supply chains in China and American authorities to start cutting off crucial technology for Chinese companies.",2019-05-28 17:19:20+00:00
Treasury Dept. Declines to Label China a Currency Manipulator,WASHINGTON — The Trump administration on Tuesday declined to label China a currency manipulator despite President Trump’s repeated complaint that Beijing has weakened the renminbi as a way to take advantage of the United States on trade.,2019-05-28 22:03:46+00:00
The Bond Market Is Giving Ominous Warnings About the Global Economy,"You know the moment in a horror movie when the characters are going about their business and nothing bad has happened to them yet, but there seem to be ominous signs everywhere that only you, the viewer, notice?",2019-05-29 15:38:47+00:00
Trump Says U.S. Will Hit Mexico With 5% Tariffs on All Goods,"WASHINGTON — President Trump said Thursday that he would impose a 5 percent tariff on all imported goods from Mexico beginning June 10, a tax that would “gradually increase” until the flow of undocumented immigrants across the border stopped.",2019-05-30 23:48:36+00:00
"North Korea Executed and Purged Top Nuclear Negotiators, South Korean Report Says","SEOUL, South Korea — North Korea has executed its special envoy to the United States on spying charges, as its leader, Kim Jong-un, has engineered a sweeping purge of the country’s top nuclear negotiators after the breakdown of his second summit meeting with President Trump, a major South Korean daily reported on Friday.",2019-05-31 01:36:20+00:00
The New Tariffs Against Mexico Signal the U.S. Isn’t a Reliable Negotiating Partner,The Trump administration has sent a message to the world with its new tariff threats against Mexico: No deal is ever a done deal.,2019-05-31 16:45:23+00:00
Acting Defense Chief Tries to Cool Hostilities With China as Trade War Heats Up,"SINGAPORE — Acting Defense Secretary Patrick Shanahan sought to lower the temperature on the Trump administration’s stew of hostilities with China on Friday, saying it was imperative to look for ways for the two competing militaries to “create upside” in their relationship, even in the middle of a trade war.",2019-05-31 17:41:42+00:00
"As China Takes Aim, Silicon Valley Braces for Pain","SAN FRANCISCO — When Silicon Valley looks west to China, it sees many things. More than a billion hungry consumers. A cheap source of labor. A competitor, partner, supplier and security risk.",2019-05-31 22:32:55+00:00
Trump Administration Strips India of Special Trade Status,"WASHINGTON — The Trump administration announced on Friday that it was stripping India of a special status that exempts billions of dollars of its products from American tariffs, part of a deepening clash over India’s protections for its market.",2019-06-01 02:18:42+00:00
China Strikes Defiant Stance on Trade Against Trump,"BEIJING — China struck a defiant stance on Sunday in response to President Trump’s growing pressure on trade, blaming the United States for a breakdown in negotiations and saying it must withdraw its latest round of tariffs before a deal can be reached.",2019-06-02 04:08:39+00:00
"A ‘Bridge’ to China, and Her Family’s Business, in the Trump Cabinet",The email arrived in Washington before dawn. An official at the American Embassy in Beijing was urgently seeking advice from the State Department about an “ethics question.”,2019-06-02 23:26:01+00:00
"Trump in Britain, China, Pope Francis: Your Monday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2019-06-03 03:05:07+00:00
Xi Jinping’s Visit to Russia Accents Ties in Face of Tensions with U.S.,MOSCOW — President Xi Jinping of China arrived in Moscow on Wednesday at the start of a high-profile three-day state visit that will include some panda diplomacy and underscore the strengthening Beijing-Moscow axis at a time when relations for both with Washington continue to fray.,2019-06-05 12:33:37+00:00
How China Tariffs Could Make Your Sweaters and Pants Cost More,"The Trump administration’s threat to impose new tariffs on nearly everything that comes to the United States from China has sent American retailers scrambling. Many rely on China for some portion of their manufacturing, and the new tariffs — as much as 25 percent on the roughly $300 billion worth of goods that so far have been untouched by the trade war — could force the companies to change where and how they make their products.",2019-06-05 20:20:09+00:00
Trump Administration Plans to Sell More Than $2 Billion of Arms to Taiwan,"PARIS — The Trump administration is proposing to sell more than $2 billion worth of tanks and other military equipment to Taiwan, American officials said on Thursday. The sale would add to tensions between the United States and China, which are already clashing over trade, communications technology and a military buildup in the Pacific region.",2019-06-06 18:05:11+00:00
Russian and U.S. Navy Ships Narrowly Avoid Collision in Philippine Sea,"MOSCOW — After years of increasing assertiveness by Russia’s military in waters and airspace around its borders, a Russian destroyer nearly collided on Friday with a United States warship in the Philippine Sea.",2019-06-07 11:01:53+00:00
"Putin and Xi Herald the Virtues of Globalism, Critiquing the U.S. on Trade","ST. PETERSBURG, Russia — In back-to-back speeches at an investment conference Friday, the leaders of Russia and China cast themselves as the champions of free markets and global trade, an overt show of opposition to what they portrayed as the United States’ retreat into protectionism with sanctions and tariffs.",2019-06-07 22:01:31+00:00
Trump Calls Off Plan to Impose Tariffs on Mexico,WASHINGTON — President Trump backed off his plan to impose tariffs on all Mexican goods and announced via Twitter on Friday night that the United States had reached an agreement with Mexico to reduce the flow of migrants to the southwestern border.,2019-06-08 00:43:35+00:00
China Summons Tech Giants to Warn Against Cooperating With Trump Ban,"SAN FRANCISCO — The Chinese government this past week summoned major tech companies including Microsoft and Dell from the United States and Samsung of South Korea, to warn that they could face dire consequences if they cooperate with the Trump administration’s ban on sales of key American technology to Chinese companies, according to people familiar with the meetings.",2019-06-08 06:12:31+00:00
Mnuchin Lays Blame for Failed Trade Talks on China,"FUKUOKA, Japan — The icy relationship between the United States and China over trade showed no signs of easing on Saturday, as Treasury Secretary Steven Mnuchin called on Beijing to return to talks and follow through on its commitments or face more tariffs from President Trump.",2019-06-08 07:54:14+00:00
"Trump Mixes Economic and National Security, Plunging the U.S. Into Multiple Fights","WASHINGTON — President Trump is increasingly blurring the line between America’s national and economic security, enabling him to harness powerful tools meant to punish the world’s worst global actors and redirect them at nearly every trading partner, including Mexico, Japan, China and Europe.",2019-06-08 14:45:58+00:00
World Economic Leaders Warn of Fallout From Trade War Between U.S. and China,"FUKUOKA, Japan — Global finance leaders meeting in Japan this weekend said they were increasingly worried that the trade dispute between the United States and China, which shows no signs of abating, could propel the world economy into a crisis.",2019-06-09 13:03:02+00:00
Heroes of the Great Patriotic Trade War,I’d like to make an important announcement to New York retailers: NEW JERSEY HAS AGREED TO IMMEDIATELY BEGIN BUYING LARGE QUANTITIES OF WHITEFISH SALAD FROM OUR GREAT PATRIOT GOURMET MARKETS.,2019-06-09 14:51:42+00:00
"Trump Says Mexico Tariffs Worked, Emboldening Trade Fight With China","WASHINGTON — President Trump has concluded his tariff threat worked and forced Mexico to stop the flow of migrants. On Monday, he pivoted back to his trade fight with China and vowed to hit Beijing with more tariffs if it did not accede to America’s trade demands.",2019-06-10 23:13:53+00:00
China Moves to Close Gap in Trade Expertise as Clash With Trump Intensifies,"BEIJING — Two weeks before talks between the United States and China broke down, Beijing quietly called one of its most formidable trade negotiators out of a pre-retirement posting.",2019-06-11 15:39:55+00:00
"As China Looms, Australia’s Military Refocuses on Pacific Neighbors","SYDNEY, Australia — For years, the graduating classes of Australia’s military training programs studied Dari and Pashto, the languages of distant war-torn lands, eschewing the Bahasa and the Pijin of Asia-Pacific nations close to home.",2019-06-11 19:00:05+00:00
The World Grows More Dangerous by the Day,"My experience at the United Nations Security Council over the last five years has led me to see a harsh truth: The world is growing more dangerous and less predictable by the day. While the tectonic plates of power are shifting under our feet, driven in no small part by the combined effects of a technology revolution and the rise of China, we are also witnessing the return of heightened competition among the major powers.",2019-06-13 05:00:04+00:00
U.S. Puts Iran on Notice and Weighs Response to Attack on Oil Tankers,"WASHINGTON — The Trump administration began an urgent debate on Friday over how to respond to what officials say has grown into a shadow war with Iran, after attacks on oil tankers in the Persian Gulf that appeared meant to assert Iranian control over one of the world’s most strategic shipping lanes at a time of heightened tension with the United States.",2019-06-14 12:36:50+00:00
"Distrusting Both Iran and U.S., Europe Urges ‘Maximum Restraint’","BRUSSELS — European governments may believe Iran is to blame for the attacks this week on fuel tankers in the Gulf of Oman, but their distrust of the Trump administration and its hawkish policy toward Tehran have led them to measure their words and call for de-escalation and “maximum restraint.”",2019-06-14 15:22:49+00:00
The U.S. Has Turned Up Pressure on Iran. See the Timeline of Events.,"Updated June 20, 2019",2019-06-14 18:03:22+00:00
Xi Jinping Will Make First Visit to North Korea Ahead of Meeting With Trump,"BEIJING — President Xi Jinping of China plans to make his first state visit to North Korea this week, a surprise move that could rattle his relationship with President Trump, who has twice met the North’s leader, Kim Jong-un, and made his nuclear diplomacy with Mr. Kim a signature foreign policy project.",2019-06-17 14:23:29+00:00
Businesses Plead to Stop More China Tariffs. They Expect to Be Ignored.,WASHINGTON — Nervous business owners are spending seven days trying to persuade the Trump administration not to impose tariffs on an additional $300 billion worth of Chinese goods. Most are bracing for disappointment.,2019-06-17 23:41:17+00:00
"As U.S. and Iran Face Off, Europe Is Stuck in the Middle","BRUSSELS — As tensions between Washington and Tehran escalate, European leaders find themselves in an uncomfortable place they have feared ever since President Trump pulled out of the Iran nuclear deal 13 months ago and restored punishing sanctions against Tehran.",2019-06-18 13:04:25+00:00
Trump and Xi Will Meet at G-20 Amid Stalled Trade Talks,"WASHINGTON — President Trump said on Tuesday that he and President Xi Jinping of China had spoken by phone and would have an “extended” meeting at the Group of 20 meeting next week in Osaka, Japan.",2019-06-18 14:06:19+00:00
Global Economic Growth Is Already Slowing. The U.S. Trade War Is Making It Worse.,"WASHINGTON — President Trump’s trade war is chilling business investment, confidence and trade flows across the world, a development that foreign leaders and business executives say is worsening a global economic slowdown that was already underway.",2019-06-18 15:59:52+00:00
The Unspoken Agenda at the Xi-Kim Meeting? Could Be Messaging Trump,"Officially, President Xi Jinping of China is visiting North Korea this week to strengthen “strategic communication and exchanges” between the two countries, as he wrote on Wednesday in a front-page op-ed for a North Korean state newspaper.",2019-06-19 21:27:58+00:00
"A Trio of Unlikely Partners: Kim, Xi and Trump","WASHINGTON — President Trump revels in his friendships with the leaders of China and North Korea, but can seem jealous when his two friends spend time with each other. He once griped that President Xi Jinping of China encouraged a visiting Kim Jong-un of North Korea to take a harder line in his nuclear diplomacy with the United States.",2019-06-20 00:05:49+00:00
The World’s Lamest Trojan Horse,"In February 2012, when I was an undergraduate at the University of Iowa, Xi Jinping, the vice president of China at the time and now president, paid a visit to Muscatine, a small town where he’d briefly stayed while on a research trip in 1985.",2019-06-20 15:00:04+00:00
Taiwan’s iPhone Tycoon Walks a Fraught U.S.-China Line in His Presidential Run,"TAIPEI, Taiwan — Like other presidential hopefuls in Taiwan, Terry Gou has spent the past few weeks working on his public image by carrying toddlers, wrapping dumplings and helping farmers.",2019-06-21 07:15:34+00:00
"In Pictures: For Kim Jong-un and Xi Jinping, Small Talk and Mass Games","Kim Jong-un, North Korea’s ruler, greeted President Xi Jinping of China this week with the pomp and ceremony befitting the leader of the North’s oldest ally, closest friend and largest trading partner. ",2019-06-21 07:56:43+00:00
Friendlier Days for North Korea and China? Maybe Not,"BEIJING — They stood shoulder to shoulder in a sleek, open-air Mercedes, waving at cheering crowds in the North Korean capital, Pyongyang. They watched a propaganda spectacle in a stadium, chatting all the while. And the visitor was greeted with a candy-colored banner hailing him as Grandpa Xi.",2019-06-21 11:38:24+00:00
U.S. Blacklists More Chinese Tech Companies Over National Security Concerns,"WASHINGTON — The Trump administration added five Chinese entities to a United States blacklist on Friday, further restricting China’s access to American technology and stoking already high tensions before a planned meeting between President Trump and President Xi Jinping of China in Japan next week.",2019-06-21 15:52:19+00:00
Iranian Force Exults in Downing of U.S. Drone With a Feast and a Prayer,"Seated on the floor of a villa in northeast Tehran around a tablecloth spread with platters of saffron chicken and rice with barberries, about 30 officials of Iran’s Islamic Revolutionary Guards Corps and guests gathered Thursday night for a prayerful celebration.",2019-06-22 17:33:48+00:00
"Trump’s Iran Reversal Raises Allies’ Doubts Over His Tactics, and U.S. Power",BERLIN — Some framed it as another empty threat from a leader whose bark is consistently worse than his bite. Some saw a method to the perceived madness — a potentially shrewd act of brinkmanship.,2019-06-23 18:47:34+00:00
"Trump Imposes New Sanctions on Iran, Adding to Tensions","WASHINGTON — President Trump announced on Monday that he was imposing new sanctions on Iran, stepping up a policy of pressuring the nation’s leaders and further squeezing the Iranian economy in retaliation for what the United States says are recent aggressive acts by Tehran.",2019-06-24 14:17:37+00:00
‘My Plan B Is Maybe My Plan A’: Trump Threatens New Tariffs on China,"WASHINGTON — President Trump on Wednesday played down the importance of securing a trade deal with China as he prepared to meet with its president, Xi Jinping, saying he was ready to proceed with additional tariffs if negotiations between the countries failed to get back on track.",2019-06-26 14:11:57+00:00
"U.S. and China Angle for Trade Truce, but Both Insist the Other Will Back Down","WASHINGTON — The fate of a yearlong trade war will reach a pivotal moment this weekend as President Trump and President Xi Jinping of China meet in Japan. But while both leaders appear open to a truce, they have hardened their positions ahead of the talks, leaving it unclear how the United States and China will resolve the tensions that have thrust the world’s two largest economies into conflict.",2019-06-27 19:21:43+00:00
"The World’s Top Stock Market? Right Now, It’s Russia",Bragging rights for the world’s hottest major stock market this year belong to an unlikely leader: President Vladimir V. Putin of Russia. ,2019-06-28 04:01:07+00:00
"Before Talks With Trump, Xi Promotes His Image as a Leader With Friends","BEIJING — By the time China’s leader, Xi Jinping, sees President Trump on Saturday, he will already have met with the leaders of Russia, India, Japan and some African nations, appearances the Chinese choreographed to portray Mr. Xi as a man of the world with enough friends to offset the animosity of the United States.",2019-06-28 04:18:54+00:00
"As Trump and Xi Talk Trade, Huawei Will Loom Large","DONGGUAN, China — President Trump and China’s leader, Xi Jinping, are expected to try again to resolve their tariff war when they meet in Japan on Saturday. ",2019-06-28 09:06:06+00:00
"5 Takeaways From the G20 Summit: Easing Off Trump’s China Trade War, for Now","OSAKA, Japan — Before President Trump had even arrived for the Group of 20 summit in Osaka, Japan, this past week, he set the tone by attacking America’s closest allies, including the host country.",2019-06-29 13:57:04+00:00
A China-U.S. Trade Truce Could Enshrine a Global Economic Shift,"OSAKA, Japan — The spin from President Trump and China’s propaganda machines on Saturday portrayed a truce in a trade war that has shaken economies and markets around the world. Tariffs won’t rise further, at least not yet. And the United States will loosen its potentially devastating punishments against Huawei, China’s most successful multinational company.",2019-06-29 15:39:13+00:00
"Trump Restarts China Trade Talks, but the Two Sides Remain Far Apart","WASHINGTON — A day after agreeing to resume trade talks with China, President Trump and his top advisers said no timeline existed for reaching a deal and suggested that the two sides remained as far apart as they were when talks broke up in May.",2019-06-30 20:30:21+00:00
DealBook Briefing: Trump Gives Huawei a Breather. Sort of.,Good Monday. (Was this email forwarded to you? Sign up here.),2019-07-01 10:30:59+00:00
"Xinjiang, Solar Eclipse, Iran: Your Wednesday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2019-07-02 19:54:35+00:00
"Amid Talks With U.S., Glimpses of New Futures for North Korea","When President Richard M. Nixon met in Beijing almost 50 years ago with Mao Zedong, China’s totalitarian strongman and a nuclear-armed adversary, the two leaders knew they were setting their countries on a new path.",2019-07-02 22:25:59+00:00
Trump Is Losing His Trade Wars,"Donald Trump’s declaration that “trade wars are good, and easy to win” will surely go down in the history books as a classic utterance — but not in a good way. Instead it will go alongside Dick Cheney’s prediction, on the eve of the Iraq war, that “we will, in fact, be welcomed as liberators.” That is, it will be used to illustrate the arrogance and ignorance that so often drives crucial policy decisions.",2019-07-05 00:06:28+00:00
Why This Narrow Strait Next to Iran Is So Critical to the World’s Oil Supply,Twenty percent of the global oil supply flows past Iran through the Strait of Hormuz.,2019-07-07 12:51:03+00:00
U.S. Missiles Found in Libyan Rebel Camp Were First Sold to France,"WASHINGTON — A cache of powerful American missiles was sold to France before ending up in the hands of rebel fighters loyal to Gen. Khalifa Hifter, who is seeking to overthrow the United Nations-backed government in Tripoli.",2019-07-09 17:21:10+00:00
Trump Administration Will Allow Some Companies to Sell to Huawei,"WASHINGTON — The Trump administration is following through with plans to allow American companies to continue doing business with Huawei, the Chinese telecom equipment giant, just weeks after placing the company on a Commerce Department blacklist.",2019-07-09 18:30:52+00:00
"Hong Kong, Twitter, Virgin Galactic: Your Wednesday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2019-07-09 20:26:22+00:00
China and U.S. Differ Over Agricultural Purchases Trump Boasted About,"WASHINGTON — President Trump emerged from a June meeting in Japan with Xi Jinping, the Chinese president, saying that China would immediately begin purchasing American farm products in return for a trade truce that would forestall more United States tariffs on Chinese goods.",2019-07-10 19:10:35+00:00
U.S. Announces Inquiry of French Digital Tax That May End in Tariffs,"WASHINGTON — The Trump administration said on Wednesday that it would investigate whether a French plan to impose a tax on American technology giants like Facebook and Google amounts to an unfair trade practice that could be punished with retaliatory tariffs, escalating its global trade fight.",2019-07-10 22:15:59+00:00
"France Moves to Tax Tech Giants, Stoking Fight With White House","PARIS — President Emmanuel Macron’s government waded into a potentially messy fight with the White House on Thursday as French lawmakers voted to impose a tax on Facebook, Google and other American technology giants despite a blunt warning from the Trump administration.",2019-07-11 11:52:57+00:00
"Biden, in Foreign Policy Speech, Castigates Trump and Urges Global Diplomacy","After spending two weeks sparring with his presidential primary opponents, Joseph R. Biden Jr. sought once more to rise above the Democratic fray on Thursday, delivering a sweeping foreign policy address that denounced President Trump as incapable of global leadership and called for a new commitment to multilateral diplomacy.",2019-07-11 15:38:26+00:00
Taiwan President Risks Infuriating China With U.S. Visit,"The leader of Taiwan, the self-governing island of 24 million claimed by China, visited the United States on Thursday and said her people would “never be intimidated,” risking China’s wrath and a further fraying of ties between Beijing and the Trump administration.",2019-07-11 19:29:18+00:00
Trump’s Asia Gamble: Shatter Enduring Strategies on China and North Korea,"WASHINGTON — As he tries to tackle the greatest challenges to American power in Asia, President Trump is overturning policy toward China and North Korea that for decades was as canonical as Confucian ritual.",2019-07-11 20:22:04+00:00
Koch Executive’s Harassment in China Adds to Fears Among Visitors,"A Koch Industries executive was told he could not leave China. An ex-diplomat who helped organize a technology forum in Beijing was hassled by authorities who wanted to question him. An industry group developed contingency plans, in case its offices were raided and computer servers were seized.",2019-07-11 23:00:09+00:00
"As Nations Look to Tax Tech Firms, U.S. Scrambles to Broker a Deal","WASHINGTON — For most of the 21st century, wealthy nations have engaged in a race to the bottom on corporate taxes, cutting rates in an effort to poach business activity across borders. Very quickly, that script has flipped.",2019-07-12 07:00:07+00:00
China Vows Sanctions on U.S. Firms Selling Arms to Taiwan,"BEIJING — China said on Friday that it would impose sanctions on American companies involved in the recently proposed sale of more than $2 billion in arms to Taiwan. The move could further strain ties between the two large powers, whose governments have been targeting each other’s businesses for punishment as a tariff war boils.",2019-07-12 17:44:09+00:00
‘We’re Almost Extinct’: China’s Investigative Journalists Are Silenced Under Xi,"BEIJING — She was once one of China’s most feared journalists, roaming the country uncovering stories about police brutality, wrongful convictions and environmental disasters. But these days, Zhang Wenmin struggles to be heard.",2019-07-13 02:44:49+00:00
"India, China, Novak Djokovic: Your Monday Briefing","A Canadian citizen, who hasn’t been identified, is the latest to be arrested in China since December, adding to months of heightened diplomatic tensions between the two countries.",2019-07-14 20:00:57+00:00
Trump Sends Negotiators to Geneva for Nuclear Talks With Russians and Also Seeks to Limit Chinese Warheads,"WASHINGTON — President Trump is sending a high-level delegation to meet with Russian counterparts in Geneva this week to pursue an arms control treaty that for the first time would cap the nuclear arsenals of not just the two largest powers, but China as well.",2019-07-15 20:51:32+00:00
"Christine Lagarde, Iran, Trade: Your Tuesday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2019-07-16 04:12:43+00:00
"As Duterte Courts China, U.S. Says Don’t Forget Your Old Friend","MANILA — The Philippines stressed Tuesday that the country was not drifting into the military orbit of China, despite President Rodrigo Duterte’s perceived warming ties with Beijing and fresh concerns about Beijing’s aggressiveness in the South China Sea.",2019-07-16 08:07:20+00:00
Erdogan Goes His Own Way as Turkish Distrust With U.S. Grows,ISTANBUL — President Recep Tayyip Erdogan has marked the anniversary of a failed coup against him every passing year — this week was the third — with a national holiday that has turned the traumatic event into a celebration of Turkish nationalism.,2019-07-16 20:22:54+00:00
No Questions About U.S. Wars in Defense Chief’s Confirmation Hearing,"WASHINGTON — President Trump’s newest nominee to lead the Pentagon faced no questions from senators about the continuing wars in Afghanistan and Iraq, where thousands of American troops are deployed, during a mostly muted confirmation hearing on Tuesday.",2019-07-16 21:18:24+00:00
Iran’s Foreign Minister Proposes Modest Deal to End Impasse With U.S.,"Iran’s foreign minister said on Thursday that he was willing to meet with American senators to discuss possible ways out of the nuclear crisis with the Trump administration and, for the first time, floated an opening bid of modest steps that Tehran would be willing to take in return for simultaneous lifting of sanctions President Trump reimposed last year.",2019-07-18 19:25:26+00:00
