headline,lead_paragraph,date
Morsi’s Moment,"THE Israeli-Hamas miniwar last week was the first test of the post-Arab awakening order in the Middle East. Hamas, by getting embroiled in a missile duel with Israel and then calling on Arab countries for support, particularly Egypt, was testing Cairo as much as Israel. And the question Hamas was posing to Egyptians was simple: Did Egypt have a democratic revolution last year to become more like Iran or more like China? In other words, is Egypt ready to sacrifice the Camp David peace, U.S. aid and economic development to support Hamas’s radical, pro-Iranian agenda, or not?",2012-11-24 19:05:05+00:00
Trade Deal Between U.S. and Europe May Come to the Forefront,"FRANKFURT — A free-trade agreement between the United States and Europe, elusive for more than a decade but with a potentially huge economic effect, is gaining momentum and may finally be attainable, business and political leaders say.",2012-11-25 18:40:27+00:00
Values Slide From Top of Merkel's List,"BERLIN — When Angela Merkel became chancellor in November 2005, she decided to focus on foreign policy. That was unusual. Most German leaders tend to concentrate on domestic issues during their first term in office.",2012-11-26 10:58:50+00:00
Japan Is Flexing Its Military Muscle to Counter a Rising China,"TOKYO — After years of watching its international influence eroded by a slow-motion economic decline, the pacifist nation of Japan is trying to raise its profile in a new way, offering military aid for the first time in decades and displaying its own armed forces in an effort to build regional alliances and shore up other countries’ defenses to counter a rising China.",2012-11-26 18:36:13+00:00
U.N. Climate Talks Promise Little Drama,"WASHINGTON — The last three United Nations climate change summit meetings have been disorderly affairs, marked by brinkmanship, breakdowns and a weary sense that there has to be a better way to address the intensifying challenge of a simmering planet.",2012-11-26 19:33:25+00:00
A Group in Search of a Mission,"The Group of 20, which brings together countries that account for more than 80 percent of world economic activity, was born in the global financial crisis of 2008. By reaching across the divide between developed and developing countries it created a forum more consistent with the pattern of international relations in the 21st century, and by limiting attendance to a smaller number than the other global multilateral bodies, it sought to escape from the unwieldy inertia of their decision-making processes.",2012-11-27 14:07:46+00:00
My Secretary of State,"President Obama is assembling his new national security team, with Senator John Kerry possibly heading for the Pentagon and U.N. Ambassador Susan Rice the perceived front-runner to become secretary of state. Kerry is an excellent choice for defense. I don’t know Rice at all, so I have no opinion on her fitness for the job, but I think the contrived flap over her Libya comments certainly shouldn’t disqualify her. That said, my own nominee for secretary of state would be the current education secretary, Arne Duncan. ",2012-11-28 01:44:17+00:00
Make Up Turned Break Up,WASHINGTON,2012-11-28 04:03:43+00:00
Reading O’Neill in Rangoon,YANGON — Thousands of Burmese took to the streets last week to greet and gawk at the first sitting U.S. president ever to visit the country.,2012-11-28 13:50:43+00:00
United by a Catchy Acronym,"BRICs, the now familiar term for Brazil, Russia, India, China and the growth of their economies and influence, have formalized their club and extended their reach by inviting South Africa to join. But do their meetings and joint statements really allow them to punch above their individual weight? What do these countries share beyond a common interest in bolstering their global clout?",2012-11-30 15:40:51+00:00
Alarm as China Issues Rules for Disputed Area,"HAIKOU, China — New rules announced by a Chinese province last week to allow interceptions of ships in the South China Sea are raising concerns in the region, and in Washington, that simmering disputes with Southeast Asian countries over the waters will escalate. ",2012-12-01 22:04:30+00:00
"Study Predicts Future for U.S. as No. 2 Economy, but Energy Independent","WASHINGTON — A new intelligence assessment of global trends projects that China will outstrip the United States as the leading economic power before 2030, but that America will remain an indispensable world leader, bolstered in part by an era of energy independence.",2012-12-10 13:00:00+00:00
Teaching the Cold War With The New York Times,What was the cold war? How did it shape history? How are we still seeing its echoes today?,2012-12-11 19:10:48+00:00
North Koreans Launch Rocket in Defiant Act,"SEOUL, South Korea — North Korea launched a long-range rocket on Wednesday morning that appeared to reach as far as the Philippines, an apparent success for the country’s young and untested new leader, Kim Jong-un, and a step toward the nation’s goal of mastering the technology needed to build an intercontinental ballistic missile.",2012-12-12 01:56:28+00:00
Why the Reset Should Be Reset,"AS President Obama approaches his second term, few foreign policies are more in need of reassessment than his stance toward Russia.",2012-12-12 12:39:18+00:00
OPEC Leaves Production Quotas in Place,"Members of the Organization of Petroleum Exporting Countries left their 30 million-barrel-per-day quota for oil production intact Wednesday, indicating the cartel’s satisfaction with current crude prices and its reluctance to do anything to further weaken the world economy. ",2012-12-12 15:04:25+00:00
17 Things I Learned From Reading Every Last Word of The Economist’s “The World in 2013” Issue,http://www.youtube.com/watch?v=9KJSnd8VzQw,2012-12-12 16:20:45+00:00
American Citizen Is Said to Be Held in North Korea,"SEOUL, South Korea — A 44-year-old American citizen has been held in North Korea for a month, a human rights activist in Seoul said Thursday, addressing unconfirmed reports that had circulated in the South Korean news media for several days. ",2012-12-13 10:59:25+00:00
"Despite Risks, China Stays at North Korea’s Side to Keep the U.S. at Bay","BEIJING — Even though North Korea ignored China’s appeal not to test its new longer-range missile, the new leadership here appears intent on remaining a steadfast supporter of its wayward neighbor because it considers the North a necessary buffer against the United States and its allies. ",2012-12-14 00:36:42+00:00
Tokyo to Take a Tougher Line With China,"The resounding victory by Japan’s Liberal Democratic Party, led by Shinzo Abe, is more a vote against the incumbent Democratic Party of Japan than it is for the L.D.P. Even so, the perception that Abe’s forthright and confident approach breaks the mold of the consensus-based bureaucratic style of many Japanese leaders will please many voters and Japan’s security partners in the region.",2012-12-17 12:59:46+00:00
"Pussy Riot, Tupac and Putin",Moscow,2012-12-19 01:54:28+00:00
Haggling Over Hagel,"JERUSALEM — For the last seven years I’ve been running a feature called The Israel Factor as part of my blog. It is a monthly survey of Israeli experts on U.S.-Israeli relations. When relevant, these experts have been asked to rank prospective candidates for the U.S. presidency as “good” or “bad” for Israel.",2012-12-19 14:12:43+00:00
A Tough Woman in a Tough Job,"STANFORD, CALIFORNIA — Exactly a week after North Korea’s new leader Kim Jong-un oversaw his regime’s first successful test of a long-range rocket, South Korean voters on Wednesday elected the conservative Park Geun-hye as their next president.",2012-12-20 12:01:55+00:00
Tensions Between Japan and South Korea Complicate Picture for U.S.,"SEOUL, South Korea — The sighs of relief in Washington have almost been audible. As the United States forges ahead with efforts to counter China’s influence in Asia, Japan and South Korea this week both elected conservative, pro-American leaders, raising hopes that the United States and its two closest Asian allies can work together on the vexing security issues roiling this economically vibrant region. ",2012-12-21 02:07:29+00:00
East Asia's Defining Moment,"NEW DELHI — The overlapping power transitions in East Asia’s three main economies promise to mark a defining moment in the region’s tense geopolitics. After the ascension in China of Xi Jinping, regarded by the People’s Liberation Army as its own man, Japan’s swing to the right in its parliamentary election seems set to fuel nationalist passion on both sides of the Sino-Japanese rivalry at a time when their brewing territorial spat in the East China Sea has created new risks to regional peace and stability.",2012-12-21 12:37:23+00:00
Kerry on Global Issues,"Long before he was nominated to serve as secretary of state on Friday, Senator John Kerry has been one of the Democrats’ top voices on foreign policy, whether as chairman of the Senate Foreign Relations Committee since 2009, the party’s presidential nominee in 2004, or as a Vietnam veteran testifying about America’s role there in 1971. Here are some of his recent statements on issues he is likely to confront during his term.",2012-12-21 22:25:42+00:00
U.S. Acts With Europe to Strengthen Iran Penalties,"The United States and Europe announced strengthened sanctions against Iran on Friday, increasing the number of blacklisted companies and individuals linked to the Iranian nuclear program, in coordinated actions that underscored the failure to resolve one of the most intractable international disputes.",2012-12-22 02:19:47+00:00
Kerry Is a Smart Choice to Succeed Clinton,"WASHINGTON — The requisites for a U.S. secretary of state, along with intelligence and judgment, are a knowledge of foreign policy, an understanding of domestic politics and, ideally, firsthand experience of what President Dwight D. Eisenhower called the “brutality and stupidity” of war.",2012-12-23 20:10:09+00:00
"A Look Back, and Beyond","Every day until Dec. 31, reporters and editors from The New York Times will recall the people, teams and moments that made the last year memorable, and in some cases look ahead to 2013.",2012-12-24 01:31:23+00:00
China Assails U.S. Over Alliance With Japan and Possible F-16 Sales to Taiwan,"HONG KONG — The nomination of Senator John Kerry as the new U.S. secretary of state has been warmly received by China, but the state-run news media on the mainland has sharply attacked the passage of a new military spending bill that is awaiting President Obama’s signature. ",2012-12-24 05:16:48+00:00
IHT Quick Read: Dec. 28,"NEWS Even as the world makes plans to recapture northern Mali by force, the Islamists who rule the region show no qualms about continuing their harsh application of Shariah law. At least 14 amputations have been performed since the takeover last spring, and Islamists have warned that others “will soon share the same fate.” Adam Nossiter reports from Bamako, Mali. ",2012-12-28 07:19:46+00:00
Trending in Asia in 2012: Our Top 10,"Our most popular Asia posts of 2012, by the number of readers and/or the number of comments:",2012-12-30 05:27:36+00:00
Japan Can Champion Women’s Rights,"“THEY started to drag us away, one by one. ... I hid under the table, but was soon found. ... The Japanese officer ... took his sword out of its scabbard and pointed it at me, threatening me with it, that he would kill me if I did not give in to him. I curled myself into a corner, like a hunted animal that could not escape.”",2013-01-01 12:47:01+00:00
Fiscal Deal Fails to Allay Doubts on U.S. Global Power,"WASHINGTON — Two years ago the departing chairman of the Joint Chiefs of Staff, Adm. Mike Mullen, declared that “the most significant threat to our national security is our debt.” After a decade in which the nation had chased Al Qaeda and invaded Iraq, Admiral Mullen was saying, in essence, that the biggest enemy was us. ",2013-01-04 03:16:09+00:00
The Benefits of Uncertainty,"When people argue that uncertainty about taxation and regulation is freezing corporate decision-making, they are generally arguing that more certainty would be a good thing for the economy. The idea, deemed so self-evident that it sometimes is left unspoken, is that corporations are hesitating to invest in the United States. ",2013-01-07 15:00:48+00:00
"Washington’s Economic Boom, Financed by You","One damp morning this winter, Jim Abdo was looking through architectural renderings at his office in Logan Circle, one of the many leafy Washington neighborhoods anchored by a statue of a long-dead guy riding a horse. Abdo got his start as a property developer by buying decrepit buildings and modernizing them, and his headquarters shows off the trick. The adjoining storefronts had been stripped bare and rebuilt, all warm wood and cold glass with exposed brick and beams. It looked like a Brooklyn design studio or a Silicon Valley start-up, or at least how those offices might look in a Nancy Meyers movie. But Abdo has built his business in the unstylish land of think tanks and tepid salmon lunches and boxy women’s suits.",2013-01-10 23:25:00+00:00
Walmart Plans to Buy American More Often,"The manufacturer 1888 Mills produces most of its sheets and towels overseas, in part to keep costs low for retailers like Walmart. But after Walmart gave 1888 Mills a long-term contract for towels made in the United States, 1888’s chief executive said the company expected to produce more goods here.",2013-01-16 00:29:09+00:00
U.S. Calls for ‘Cooler Heads’ in Dispute Over Asian Islands,"TOKYO — A top American diplomat called Thursday for “cooler heads to prevail” in an emotional quarrel over disputed islands that has raised tensions in Asia, and he urged the leaders of China and Japan to begin private consultations to avoid a potentially dangerous escalation.",2013-01-17 18:53:18+00:00
Movement of Missiles by North Korea Worries U.S.,"WASHINGTON — The discovery by American intelligence agencies that North Korea is moving mobile missile launchers around the country, some carrying a new generation of powerful rocket, has spurred new assessments of the intentions of the country’s young new leader, Kim Jong-un, who has talked about economic change but appears to be accelerating the country’s ability to attack American allies or forces in Asia, and ultimately to strike across the Pacific. ",2013-01-18 02:43:09+00:00
Truman and Obama,"My Sunday column on President Obama’s foreign policy synthesis (as manifested in the nominations of Chuck Hagel and John Brennan) argued that he presently “enjoys more trust — and with it, more latitude — on foreign policy than any Democrat since Harry Truman.” Daniel Larison calls this invocation of Truman a “strange anachronism,” and elaborates:",2013-01-18 16:01:10+00:00
A ‘Plastic Juncture’ in World Affairs,"AS President Barack Obama enters his second term, the state of the world is unsettled. The leading powers are beset with economic crises or are in various states of political transition or gridlock. The Middle East is undergoing political upheaval. Tensions are rising in Asia. The world’s institutions — whether the United Nations, the Group of 20 or the European Union — are weakened and dysfunctional. The liberal world order established after World War II is fraying at the edges.",2013-01-20 11:27:21+00:00
London College Steps Up to University Level,"LONDON — Looking out the window of his book-lined office, it is easy to imagine Aldwyn Cooper as the president of a small liberal arts college somewhere in the wilds of New England. There is the snow falling gently on the leafy campus outside, amid the bustle of students walking between classes.",2013-01-20 20:12:08+00:00
