headline,lead_paragraph,date
Pentagon Releases Strategy for Arctic,"WASHINGTON — As a shrinking northern ice cap sets the stage for increased competition over natural resources, Defense Secretary Chuck Hagel on Friday released the Pentagon’s first “Arctic Strategy,” intended to safeguard American security interests and the region’s environment.",2013-11-23 03:10:04+00:00
"Oh, Brother! Big Brother Is Back","DUBAI, United Arab Emirates — I’VE never been in a big earthquake, but I know what one feels like now, having spent this past week in Saudi Arabia and the United Arab Emirates. The American-led interim negotiations in Geneva to modestly loosen some sanctions on Iran in return for some curbs on its nuclear program — in advance of talks for an end to sanctions in return for an end to any Iranian bomb-making capability — has hit the Sunni Arab world (and Israel) like a geopolitical earthquake. If and when a deal is struck, it could have a bigger impact on this region than anything since the Camp David peace treaty and Iran’s Islamic Revolution in the 1970s combined to reorder the Middle East.",2013-11-23 19:30:11+00:00
A Growing Chill Between South Korea and Japan Creates Problems for the U.S.,"TOKYO — In the courtly world of diplomacy, the meeting between Defense Secretary Chuck Hagel and President Park Geun-hye of South Korea was something of a shock.",2013-11-23 19:51:06+00:00
A Succession at Walmart Puts an Insider at the Helm,"As Walmart enters a fiercely competitive holiday season while still hampered by sluggish sales, the company’s board announced on Monday that Michael T. Duke, its chief executive, would retire early next year and a longtime executive, C. Douglas McMillon, would replace him.",2013-11-25 17:53:07+00:00
U.S. Sends Two B-52 Bombers Into Air Zone Claimed by China,"WASHINGTON — Defying China, two long-range American bombers flew through contested airspace over the East China Sea, days after the Chinese announced they were claiming the right to police the sky above a vast area that includes islands at the center of a simmering dispute with Japan.",2013-11-26 17:43:26+00:00
What Japan Should Do,To the Editor:,2013-11-27 01:21:23+00:00
China’s Limited Influence," Many people around the world believe that China’s rise to the role of dominant global player is inevitable. A Pew Research Center survey released earlier this year found that in 23 of 39 countries surveyed, a majority of respondents said China is already, or will soon become, the “world’s leading superpower.”",2013-11-27 10:57:55+00:00
A Most Dangerous Deal,"JERUSALEM — Just after the signing ceremony in Geneva on Sunday, President Hassan Rouhani of Iran declared that the world had recognized his country’s “nuclear rights.” He was right.",2013-11-27 12:06:19+00:00
Chinese Claim Forces Obama to Flesh Out His Asia Strategy,"WASHINGTON — While foreign-policy experts and risk analysts were riveted by the nuclear talks with Iran last weekend, the next major geopolitical crisis erupted a world away, over a clump of desolate islands in the choppy waters between Japan and China.",2013-11-27 15:43:47+00:00
China’s Move Puts Airspace in Spotlight,"China’s proclamation of a new “air defense identification zone,” an obscure aviation term that became the catalyst for escalating military tensions with Japan and the United States this week, has thrown a broader spotlight on the control of international airspace, an issue that has created confusion, and danger, in other places affected by territorial disputes.",2013-11-28 02:28:14+00:00
Airlines Urged by U.S. to Give Notice to China,"WASHINGTON — Even as China scrambled fighter jets to enforce its newly declared air defense zone, the Obama administration said on Friday that it was advising American commercial airlines to comply with China’s demands to be notified in advance of flights through the area. ",2013-11-29 16:37:00+00:00
Biden Faces a Delicate Two-Step in Asia,"TOKYO — With Japan locked in a tense standoff with China over disputed airspace, Vice President Joseph R. Biden Jr. arrived here late Monday for a weeklong visit to Asia intended to reassure a close ally and demand answers from a potential adversary.",2013-12-02 18:32:49+00:00
Biden Backs Ally Japan but Avoids Roiling China,"TOKYO — Vice President Joseph R. Biden Jr. delivered a carefully calibrated show of support for Japan on Tuesday, expressing deep concerns about China’s move to control airspace over islands in the East China Sea, but stopping short of a demand that Beijing reverse itself. Instead, he urged the feuding neighbors to talk to each other.",2013-12-03 07:44:48+00:00
Q. & A.: Rory Medcalf on the Meaning of China’s Air Defense Zone,China’s declaration of an air defense zone in the East China Sea has prompted concern among some neighbors who fear it will be used to bolster territorial claims.,2013-12-03 12:09:35+00:00
U.S. Senators Say South Korea Should Not Hire China Firm,"WASHINGTON — Two leading senators have asked the Obama administration to warn South Korea against allowing Huawei, the Chinese telecommunications firm, to build large parts of a next-generation network for the capital city of Seoul, arguing that it could give the Chinese government a way to enter the networks of a major American ally.",2013-12-04 02:42:56+00:00
Biden Urges Restraint by China in Airspace Dispute,"BEIJING — Chinese leaders pushed back at visiting Vice President Joseph R. Biden Jr. on Wednesday over what they assert is their right to control a wide swath of airspace in the bitterly contested East China Sea. But the Chinese also indicated that they had not decided how aggressively to enforce their so-called air defense identification zone, which has ignited tensions with Japan.",2013-12-04 06:26:34+00:00
Today’s Hatfields and McCoys,"When I studied Chinese many years ago, my teacher in Beijing explained to me the meaning of the word “hen” for hatred: It’s the way we Chinese feel about Japan.",2013-12-05 01:34:25+00:00
Biden Finds Political Instincts Handy in Asia,"SEOUL, South Korea — Greeting Chinese leaders at the Great Hall of the People in Beijing on Wednesday, Vice President Joseph R. Biden Jr. reminded them that he had first been there in 1979, as a young senator, to meet Deng Xiaoping, the reformist Chinese leader. He told President Xi Jinping, 11 years his junior, that he had met enough world leaders to take their measure.",2013-12-06 14:56:29+00:00
North Korea Says It Has Released Veteran It Held After Visit,"Merrill Newman, 85, active retiree and intrepid traveler, preferred exotic places to popular ones. He had sailed around the world. He had been to Cuba and the Galápagos Islands. So it was not so odd when he decided that his next journey would be a return to North Korea, where 60 years ago he did top-secret work as a United States Army intelligence officer.",2013-12-07 02:17:48+00:00
Who Owns the Skies?,"SINGAPORE — China’s surprise Nov. 23 announcement of an expanded “air defense identification zone” over the East China Sea has caused much consternation in the region. The zone’s conditions require aircraft to identify themselves and maintain contact with the Chinese authorities when flying through it. Aircraft must report flight plans and follow instructions; failure to do so, the Chinese warned, could elicit “emergency defensive measures.”",2013-12-08 22:31:57+00:00
Big Change for China and the World,"During his trip to China last week — a visit important for its timing and the difficult issues it tackled, principally in five hours of talks with President Xi Jinping — Vice President Joseph R. Biden Jr. had breakfast with American business leaders. ",2013-12-11 21:10:31+00:00
"In Obama’s Praise of Mandela, a Nudge to Africa","WASHINGTON — When President Obama delivered his eulogy of Nelson Mandela in Soweto, South Africa, on Tuesday, he intended it as both a celebration of Mr. Mandela and a chastisement, not just of himself for failing to live up to the Mandela legacy, but of the African leaders who listened to him in the pelting rain.",2013-12-13 18:38:22+00:00
Signs of Momentum Shifting to Protesters in Ukraine,"KIEV, Ukraine — Two large, swirling crowds faced off in Kiev on Saturday in public squares less than a quarter of a mile apart. One was the huge, antigovernment, pro-Europe demonstration that has electrified this capital since late last month. The other was composed of tens of thousands who poured into central Kiev for a counter rally in support of the embattled president, Viktor F. Yanukovich.",2013-12-14 22:22:33+00:00
Chinese Account Says U.S. Ship Was Warned Away From Aircraft Carrier,"A Chinese ship warned an American guided missile cruiser to move away from China’s aircraft carrier in the South China Sea on Dec. 5, according to a Chinese account that confirms many of the elements of the incident as described by the United States Navy this week.",2013-12-17 08:54:17+00:00
U.S. Forging Closer Military Ties With Philippines,"MANILA — Secretary of State John Kerry said here on Tuesday that the United States would give the Philippines $40 million in maritime security assistance and was negotiating with Manila to rotate more American military forces through the country, the latest signs of the Obama administration’s concerns about mounting pressure from China on its neighbors.",2013-12-17 15:21:07+00:00
Secretary Kerry’s Derring-Do,"I don’t know whether Secretary of State John Kerry will succeed in his two big chosen priorities: trying to forge an Israeli-Palestinian peace and a détente with Iran that deprives it of a nuclear weapon. But I admire his relentlessness. I admire the way he dares to fail — the only way to become a consequential secretary of state. And I admire his strategy: trying to construct a diplomacy that makes it impossible for Israel, the Palestinians and Iran to continue avoiding their big existential choices.",2013-12-18 01:57:35+00:00
Chinese Defense Ministry Issues Statement Playing Down Near Collision at Sea,"Updated, 4:17 a.m. ET | The Chinese Ministry of National Defense on Wednesday issued its first official statement about what has been described as a near collision between Chinese and American warships in the South China Sea. The incident took place on Dec. 5 in waters off the southern Chinese province of Hainan Island during a training exercise of the Liaoning aircraft carrier group.",2013-12-18 06:38:20+00:00
Obama’s Choice for China Envoy a Longtime Free Trade Advocate,"Senator Max Baucus, who has been chosen by President Obama as the new ambassador to China, is a free trade proponent whose chief China concerns have been lifting restrictions on the sale of American beef from his home state, Montana, to the Chinese market.",2013-12-19 03:58:48+00:00
Q. and A.: U.S. Commerce Secretary Penny Pritzker on China Trade Talks,"Since a key Communist Party conference issued a plan in November to advance market reforms, a series of foreign envoys have rolled through China seeking to capitalize on some of its more business-friendly initiatives. Top American trade officials took the same tack during talks in Beijing last week, but made clear afterward that it would take time for United States businesses to reap dividends from the conference, known as the Third Plenum.",2013-12-22 22:05:12+00:00
Growing Mistrust Between U.S. and Turkey Is Played Out in Public,ISTANBUL — Coming together over crisis has been a hallmark of the relationship between the United States and Turkey in recent years. So it was an especially troubling sign of degraded trust that a meeting between Turkish and American diplomats was canceled last week because it seemed more like an ambush than a consultation.,2013-12-24 01:37:56+00:00
Academics Who Defend Wall St. Reap Reward,"Signs of the energy business are inescapable in and around Houston — the pipelines, refineries and tankers that crowd the harbor, and the gleaming office towers where oil companies and energy traders have transformed the skyline.",2013-12-28 02:03:34+00:00
New Law All but Bars Russian GPS Sites in U.S.,WASHINGTON — Tucked into the mammoth defense budget bill that President Obama signed into law on Thursday is a measure that virtually bars Russia from building about a half-dozen monitor stations on American soil that critics fear Moscow could use to spy on the United States or worse.,2013-12-29 01:57:16+00:00
Diplomat Back in Iran After Exile in the U.S.,"TEHRAN — One of Iran’s most prominent former diplomats, an ally of President Hassan Rouhani, has returned to the country, ending his unofficial exile in the United States, state news media reported on Tuesday.",2013-12-31 20:01:42+00:00
Japan’s Forward Flight,"TOKYO — Last month the Diet passed the so-called Special Secrets Protection Bill. The law does not define what a “special secret” is, but whoever leaks one may be imprisoned for up to 10 years. A journalist who merely tries to obtain information the government views as sensitive could be sentenced to five years in jail.",2014-01-02 10:18:58+00:00
Kerry Quietly Makes Priority of Climate Pact,"WASHINGTON — As a young naval officer in Vietnam, John Kerry commanded a Swift boat up the dangerous rivers of the Mekong Delta. But when he returned there last month as secretary of state for the first time since 1969, he spoke not of past firefights but of climate change.",2014-01-02 17:39:40+00:00
U.S. Military Ship Readied for Mission to Destroy Syria’s Chemical Weapons,"PORTSMOUTH, Va. — Months after diplomats declared that they had come up with a plan and a timetable to dispose of Syria’s lethal chemical weapons — and with the Nobel Peace Prize awarded to the weapons inspectors — the centerpiece of the mission, a workhorse American military ship that will ferry the weapons to sea for destruction, remains here in port, waiting like a sad bride for her groom.",2014-01-03 03:44:55+00:00
"Ronan Farrow, Reluctant TV Star","Ronan Farrow had a cold. “Probably from a source,” he joked. It wasn’t clear who gave it to him — the big pop star in L.A. or the Minnesotans fighting against terrorist recruitment in their community. Farrow had been out of town reporting pieces on both, and his voice was almost shot.",2014-01-03 16:01:05+00:00
"Slowly, Asia’s Factories Begin to Turn Green","HO CHI MINH CITY, Vietnam — When Intel went about setting up its chip factory in Vietnam, it found an oddity: Local laws did not govern every aspect of the building.",2014-01-07 23:27:23+00:00
"Robert Pastor, 66, Dies; Guided Panama Treaty for Carter","Robert A. Pastor, a White House aide under President Jimmy Carter who shepherded the 1977 Panama Canal treaties to ratification — and was punished for it 17 years later, when conservatives defeated his nomination to be ambassador to Panama — died on Wednesday at his home in Washington. He was 66.",2014-01-14 05:37:51+00:00
Lobbying Picks Up Over Bill to Toughen Antinuclear Sanctions Against Iran,"Partisans in the debate over a Senate bill that would threaten onerous new antinuclear sanctions on Iran escalated their lobbying on Tuesday, with critics submitting a letter to lawmakers signed by 62 multifaith organizations urging a delay and supporters pointing to what they called Iran’s insincerity.",2014-01-15 03:18:02+00:00
Spending Plan Ignores Overhaul for I.M.F.,"WASHINGTON — The Senate on Thursday gave final approval to a $1.1 trillion spending bill for the current fiscal year, leaving behind what might have been the Obama administration’s best chance to overhaul the International Monetary Fund and meet its obligations to the world’s other economic powers.",2014-01-17 01:16:01+00:00
"Sanctions Eased, Iran Gets Feelers From Old Trading Partners","TEHRAN — For critics of the interim nuclear agreement with Iran, Hossein Sheikholeslami might seem to embody their worst fears.",2014-01-18 00:57:43+00:00
Missionary Jailed in North Korea Asks U.S. to Help Free Him,"SEOUL, South Korea — A Korean-American missionary who has been jailed in North Korea for more than a year appeared at a news conference in Pyongyang on Monday and appealed to the United States government to negotiate with Pyongyang to secure his release.",2014-01-20 14:36:49+00:00
